region,channel,mse,mean_bias_mse,temporal_amplitude_mse,temporal_pattern_mse,origins
tropics,uo_8,0.2566846477516129,0.026464848066516042,0.046137635034878756,0.18408216465021815,99
tropics,uo_9,0.27624126795027887,0.0236263254922343,0.05579287110280181,0.19682207135524277,99
tropics,uo_10,0.30158432375030897,0.022633839528809936,0.06477153795565206,0.21417894626584696,99
tropics,uo_11,0.33588177824281307,0.022576998523388812,0.0747098482973492,0.2385949314220751,99
tropics,uo_12,0.37982526548541407,0.026013352064781805,0.08795329984801363,0.26585861357261864,99
tropics,uo_13,0.4051647349442223,0.036762229808772424,0.08961343650337528,0.27878906863207464,99
tropics,uo_14,0.3761044988935518,0.03871848006174276,0.07971085642785823,0.2576751624039508,99
tropics,uo_15,0.40360482117580615,0.04678271615574901,0.09321589803890798,0.26360620698114917,99
tropics,uo_16,0.4009887586014789,0.06284886635341409,0.09097549778324061,0.24716439446482422,99
tropics,uo_17,0.369883149749092,0.09499419868824556,0.07407300423085933,0.20081594682998707,99
tropics,uo_18,0.2512879252880332,0.058451385005087876,0.05352837148978463,0.13930816879316063,99
tropics,vo_0,0.31903589541411564,0.03835619836574719,0.044654849445455405,0.23602484760291303,99
tropics,vo_1,0.32449944338243114,0.037375782722515405,0.04705089785360142,0.24007276280631432,99
tropics,vo_2,0.3041888623726504,0.03524346169836227,0.04448589522665901,0.22445950544762916,99
tropics,vo_3,0.31579464072052754,0.03132723652301278,0.05415838346711713,0.2303090207303976,99
tropics,vo_4,0.3166308616126268,0.030530044875459794,0.06482686781819058,0.22127394891897648,99
tropics,vo_5,0.310915509423405,0.03474454878066063,0.07711564624411137,0.199055314398633,99
tropics,vo_6,0.2623097714340408,0.03095424318196538,0.07082941825636847,0.16052610999570693,99
tropics,vo_7,0.23096927870281314,0.022233042601419128,0.07278313491997439,0.13595310118141962,99
tropics,vo_8,0.22686937159537962,0.015470927035939134,0.07980279766429738,0.13159564689514305,99
tropics,vo_9,0.23757405028597448,0.014181595318948283,0.09014948114610223,0.13324297382092398,99
tropics,vo_10,0.2595227832455404,0.013931768812468168,0.1074993244338269,0.13809168999924534,99
tropics,vo_11,0.293331619478319,0.014516669498771407,0.1360896813181516,0.142725268661396,99
tropics,vo_12,0.34183485220401505,0.020612343459423154,0.16849190598596778,0.15273060275862407,99
tropics,vo_13,0.3599501484592143,0.024747989934961714,0.17111858331800706,0.16408357520624553,99
tropics,vo_14,0.35511715174143016,0.026285015635926633,0.1527481873387484,0.17608394876675518,99
tropics,vo_15,0.41967255675848275,0.04185735442035704,0.1706679796621136,0.20714722267601207,99
tropics,vo_16,0.4103396621009106,0.0478828357128128,0.15790298292465269,0.20455384346344516,99
tropics,vo_17,0.3787845208051874,0.10078813618536321,0.097643817082212,0.18035256753761209,99
tropics,vo_18,0.30413964533944254,0.06895155249925676,0.07915844177155373,0.15602965106863206,99
tropics,thetao_0,0.0,0.0,0.0,0.0,99
tropics,thetao_1,0.0022599898569688665,0.0006863016124600234,0.0003004034601112408,0.001273284784397597,99
tropics,thetao_2,0.0029444082477240985,0.0007872575360129253,0.0005551790626309218,0.0016019716490802474,99
tropics,thetao_3,0.005102490108932847,0.0014857880156897514,0.0009417956414611229,0.0026749064517819724,99
tropics,thetao_4,0.007183486866776878,0.002386860389506142,0.0013382891054121032,0.0034583373718586304,99
tropics,thetao_5,0.008528306134609715,0.0031624181205526392,0.0016322510683435547,0.003733636945713525,99
tropics,thetao_6,0.009582426162758917,0.004090482606549608,0.0014696401694668884,0.004022303386742421,99
tropics,thetao_7,0.009172303730077188,0.004920255644291138,0.0008754926389131046,0.0033765554468729426,99
tropics,thetao_8,0.009969345095390962,0.006454910293846945,0.0004973057036846135,0.003017129097859407,99
tropics,thetao_9,0.010526080968974517,0.007293265400683549,0.0003820069459441625,0.002850808622346805,99
tropics,thetao_10,0.00958265954106036,0.006721841940930376,0.00037071360292306694,0.002490103997206917,99
tropics,thetao_11,0.012479131216886884,0.010130112347558881,0.00035911817076351505,0.0019899006985644903,99
tropics,thetao_12,0.017182398600660176,0.015392001013986547,0.00037559322473866254,0.001414804361934969,99
tropics,thetao_13,0.011342059936206838,0.00984985573193697,0.0003868268371668915,0.001105377367102972,99
tropics,thetao_14,0.007531125910583122,0.00628596533614774,0.0004807474527046431,0.0007644131217307441,99
tropics,thetao_15,0.00584160995010258,0.004593437496927859,0.000688854251490173,0.0005593182016845499,99
tropics,thetao_16,0.010196327956451041,0.008412513774954404,0.0010786892174040107,0.0007051249640926318,99
tropics,thetao_17,0.00920874947671633,0.00706603762362774,0.00155682157602354,0.0005858902770650475,99
tropics,thetao_18,0.006654391945911304,0.004657325393398037,0.0014886383199982898,0.0005084282325149658,99
tropics,so_0,0.018582675073559235,0.007404704097606804,0.004059614466068832,0.007118356509883602,99
tropics,so_1,0.01310500941125937,0.005264366480574501,0.0019726319237482024,0.00586801100693667,99
tropics,so_2,0.013186762659643695,0.005380957139179701,0.002147469363717096,0.005658336156746904,99
tropics,so_3,0.010585460830091471,0.0031676217576060597,0.002138722353599653,0.005279116718885758,99
tropics,so_4,0.010669807765798725,0.003356420504928128,0.002372794141268002,0.004940593119602596,99
tropics,so_5,0.0103319164015451,0.00431512210692148,0.001580332457185836,0.004436461837437782,99
tropics,so_6,0.012461791723675328,0.005687437760643161,0.0021436699276046246,0.0046306840354275415,99
tropics,so_7,0.012451579174910835,0.006140727768006071,0.0021948447974460923,0.004116006609458676,99
tropics,so_8,0.00824019109494348,0.004038921412932665,0.0012049550526361489,0.002996314629374666,99
tropics,so_9,0.006260230984421174,0.003580818246831255,0.0008616973405588088,0.0018177153970311045,99
tropics,so_10,0.0036135263944722536,0.0022751556746895946,0.0004723282762361738,0.0008660424435464807,99
tropics,so_11,0.0028502681583804316,0.0019123201452904907,0.0003689391381056512,0.000569008874984295,99
tropics,so_12,0.0021436392493429054,0.0015336563927693234,0.0003372496392967228,0.0002727332172768642,99
tropics,so_13,0.0010911194221179701,0.0007017767719025153,0.0002506961972570572,0.00013864645295839624,99
tropics,so_14,0.0009740833245319621,0.0005335330794987918,0.000343536163186633,9.701408184653749e-05,99
tropics,so_15,0.0015552287464770157,0.0009366118262938833,0.0005062486371528327,0.00011236828303029989,99
tropics,so_16,0.003527917302034125,0.0025402127136678466,0.0007486507130281764,0.00023905387533810154,99
tropics,so_17,0.009385743836350399,0.00740590019743373,0.0014485190026916703,0.0005313246362249961,99
tropics,so_18,0.006318560091217684,0.004972184275797872,0.0009719608818741508,0.0003744149335456585,99
tropics,zos,0.0,0.0,0.0,0.0,99
extratropics,uo_0,0.09765294748340174,0.016096326733774702,0.014237091252029434,0.0673195294975976,99
extratropics,uo_1,0.1103844203611906,0.017796769765181155,0.016138295699581712,0.07644935489642772,99
extratropics,uo_2,0.12646442847362063,0.019649910323548982,0.02041999643496222,0.08639452171510942,99
extratropics,uo_3,0.1355205988185147,0.021107787331131063,0.02236993210256604,0.09204287938481759,99
extratropics,uo_4,0.12445570040369272,0.01922114692236591,0.020512817859714982,0.08472173562161182,99
extratropics,uo_5,0.1244573261413142,0.019541701893117724,0.020965443750247947,0.08395018049794853,99
extratropics,uo_6,0.1552769129641973,0.02390953172065482,0.025816768780701185,0.1055506124628413,99
extratropics,uo_7,0.22470570905543316,0.03424884646709079,0.03671666625933926,0.15374019632900313,99
