region,box_width_cells,channel,predicted_anomaly_second_moment,target_anomaly_second_moment,anomaly_cross_moment,anomaly_mse,origins
global,0,uo_0,0.3507640437044279,0.44721102353298303,0.33169052636984625,0.13459401487401038,99
global,0,uo_1,0.38161512923361074,0.4892850692826088,0.35893945079861267,0.15302129451072577,99
global,0,uo_2,0.3966600079127032,0.5141384291528451,0.37142611588492536,0.16794621598238896,99
global,0,uo_3,0.36984479954146376,0.4994141889943017,0.34400355334233756,0.18125187417473457,99
global,0,uo_4,0.2964540437014416,0.41877185425373037,0.271160836322139,0.1729042274181289,99
global,0,uo_5,0.23810218425110133,0.35726736470906423,0.21286842031310302,0.1696327068287917,99
global,0,uo_6,0.22739555317946156,0.33777143317039565,0.192892470895642,0.17938204666580818,99
global,0,uo_7,0.29408986294510386,0.4361954295273983,0.24854045248392856,0.23320438825722897,99
global,0,uo_8,0.31254679566681987,0.4782874265102425,0.26837862982894434,0.2540769659810596,99
global,0,uo_9,0.30328160464161574,0.474885123847711,0.25936391422844896,0.2594389027417308,99
global,0,uo_10,0.29061461262630695,0.46598353349801264,0.24358545303946794,0.2694272445608871,99
global,0,uo_11,0.283963203279659,0.4623004673707365,0.2307430836889479,0.2847775025199158,99
global,0,uo_12,0.2809746370773123,0.4591639156293387,0.21424054783402066,0.31165745733964323,99
global,0,uo_13,0.2833141726676864,0.4531179103586409,0.19588123863995677,0.3446696099608835,99
global,0,uo_14,0.2847570027365829,0.4730939139621426,0.1879087672992186,0.3820333817992548,99
global,0,uo_15,0.2899968156007805,0.5348082880179087,0.17936658272237488,0.46607193862548985,99
global,0,uo_16,0.2841700827232515,0.591971294446425,0.16161073112126553,0.552919915228179,99
global,0,uo_17,0.28175677268794086,0.5408051128339286,0.14372061749901435,0.5351206615115657,99
global,0,uo_18,0.2253064148955875,0.4628845456272665,0.13115730257046343,0.42587635342520896,99
global,0,vo_0,0.4794117347760634,0.6371854534654906,0.44199799708645754,0.23260119421915573,99
global,0,vo_1,0.47409027875071824,0.6362425067810097,0.43691623180803624,0.23650032010945407,99
global,0,vo_2,0.48521817422876456,0.648544268174605,0.4474010175526744,0.2389604075990542,99
global,0,vo_3,0.4839678933524122,0.6636316661882882,0.44683710162085716,0.25392535614846934,99
global,0,vo_4,0.4646548589672705,0.6494225721166591,0.4278603202164775,0.25835678914580684,99
global,0,vo_5,0.4427062507831689,0.6217725180616283,0.399522169972911,0.2654344356722302,99
global,0,vo_6,0.4393692739082105,0.6010017714115105,0.38917533074966587,0.2620203908946779,99
global,0,vo_7,0.4444566748358987,0.6081744083250412,0.39618558684984845,0.26025991638501483,99
global,0,vo_8,0.4439711251644173,0.6197710308161649,0.3998096494963675,0.2641228592455989,99
global,0,vo_9,0.43664829267395866,0.6211628179357509,0.39426101849536704,0.2692890689529554,99
global,0,vo_10,0.4259813813248066,0.6176243183588741,0.3809335075243555,0.2817386816246341,99
global,0,vo_11,0.41414846133704136,0.6179243880088883,0.3635191793995674,0.30503449566436536,99
global,0,vo_12,0.3998943040467272,0.6115481636740945,0.3350218233436045,0.341398830365653,99
global,0,vo_13,0.3833999489292954,0.6008604271243317,0.29917232346053074,0.38591572250982725,99
global,0,vo_14,0.36688265957013527,0.6120739320311883,0.2681389089786645,0.4426787652150549,99
global,0,vo_15,0.3489273443366542,0.6541493498917782,0.22920809054013455,0.5446605131481633,99
global,0,vo_16,0.3119610770784243,0.6619076939544293,0.18724189217042442,0.5993849851868369,99
global,0,vo_17,0.3208626580960823,0.6014474726686574,0.17742697126937634,0.5674561755825774,99
global,0,vo_18,0.2841595769530595,0.5472261285541034,0.16387086805671153,0.503643970597874,99
global,0,thetao_0,0.004692449471960315,0.004692449471960315,0.004692449471960315,0.0,99
global,0,thetao_1,0.005900140783533153,0.004617655645077577,0.003530554576880402,0.003456687300719998,99
global,0,thetao_2,0.005247005289702704,0.004567033011522709,0.003380026633032795,0.003053985077492667,99
global,0,thetao_3,0.005721232256466391,0.005106154850430109,0.003141028803039455,0.00454532957607598,99
