2026/09/22 03:15:42.826, 0, 0, 0
2026/09/22 03:15:42.832, 1, 0, 0
2026/09/22 03:15:57.837, 0, 0, 559
2026/09/22 03:15:57.837, 1, 0, 559
2026/09/22 03:16:12.838, 0, 0, 56973
2026/09/22 03:16:12.838, 1, 0, 56973
2026/09/22 03:16:27.840, 0, 0, 60987
2026/09/22 03:16:27.840, 1, 0, 60987
2026/09/22 03:16:42.841, 0, 2, 60987
2026/09/22 03:16:42.842, 1, 0, 60987
2026/09/22 03:16:57.843, 0, 0, 60987
2026/09/22 03:16:57.843, 1, 0, 60987
2026/09/22 03:17:12.844, 0, 0, 60987
2026/09/22 03:17:12.845, 1, 0, 60987
2026/09/22 03:17:27.845, 0, 20, 60987
2026/09/22 03:17:27.846, 1, 0, 60987
2026/09/22 03:17:42.847, 0, 0, 60987
2026/09/22 03:17:42.847, 1, 0, 60987
2026/09/22 03:17:57.848, 0, 0, 60987
2026/09/22 03:17:57.848, 1, 0, 60987
2026/09/22 03:18:12.850, 0, 0, 60987
2026/09/22 03:18:12.850, 1, 0, 60987
2026/09/22 03:18:27.851, 0, 0, 60987
2026/09/22 03:18:27.851, 1, 0, 60987
2026/09/22 03:18:42.852, 0, 0, 60987
2026/09/22 03:18:42.852, 1, 0, 60987
2026/09/22 03:18:57.854, 0, 0, 60987
2026/09/22 03:18:57.854, 1, 0, 60987
2026/09/22 03:19:12.855, 0, 0, 60987
2026/09/22 03:19:12.855, 1, 0, 60987
2026/09/22 03:19:27.856, 0, 0, 60987
2026/09/22 03:19:27.856, 1, 0, 60987
2026/09/22 03:19:42.858, 0, 0, 60987
2026/09/22 03:19:42.858, 1, 0, 60987
2026/09/22 03:19:57.858, 0, 0, 60987
2026/09/22 03:19:57.858, 1, 0, 60987
2026/09/22 03:20:12.859, 0, 0, 60987
2026/09/22 03:20:12.860, 1, 0, 60987
2026/09/22 03:20:27.861, 0, 0, 67771
2026/09/22 03:20:27.861, 1, 0, 60987
2026/09/22 03:20:42.862, 0, 0, 62299
