region,channel,mse,mean_bias_mse,temporal_amplitude_mse,temporal_pattern_mse,origins
tropics,so_12,0.0007656521399147939,0.0004234557515320899,0.00014314878034000134,0.00019904760804270808,99
tropics,so_13,0.0005321133921546227,0.0003121780479772351,0.0001171765268279704,0.00010275881734942102,99
tropics,so_14,0.0003874750777749021,0.00016310020721400708,0.00015518722318134706,6.918764737954812e-05,99
tropics,so_15,0.0005424587164397044,0.00023816781293270998,0.00022514258292591783,7.914832058107682e-05,99
tropics,so_16,0.0011181916718183925,0.0005574568757001177,0.0003587042880799335,0.00020203050803834193,99
tropics,so_17,0.004187964697038843,0.0029838743310258062,0.0007205242826422706,0.0004835660833707698,99
tropics,so_18,0.003595121418203858,0.0026810067060992803,0.0005385881052121039,0.00037552660689246054,99
tropics,zos,0.0,0.0,0.0,0.0,99
extratropics,uo_0,0.0744157053030623,0.003971592902689475,0.0049858655281333555,0.06545824687223946,99
extratropics,uo_1,0.05805519852029619,0.0031584220922480097,0.0032807706724346545,0.05161600575561354,99
extratropics,uo_2,0.054495531449031014,0.0028008548439929872,0.0034272065366619813,0.04826747006837605,99
extratropics,uo_3,0.05269652417233095,0.0025699122917056645,0.003637909150698792,0.046488702729926494,99
extratropics,uo_4,0.04774619942347381,0.0024257727273909874,0.003332024859451799,0.041988401836631016,99
extratropics,uo_5,0.04874280504503833,0.0025257006583447707,0.003505121723970022,0.04271198266272353,99
extratropics,uo_6,0.06368928547112768,0.003384340287835654,0.004638852485732918,0.05566609269755911,99
extratropics,uo_7,0.09820865539785582,0.0054113643019963464,0.007311271699744386,0.0854860193961151,99
extratropics,uo_8,0.11848028028049502,0.007099747629261772,0.009158580629518978,0.10222195202171429,99
extratropics,uo_9,0.12340796481387203,0.008280297797251092,0.009566020846380434,0.10556164617024051,99
extratropics,uo_10,0.12924484703104547,0.00941278568044142,0.010646180392577292,0.10918588095802675,99
extratropics,uo_11,0.13785023029173407,0.010820408416366415,0.011619861277978503,0.11540996059738914,99
extratropics,uo_12,0.15377059530791412,0.012678069326569272,0.013098926169047021,0.12799359981229783,99
extratropics,uo_13,0.1839949662164841,0.01638515189725629,0.015432520739178028,0.15217729358004978,99
extratropics,uo_14,0.24017313917456767,0.021380357603555465,0.01892042200222083,0.19987235956879137,99
extratropics,uo_15,0.32819722976853355,0.025652137490474614,0.025928424007955003,0.2766166682701039,99
extratropics,uo_16,0.44426900608343256,0.026133561005482593,0.03730083204395327,0.3808346130339966,99
extratropics,uo_17,0.468086725838513,0.028042470490894558,0.041242599195048746,0.3988016561525697,99
extratropics,uo_18,0.4015278956009944,0.029176312084426982,0.04692753549994793,0.32542404801661945,99
extratropics,vo_0,0.0970377023566999,0.004985655629001548,0.0044001504935685274,0.08765189623412985,99
extratropics,vo_1,0.06558862613583515,0.0033044556432908455,0.0027130346918975414,0.05957113580064676,99
extratropics,vo_2,0.05524415176335994,0.0027569355199508205,0.0025697252900080806,0.04991749095340105,99
extratropics,vo_3,0.04701629636799737,0.002164023728464414,0.0022125653401685657,0.042639707299364386,99
extratropics,vo_4,0.04330320616984505,0.0020926444246842247,0.0021474997470094753,0.039063061998151356,99
extratropics,vo_5,0.04690695947617063,0.0024012222037782154,0.0025443218341300736,0.04196141543826234,99
extratropics,vo_6,0.05563205335208,0.0029475295843956694,0.0033500317385682554,0.049334492029116064,99
extratropics,vo_7,0.06498205245017018,0.0035204712420404704,0.004399919516070704,0.05706166169205899,99
extratropics,vo_8,0.07467686560526936,0.004514638768189626,0.005493871526544871,0.06466835531053486,99
extratropics,vo_9,0.08240628450817272,0.005592949359155896,0.0064267273331572025,0.07038660781585963,99
extratropics,vo_10,0.09395240492374687,0.007001419855076811,0.007911804524987966,0.0790391805436821,99
extratropics,vo_11,0.11171033101168933,0.008346754387357684,0.00942262161583182,0.09394095500849982,99
extratropics,vo_12,0.1424975703478842,0.010634847371422186,0.01158327249937639,0.1202794504770856,99
extratropics,vo_13,0.19811946562875324,0.015449315132990563,0.015590790164793575,0.16707936033096907,99
extratropics,vo_14,0.2765902279135438,0.020432937562559768,0.02001622794087029,0.23614106241011373,99
extratropics,vo_15,0.3813253487374641,0.022699777396178615,0.02748138587674295,0.3311441854645426,99
extratropics,vo_16,0.4769418656719846,0.021991419800751293,0.03781489878347575,0.41713554708775763,99
extratropics,vo_17,0.48889700377117196,0.02566861393822536,0.03911938625642643,0.42410900357652015,99
extratropics,vo_18,0.4392176640325934,0.028446114469026305,0.04561355004810653,0.3651579995154606,99
extratropics,thetao_0,0.0,0.0,0.0,0.0,99
extratropics,thetao_1,0.00038678285852575175,8.849939409387064e-05,2.63148854735086e-05,0.00027196857895837195,99
extratropics,thetao_2,0.0011042630145624796,0.00013112544624404877,9.82444783061633e-05,0.0008748930900122676,99
extratropics,thetao_3,0.001945218302055826,0.0002527069410494755,0.00015636774145442653,0.0015361436195519226,99
extratropics,thetao_4,0.0026090193871278304,0.0005026826994651351,0.00022264870014125055,0.0018836879875214457,99
extratropics,thetao_5,0.0031375394192700874,0.0008389398226393458,0.0002984331964336703,0.0020001664001970706,99
extratropics,thetao_6,0.004138234466638905,0.0012571658433713439,0.0004334567402092274,0.0024476118830583336,99
extratropics,thetao_7,0.005272508399371923,0.0018584790193066259,0.0005147585721787651,0.0028992708078865326,99
extratropics,thetao_8,0.006524580268961518,0.002750103154652893,0.0005580831040685027,0.003216394010240122,99
extratropics,thetao_9,0.00690849188738959,0.0028476201641199684,0.0006689901181098293,0.003391881605159795,99
extratropics,thetao_10,0.007150357512917637,0.0035922452352956332,0.0005569409464987146,0.003001171331123288,99
extratropics,thetao_11,0.010775678638951024,0.006137379559043045,0.0010596312955674547,0.0035786677843405315,99
extratropics,thetao_12,0.01039852336188868,0.007387454943217536,0.0007314503293404623,0.0022796180893306698,99
extratropics,thetao_13,0.0036631331653886397,0.0024771029789606054,0.0002358821222544419,0.0009501480641735923,99
extratropics,thetao_14,0.00243624873664382,0.001440374097398442,0.00021947057203607612,0.000776404067209311,99
extratropics,thetao_15,0.0021007762622699726,0.0009864984016609798,0.00026387948618244214,0.0008503983744265378,99
