2026/09/22 11:46:20.806, 0, 0, 0
2026/09/22 11:46:20.810, 1, 0, 0
2026/09/22 11:46:35.815, 0, 0, 559
2026/09/22 11:46:35.815, 1, 0, 559
2026/09/22 11:46:50.816, 0, 0, 1303
2026/09/22 11:46:50.816, 1, 0, 13497
2026/09/22 11:47:05.818, 0, 1, 17511
2026/09/22 11:47:05.818, 1, 0, 17511
2026/09/22 11:47:20.819, 0, 32, 38199
2026/09/22 11:47:20.820, 1, 0, 24295
2026/09/22 11:47:35.821, 0, 5, 45131
2026/09/22 11:47:35.821, 1, 52, 45131
2026/09/22 11:47:50.822, 0, 0, 45131
2026/09/22 11:47:50.822, 1, 5, 45131
2026/09/22 11:48:05.824, 0, 5, 45131
2026/09/22 11:48:05.824, 1, 0, 45135
