region,box_width_cells,channel,predicted_anomaly_second_moment,target_anomaly_second_moment,anomaly_cross_moment,anomaly_mse,origins
global,0,uo_0,0.35099677244822186,0.44721102353298303,0.3427516506476836,0.11270449265386119,99
global,0,uo_1,0.38029081095950773,0.4892850692826088,0.37037763827376896,0.12882060489871286,99
global,0,uo_2,0.3987385320543039,0.5141384291528451,0.3860877616838975,0.140701453493099,99
global,0,uo_3,0.37448631573205043,0.4994141889943017,0.36016764032720316,0.1535652248245297,99
global,0,uo_4,0.30191930556538127,0.41877185425373037,0.285336374032377,0.15001840874402209,99
global,0,uo_5,0.24893863228234378,0.35726736470906423,0.2296907248521092,0.14682454849132384,99
global,0,uo_6,0.24485469918058375,0.33777143317039565,0.21356399507835658,0.15549814460253475,99
global,0,uo_7,0.3195725378364023,0.4361954295273983,0.2768453352078043,0.2020772954430243,99
global,0,uo_8,0.3450730990881872,0.4782874265102425,0.30031577625659983,0.22272898196572005,99
global,0,uo_9,0.33913579402547894,0.474885123847711,0.29223461133061035,0.22955169957695584,99
global,0,uo_10,0.3229371438724826,0.46598353349801264,0.2754167666037877,0.2380871470227386,99
global,0,uo_11,0.31335427273403516,0.4623004673707365,0.261005783020848,0.253643171805324,99
global,0,uo_12,0.3035165456810383,0.4591639156293387,0.24174777410849177,0.2791849115882257,99
global,0,uo_13,0.2978136878121983,0.4531179103586409,0.2215740108730817,0.30778357657519256,99
global,0,uo_14,0.30433722698327265,0.4730939139621426,0.2167612628804313,0.34390861157215,99
global,0,uo_15,0.3169049725990103,0.5348082880179087,0.2125449918135248,0.42662327458160093,99
global,0,uo_16,0.32037036978837213,0.591971294446425,0.20269633257629896,0.5069490035977027,99
global,0,uo_17,0.3150774607754717,0.5408051128339286,0.1826372200792486,0.4906081397726078,99
global,0,uo_18,0.25474137850482054,0.4628845456272665,0.16064255564200758,0.39634081059032017,99
global,0,vo_0,0.5023098606051821,0.6371854534654906,0.4783529458623944,0.18278942159330003,99
