Timestamp,Epoch,Batch,Total Batches,ETA,Learning Rate,Current Loss,Average Loss,Time,Avg Time,Data Time,Avg Data Time,Max CPU Mem,Max GPU Mem
2025-04-07 23:45:56.534,1,48,2821,2:40:52,0.0002,0.772,1.1469,0.659,0.659,0.0,0.0,1952,32822
2025-04-07 23:45:57.201,1,49,2821,2:38:13,0.0002,0.7648,1.1379,0.666,0.666,0.0,0.0,1952,32822
2025-04-07 23:46:05.897,1,50,2821,2:42:56,0.0002,0.7646,1.1305,8.695,8.695,7.985,7.985,1952,32822
2025-04-07 23:46:06.556,1,51,2821,2:40:19,0.0002,0.7646,1.1238,0.658,0.658,0.0,0.0,1952,32822
2025-04-07 23:46:07.220,1,52,2821,2:37:49,0.0002,0.7603,1.1163,0.663,0.663,0.0,0.0,1952,32822
2025-04-07 23:46:07.881,1,53,2821,2:35:24,0.0002,0.7603,1.1099,0.661,0.661,0.0,0.0,1952,32822
2025-04-07 23:46:15.618,1,54,2821,2:39:00,0.0002,0.7603,1.1031,7.735,7.735,6.786,6.786,1952,32822
2025-04-07 23:46:16.489,1,55,2821,2:36:50,0.0002,0.7479,1.0964,0.87,0.87,0.0,0.0,1952,32822
2025-04-07 23:46:17.228,1,56,2821,2:34:37,0.0002,0.7479,1.0897,0.738,0.738,0.0,0.0,1952,32822
2025-04-07 23:46:17.938,1,57,2821,2:32:28,0.0002,0.7444,1.0826,0.709,0.709,0.0,0.0,1952,32822
2025-04-07 23:46:25.295,1,58,2821,2:35:34,0.0002,0.7444,1.0769,7.356,7.356,6.676,6.676,1952,32822
2025-04-07 23:46:25.959,1,59,2821,2:33:25,0.0002,0.7381,1.0706,0.663,0.663,0.0,0.0,1952,32822
