region,channel,mse,mean_bias_mse,temporal_amplitude_mse,temporal_pattern_mse,origins
global,uo_0,0.04617215321458916,0.00257523201722437,0.00196747806088422,0.041629443136480565,99
global,uo_1,0.05226189617316546,0.0029233209586988643,0.002286129683199503,0.047052445531267105,99
global,uo_2,0.055553329709651225,0.002891024446047067,0.0023270264268045646,0.0503352788367996,99
global,uo_3,0.06418926821988034,0.0031905915048865167,0.003002068366687135,0.057996608348306694,99
global,uo_4,0.07053773284096507,0.004212712181536436,0.0040859853442867175,0.06223903531514191,99
global,uo_5,0.07814296704094958,0.007202937789257478,0.005405369503082062,0.06553465974861006,99
global,uo_6,0.08286073758272736,0.006340835376455164,0.005583600036106113,0.07093630217016608,99
global,uo_7,0.10784511960826118,0.006758954850859362,0.0067296764289738005,0.09435648832842802,99
global,uo_8,0.12471974718868852,0.007365330603977789,0.008101082042358517,0.10925333454235223,99
global,uo_9,0.134558566735145,0.008047552593906307,0.00956228360672241,0.11694873053451628,99
global,uo_10,0.1501844907493313,0.008948858016114523,0.011748233369896603,0.12948739936332015,99
global,uo_11,0.1707238772271827,0.010258724729552865,0.013958697196790335,0.14650645530083953,99
global,uo_12,0.19871600313537155,0.011029648547361649,0.017286199747093455,0.17040015484091647,99
global,uo_13,0.22469544782242948,0.013876850004083096,0.018895211036568348,0.19192338678177803,99
global,uo_14,0.24707172466711022,0.01674578496750372,0.01918785506370456,0.21113808463590195,99
global,uo_15,0.30532930598631774,0.019028812337681576,0.025383377139832235,0.2609171165088039,99
global,uo_16,0.3707053359968574,0.0218844521173495,0.03039457405851993,0.318426309820988,99
global,uo_17,0.37198374704678133,0.023064252511307594,0.03095639249819207,0.3179631020372816,99
global,uo_18,0.3146332120375148,0.024383385850345038,0.03152476727233624,0.2587250589148336,99
global,vo_0,0.06884153533137478,0.0034003708822887514,0.0029791840911707603,0.062461980357915274,99
global,vo_1,0.06769654537904081,0.003205794917825662,0.00286713415872117,0.06162361630249398,99
global,vo_2,0.060137783957979356,0.0028708642764325976,0.002743447994690967,0.05452347168685578,99
global,vo_3,0.06462651257142368,0.002981808888943828,0.0030783792981407703,0.05856632438433908,99
global,vo_4,0.0723119946934173,0.0032427172308888102,0.004096371340017736,0.06497290612251076,99
global,vo_5,0.08485884113555706,0.003412796726920199,0.006538040690867965,0.07490800371776887,99
global,vo_6,0.0920443421466938,0.0040109096940041935,0.007162419249433763,0.08087101320325585,99
global,vo_7,0.09577159722073009,0.003741030375988386,0.007316364241259638,0.08471420260348207,99
global,vo_8,0.10425648066946139,0.004239557230997145,0.007798873879753672,0.09221804955871057,99
global,vo_9,0.11447327857028487,0.00496861961351157,0.008889512610735083,0.10061514634603824,99
global,vo_10,0.13219399282090094,0.006262948503576084,0.010823525516533249,0.1151075188007916,99
global,vo_11,0.15810634401612275,0.007652464764742848,0.01266987978310168,0.1377839994682782,99
global,vo_12,0.19263621416195403,0.009456822019487079,0.015854491730272858,0.1673249004121941,99
global,vo_13,0.2359939683475454,0.012867525903483284,0.01890070123796796,0.20422574120609416,99
global,vo_14,0.27870892379940254,0.01522918621248001,0.020642162037805938,0.24283757554911656,99
global,vo_15,0.34599655677458835,0.01716645078469599,0.02618272776757657,0.30264737822231574,99
global,vo_16,0.39577363340842076,0.019286571323574905,0.031814875088540986,0.34467218699630486,99
global,vo_17,0.3885096828147743,0.02322371209229195,0.029987628748726358,0.33529834197375596,99
global,vo_18,0.350122705882285,0.024560321605160532,0.031606597965447715,0.29395578631167674,99
global,thetao_0,0.0,0.0,0.0,0.0,99
global,thetao_1,0.0005124333532715229,0.00014054145672924207,5.708968198784519e-05,0.0003148022145544346,99
global,thetao_2,0.0010996789845784888,0.0001915533068225113,0.00012195011194772862,0.0007861755658082482,99
global,thetao_3,0.0019690251382643654,0.000338078281484595,0.0001749036025886854,0.0014560432541910822,99
global,thetao_4,0.002708531357430519,0.0005476096606609809,0.0002881315400025061,0.0018727901567670328,99
global,thetao_5,0.0032760174912498,0.0008130136789202013,0.00032283351230341005,0.002140170300026187,99
global,thetao_6,0.004368556420706112,0.0013686855098666852,0.0004500678686550448,0.0025498030421843808,99
global,thetao_7,0.005107102879553669,0.00192651947351651,0.00045825861033003826,0.00272232479570712,99
global,thetao_8,0.0056912432619945635,0.0025185175505642358,0.0004516418844585118,0.002721083826971815,99
global,thetao_9,0.005723560480124293,0.002487869220747051,0.0005213987160988457,0.002714292543278397,99
global,thetao_10,0.005731143468062388,0.002921868678090758,0.00045436067791399816,0.0023549141120576293,99
global,thetao_11,0.007972862510310838,0.004618564916439532,0.00081907426253265,0.0025352233313386584,99
global,thetao_12,0.007472099534376265,0.005302761461485589,0.000528880026417338,0.0016404580464733282,99
global,thetao_13,0.002927712658431802,0.0020006847230462413,0.0001820922784314723,0.0007449356569540881,99
global,thetao_14,0.0019063238370794044,0.0011748958914814744,0.0001797390548533115,0.0005516888907446188,99
global,thetao_15,0.001530183020316537,0.0007561249436430346,0.00022858934157204215,0.0005454687351014576,99
global,thetao_16,0.003002078781070603,0.0016438638108918183,0.00043105720767385174,0.0009271577625049349,99
global,thetao_17,0.0039165234081275655,0.002690852726176203,0.0004881003470108395,0.0007375703349405334,99
global,thetao_18,0.0037288656534588665,0.0026726457713292704,0.0004799253212541382,0.0005762945608754625,99
global,so_0,0.00853045361797895,0.0017741754407714027,0.0010060856449346136,0.005750192532272929,99
global,so_1,0.006877804381407341,0.0014396163768543619,0.0006585755919032769,0.004779612412649704,99
global,so_2,0.00551900178304611,0.001044980384770824,0.0006033377656924166,0.003870683632582873,99
global,so_3,0.004832860681528266,0.0009617672377705172,0.0005773535743294232,0.0032937398694283244,99
global,so_4,0.004764244496399861,0.0010304822533679268,0.0006757697962697533,0.0030579924467621783,99
global,so_5,0.004835023895333249,0.0012798083196082373,0.0006587741348964713,0.0028964414408285447,99
global,so_6,0.00659164047675838,0.001995581624540358,0.0009580116045296968,0.003638047247688317,99
global,so_7,0.007495976241523013,0.0028358484565965836,0.0009647518536732797,0.003695375931253137,99
global,so_8,0.005562012051592403,0.0023226397670920674,0.0006584164482411958,0.002580955836259145,99
global,so_9,0.003948852723523953,0.0017900245331711247,0.0004879314176527934,0.001670896772700041,99
global,so_10,0.002783931527765396,0.0014791758121441118,0.00030181286415725003,0.001002942851464024,99
global,so_11,0.004177787072378106,0.0026679713091434087,0.0004654287832586599,0.0010443869799760348,99
global,so_12,0.00329955467576463,0.0024422897699594368,0.0002751893768542842,0.0005820755289509176,99
global,so_13,0.0011377835295834431,0.0008142168185013197,0.00011629682036271094,0.0002072698907193857,99
global,so_14,0.0007652844386021979,0.0003887244976634412,0.00020576389586194775,0.00017079604507681828,99
global,so_15,0.0007667922948583153,0.00040119117217497015,0.00019589152881873377,0.0001697095938646172,99
global,so_16,0.0013559629386814553,0.0007924866696251308,0.0002503823986376155,0.00031309387041872323,99
global,so_17,0.0051280159422725825,0.004078912059429426,0.0003680357070878481,0.0006810681757553058,99
global,so_18,0.004410965965960179,0.0036330314092107084,0.0003119400010582997,0.0004659945556911678,99
global,zos,0.0,0.0,0.0,0.0,99
tropics,uo_0,0.08776074215144607,0.004263903662150257,0.00327744069479896,0.08021939779449684,99
tropics,uo_1,0.10070019321591925,0.0050933398790181505,0.003866624385434634,0.09174022895146647,99
tropics,uo_2,0.10307843630929364,0.004514479724619302,0.003641543181127134,0.0949224134035472,99
tropics,uo_3,0.12254961662204542,0.004968679148565694,0.005014888245776216,0.11256604922770348,99
tropics,uo_4,0.14276538932216568,0.008037029795055543,0.008197307780919403,0.1265310517461907,99
tropics,uo_5,0.15985730704329762,0.015843014552909894,0.011593854459607535,0.1324204380307802,99
tropics,uo_6,0.1526286299825166,0.012075787564440232,0.010629366575014836,0.12992347584306155,99
tropics,uo_7,0.17638907024223474,0.010237330891236096,0.010659521843923617,0.155492217507075,99
tropics,uo_8,0.19306477815530035,0.009107218513242022,0.012243946342087905,0.1717136132999704,99
tropics,uo_9,0.2093347915050755,0.009138036669150609,0.015549007285475041,0.18464774755044983,99
tropics,uo_10,0.2363757543627458,0.009129572987570599,0.01959422070999682,0.2076519606651784,99
tropics,uo_11,0.27227397375259793,0.010564461629134162,0.02320047012695106,0.23850904199651274,99
tropics,uo_12,0.31709107951752324,0.010353311148141598,0.02854227672362456,0.27819549164575713,99
tropics,uo_13,0.3330773457363282,0.012823994527088158,0.029090007366018775,0.29116334384322123,99
tropics,uo_14,0.2984229646948009,0.012660202652855853,0.02366283079863365,0.2620999312433114,99
tropics,uo_15,0.30680645475259216,0.013250770942492668,0.027724978882267087,0.2658307049278324,99
tropics,uo_16,0.2926409605351173,0.02060457798497527,0.025198586484022144,0.24683779606611983,99
tropics,uo_17,0.25178000143926643,0.01942696835568187,0.021122811317162593,0.21123022176642195,99
tropics,uo_18,0.1915656717524998,0.017904888509095152,0.01624062683363065,0.15742015640977403,99
tropics,vo_0,0.14599582265217792,0.005917304922811396,0.005715411343138349,0.13436310638622817,99
tropics,vo_1,0.1464228847060864,0.005554207262984719,0.0057330625864232794,0.13513561485667838,99
tropics,vo_2,0.12306596310626147,0.004715734148180563,0.005267560086858583,0.1130826688712223,99
tropics,vo_3,0.1325464781199672,0.004941068345364123,0.006189348075009343,0.12141606169959374,99
tropics,vo_4,0.15134826280300853,0.005611194216556412,0.008675494109157045,0.1370615744772951,99
tropics,vo_5,0.17745793396365214,0.005626874472744598,0.014723097402200186,0.15710796208870734,99
tropics,vo_6,0.1813157996153615,0.006318663825019092,0.0151683386175834,0.15982879717275905,99
tropics,vo_7,0.17224491194324595,0.004577230172469624,0.01400650943786258,0.15366117233291376,99
tropics,vo_8,0.1755605103493629,0.004225164574652141,0.01380238821526985,0.1575329575594409,99
tropics,vo_9,0.1851563540253146,0.004349848439468315,0.014862656222145066,0.16594384936370124,99
tropics,vo_10,0.2072661192614583,0.0048940647508068594,0.017507216724536704,0.1848648377861147,99
tropics,vo_11,0.24189156592667166,0.005964969065504038,0.019796293788019198,0.21613030307314837,99
tropics,vo_12,0.27982143109152213,0.007244456055170718,0.024221441550924146,0.2483555334854273,99
tropics,vo_13,0.3008258280646194,0.00864657192453682,0.026805291790633422,0.26537396434944915,99
tropics,vo_14,0.288419147265397,0.008737281674424691,0.02422745051852018,0.25545441507245215,99
tropics,vo_15,0.30284662081447716,0.009945739236324774,0.02631057601403029,0.26659030556412205,99
tropics,vo_16,0.2882875297984459,0.015122602735415656,0.025686248481041493,0.24747867858198871,99
tropics,vo_17,0.24568102375482445,0.01707808240983336,0.02096044947834661,0.20764249186664446,99
tropics,vo_18,0.22578756818145831,0.01828647999392441,0.019651223408326163,0.18784986477920776,99
tropics,thetao_0,0.0,0.0,0.0,0.0,99
tropics,thetao_1,0.0004465066520791668,0.0001246217435199724,4.319839276650418e-05,0.00027868651579268693,99
tropics,thetao_2,0.0011541099983654304,0.00020822675395407454,0.0001543817451397796,0.000791501499271574,99
tropics,thetao_3,0.0021474972306351836,0.00034835941927234565,0.0001979211325624302,0.001601216678800403,99
tropics,thetao_4,0.003104531659131389,0.0005918718124451053,0.00034469344319513736,0.002167966403491149,99
tropics,thetao_5,0.0039152607555092535,0.0008889997977140907,0.000399654567296634,0.0026266063904985286,99
tropics,thetao_6,0.005253920161054104,0.0016763759194849182,0.00053266637157953,0.003044877869989654,99
tropics,thetao_7,0.0051744453392390186,0.0020667025472982004,0.0003924089824796199,0.0027153338094611968,99
tropics,thetao_8,0.004636715762189887,0.002164789993645777,0.00028494394281798147,0.002186981825726129,99
tropics,thetao_9,0.004064066751476444,0.0018672623844465568,0.00022263632259588028,0.0019741680444340087,99
tropics,thetao_10,0.0033602614523211938,0.0015351420533826275,0.0001785645242901798,0.0016465548746483866,99
tropics,thetao_11,0.002726733103625477,0.0012268191611953143,0.00016358255919675559,0.0013363313832334034,99
tropics,thetao_12,0.0021528576877299283,0.0011191781444693676,0.00013951379382038984,0.0008941657494401671,99
tropics,thetao_13,0.0021351336264826023,0.0013953393252198196,0.0001238375440492737,0.0006159567572135041,99
tropics,thetao_14,0.0013642476308563863,0.0008380660392059635,0.00014375099853623308,0.0003824305931141831,99
tropics,thetao_15,0.001094818724867807,0.0005726460370267626,0.0002295626257895413,0.00029261006205150424,99
tropics,thetao_16,0.0019939874674641234,0.0010736770029006102,0.00045521390180942026,0.0004650965627540934,99
tropics,thetao_17,0.00257944503483258,0.0014837347241056307,0.0006641741934237748,0.0004315361173032001,99
tropics,thetao_18,0.002421067485200568,0.0013945019589989107,0.0006196827582811257,0.0004068827679205419,99
tropics,so_0,0.00861485700566747,0.001642790744455699,0.0010588043869933787,0.005913261874218396,99
tropics,so_1,0.006851945316826988,0.0014079059580764976,0.0006047212877265318,0.004839318071023967,99
tropics,so_2,0.006414341547956923,0.001130696623957432,0.000717982447399929,0.004565662476599567,99
tropics,so_3,0.006214509441952087,0.000996411734283997,0.0008409886948686191,0.004377109012799473,99
tropics,so_4,0.00637661093495847,0.001139882987199011,0.001070361297580297,0.004166366650179161,99
tropics,so_5,0.006309660687774265,0.0016960946772059946,0.0008896078904033033,0.0037239581201649677,99
tropics,so_6,0.008149097790380533,0.0025805306073126734,0.0011659718988419258,0.004402595284225934,99
tropics,so_7,0.008526512106042477,0.0034877143054636447,0.0011951679588599732,0.0038436298417188638,99
tropics,so_8,0.00501010685206932,0.0020605346191301535,0.0006706609777893113,0.002278911255149854,99
tropics,so_9,0.003155616673347503,0.0013828103709684957,0.00039991604410820575,0.0013728902582708035,99
tropics,so_10,0.0017613880055716788,0.0009002253915863059,0.00021520483334569728,0.0006459577806396783,99
tropics,so_11,0.0013666128214177215,0.0007782914185437837,0.00016571601381205095,0.0004226053890618893,99
tropics,so_12,0.0010240947032770817,0.0006407582545137189,0.00017326236928968662,0.0002100740794736762,99
tropics,so_13,0.0007061242644497439,0.0004739011047478622,0.00012728176269742432,0.00010494139700445948,99
tropics,so_14,0.0006074665291280639,0.00027976553905218745,0.00024410508473307626,8.35959053428004e-05,99
tropics,so_15,0.0005555449997826871,0.00027381005743385713,0.000207237534173513,7.449740817531713e-05,99
tropics,so_16,0.0011767299950668374,0.000732942262813523,0.0002685590605697131,0.0001752286716836001,99
tropics,so_17,0.003973896413143248,0.003059340905549643,0.00048277329219260847,0.00043178221540099036,99
tropics,so_18,0.0031703449957570435,0.002446213396028126,0.00038617278335475243,0.00033795881637415894,99
tropics,zos,0.0,0.0,0.0,0.0,99
extratropics,uo_0,0.022174892472127426,0.0016008422913980323,0.0012116093071580028,0.01936244087357139,99
extratropics,uo_1,0.024312247633259423,0.0016711863905835363,0.0013741597308358764,0.021266901511840013,99
extratropics,uo_2,0.028044947510958537,0.0019513394778120623,0.00156616060510092,0.02452744742804555,99
extratropics,uo_3,0.030320749633997255,0.002158706054301317,0.0018339597218382216,0.02632808385785772,99
extratropics,uo_4,0.028596221736239432,0.001991988604589733,0.001698602393878811,0.024905630737770888,99
extratropics,uo_5,0.030718373914886504,0.0021884920373564823,0.0018137553369326491,0.026716126540597365,99
extratropics,uo_6,0.042071496198031876,0.0029879413577429555,0.002633632905853673,0.03644992193443525,99
extratropics,uo_7,0.0672945995294347,0.004701151701749735,0.004404784532144297,0.05818866329554067,99
extratropics,uo_8,0.08385519507020685,0.006323828855482639,0.005623999338587499,0.07190736687613672,99
extratropics,uo_9,0.08923884644195926,0.0073866415432842615,0.005933902481191653,0.07591830241748335,99
extratropics,uo_10,0.09737476363014898,0.008838133240437133,0.006940965985238322,0.08159566440447352,99
extratropics,uo_11,0.1079777379442813,0.010069814913201787,0.008248357262729484,0.08965956576835002,99
extratropics,uo_12,0.12507541751680265,0.011450394904420083,0.010283846501352103,0.10334117611103047,99
extratropics,uo_13,0.15705379166620093,0.014533942097208007,0.012532590329858671,0.1299872592391343,99
extratropics,uo_14,0.21497100068098746,0.019299767113492294,0.0163904550236258,0.17928077854386934,99
extratropics,uo_15,0.3044068272995005,0.022637196381526236,0.023921047989425636,0.2578485829285486,99
extratropics,uo_16,0.42059578612902804,0.022702411605259147,0.0337152969547136,0.3641780775690553,99
extratropics,uo_17,0.4473958354989951,0.0253461713740151,0.03712567524456481,0.3849239888804152,99
extratropics,uo_18,0.3939018215755701,0.028556228461382394,0.041369382332933774,0.32397621078125394,99
extratropics,vo_0,0.024322315094131255,0.0019480609101061657,0.0014003385353432002,0.02097391564868189,99
extratropics,vo_1,0.022270226755944707,0.0018507245771809896,0.001213449013182337,0.019206053165581376,99
extratropics,vo_2,0.023713827718146886,0.0018030205792807844,0.0012824467447913816,0.020628360394074723,99
extratropics,vo_3,0.02521021917163913,0.0018447832005934774,0.001272977056306887,0.022092458914738766,99
extratropics,vo_4,0.026416825473060616,0.0018673783560698499,0.0014373437897919237,0.02311210332719885,99
extratropics,vo_5,0.031117058468172476,0.0021278112978978772,0.001787675158483703,0.027201572011790888,99
extratropics,vo_6,0.039852497127392854,0.0026616996624456196,0.0024818223963338883,0.03470897506861334,99
extratropics,vo_7,0.05053007473088428,0.0032463355659650413,0.003358482260196109,0.04392525690472312,99
extratropics,vo_8,0.061622697409701624,0.004248162823049933,0.004209279713389147,0.05316525487326254,99
extratropics,vo_9,0.07163429841395803,0.005343639034716734,0.005269361973644001,0.06102129740559732,99
extratropics,vo_10,0.08619700489687707,0.007101668977217848,0.006728401555633267,0.07236693436402596,99
extratropics,vo_11,0.10633682942454999,0.008695140683393854,0.008266585438341866,0.08937510330281427,99
extratropics,vo_12,0.13839869535141996,0.010833124617923347,0.01064945107927614,0.11691611965422048,99
extratropics,vo_13,0.19553209743221056,0.015501843286649795,0.013967408810814375,0.16606284533474638,99
extratropics,vo_14,0.2726388619438879,0.019287410232153086,0.018400923932008068,0.23495052777972675,99
extratropics,vo_15,0.3729436708158669,0.021675781638234408,0.02610288659978548,0.32516500257784703,99
extratropics,vo_16,0.46446732448499867,0.02194773739286985,0.03573164171008403,0.4067879453820448,99
extratropics,vo_17,0.4781159377289027,0.02707928886209889,0.035651000036961054,0.41538564882984275,99
extratropics,vo_18,0.4302077832263329,0.028601344118756946,0.03930713309806595,0.36229930600951005,99
extratropics,thetao_0,0.0,0.0,0.0,0.0,99
extratropics,thetao_1,0.00055047408220333,0.0001497273781224416,6.510517128467109e-05,0.00033564153279621776,99
extratropics,thetao_2,0.0010681733397131963,0.00018190241723843218,0.00010317810226681906,0.0007830928202079453,99
extratropics,thetao_3,0.001865451641138048,0.0003321117834121547,0.00016154573782158651,0.0013717941199043056,99
extratropics,thetao_4,0.0024785799529351412,0.0005219072964834017,0.0002552868956317501,0.001701385760819989,99
extratropics,thetao_5,0.0029050195523909667,0.0007689135764544,0.00027824883749034935,0.0018578571384462157,99
extratropics,thetao_6,0.003850935577132798,0.00118879676795434,0.0004017773132446098,0.0022603614959338467,99
extratropics,thetao_7,0.005067263160098182,0.0018435873329626133,0.000497215172238627,0.00272646065489694,99
extratropics,thetao_8,0.0063217615801030485,0.002730016733182195,0.0005513131645482219,0.0030404316823726286,99
extratropics,thetao_9,0.006729331924751428,0.002864001184077826,0.000702470014487285,0.0031628607261863177,99
extratropics,thetao_10,0.007183792228900172,0.0037715215497345065,0.0006233420688670266,0.002788928610298632,99
extratropics,thetao_11,0.011214359837352975,0.006714268996026306,0.001224091836356489,0.003275999004970189,99
extratropics,thetao_12,0.010781175199673114,0.007905349226283023,0.000771102952601303,0.002104723020788777,99
extratropics,thetao_13,0.003422364988642281,0.002378483654820431,0.00021844933425350165,0.0008254319995683509,99
extratropics,thetao_14,0.002245186903794567,0.001385455210250644,0.00020223593442250245,0.0006574957591214249,99
extratropics,thetao_15,0.0018020678112882543,0.0008707074316756553,0.00022798152605111598,0.0007033788535614784,99
extratropics,thetao_16,0.0036463435831993016,0.002008266604635411,0.00041561881676890753,0.001222458161794985,99
extratropics,thetao_17,0.004755364760739791,0.0034481609871154064,0.0003776370963633183,0.000929566677261066,99
extratropics,thetao_18,0.004571227027661725,0.003495906580462652,0.00038990663980430234,0.0006854138073947708,99
extratropics,so_0,0.008481751554415707,0.0018499864479648426,0.0009756661132424091,0.005656098993208441,99
extratropics,so_1,0.0068927254626739605,0.0014579137802315338,0.0006896503605470355,0.004745161321895391,99
extratropics,so_2,0.0050007631043128865,0.000995366291570715,0.0005369793722641849,0.0034684174404779893,99
extratropics,so_3,0.004031042357910436,0.0009416618441909645,0.0004243570411637295,0.002665023472555738,99
extratropics,so_4,0.0038279676160154863,0.0009669548967239266,0.00044663646091982275,0.002414376258371733,99
extratropics,so_5,0.003979188189039488,0.001038207994225481,0.0005248050306442914,0.0024161751641697225,99
extratropics,so_6,0.005681085490409311,0.0016535958709889993,0.0008364292784573179,0.003191060340962982,99
extratropics,so_7,0.006886312443629302,0.00245020539183744,0.0008284379585236916,0.003607669093268149,99
extratropics,so_8,0.005892004714868684,0.0024793564929158434,0.0006510952544571194,0.0027615529674957285,99
extratropics,so_9,0.004429610290933591,0.0020368253309812367,0.0005412750054417425,0.001851509954510621,99
extratropics,so_10,0.0034104479763087184,0.001833901017964567,0.0003548779461822917,0.0012216690121618417,99
extratropics,so_11,0.005914765540489366,0.0038355735239378294,0.0006506163883916049,0.0014285756281599265,99
extratropics,so_12,0.004715107763854217,0.0035630141645054962,0.00033859769519972434,0.0008134959041490111,99
extratropics,so_13,0.0014071841227712438,0.0010266094683565577,0.0001094410657892768,0.0002711335886253642,99
extratropics,so_14,0.0008639396833317167,0.00045683699999657195,0.0001817960243833191,0.00022530665895184078,99
extratropics,so_15,0.0008987161279916221,0.0004807406164385051,0.00018880595398750274,0.00022916955756562365,99
extratropics,so_16,0.001470509582814025,0.0008305411245684122,0.00023876580860754363,0.00040120264963809286,99
extratropics,so_17,0.0058520746109542625,0.004718559265521988,0.0002960529175917056,0.0008374624278405705,99
extratropics,so_18,0.005210058066476711,0.004397468672373883,0.00026412617930519314,0.0005484632147976339,99
extratropics,zos,0.0,0.0,0.0,0.0,99
