region,box_width_cells,channel,predicted_anomaly_second_moment,target_anomaly_second_moment,anomaly_cross_moment,anomaly_mse,origins
global,0,uo_0,0.411517924130565,0.44721102353298303,0.4062783986028999,0.0461721530917919,99
global,0,uo_1,0.445297390523583,0.4892850692826088,0.4411602863157638,0.052261896130412516,99
global,0,uo_2,0.46929890188303863,0.5141384291528451,0.4639420099932738,0.05555333031548394,99
global,0,uo_3,0.4444494563521761,0.4994141889943017,0.4398371893348116,0.06418927028925732,99
global,0,uo_4,0.35737286101688037,0.41877185425373037,0.35280349248587484,0.07053772774007586,99
global,0,uo_5,0.29232826001114315,0.35726736470906423,0.28572632899188033,0.07814296327456079,99
global,0,uo_6,0.27863946286114777,0.33777143317039565,0.2667750818560822,0.08286073600704019,99
global,0,uo_7,0.36731595493326286,0.4361954295273983,0.34783313611541133,0.10784511546594928,99
global,0,uo_8,0.401383547469823,0.4782874265102425,0.3774756144995641,0.12471974475516213,99
global,0,uo_9,0.3891191133345016,0.474885123847711,0.36472283920856435,0.13455856049602682,99
global,0,uo_10,0.3695968850092454,0.46598353349801264,0.3426979629680364,0.15018449783927262,99
global,0,uo_11,0.35253264837794834,0.4623004673707365,0.3220546167306226,0.1707238783740034,99
global,0,uo_12,0.336798901509757,0.4591639156293387,0.2986234119444182,0.19871599535749415,99
global,0,uo_13,0.3242628447937243,0.4531179103586409,0.2763426516092185,0.22469544862255905,99
global,0,uo_14,0.33912578345549227,0.4730939139621426,0.2825739887928722,0.24707171727310528,99
global,0,uo_15,0.37476828543826785,0.5348082880179087,0.30212363766299355,0.3053292948188204,99
global,0,uo_16,0.4074517268725116,0.591971294446425,0.31435884264382447,0.37070533482715334,99
global,0,uo_17,0.36994558903906083,0.5408051128339286,0.26938348466699774,0.3719837355493295,99
global,0,uo_18,0.2909928396193668,0.4628845456272665,0.21962209497437332,0.3146331931906517,99
global,0,vo_0,0.5982669603945029,0.6371854534654906,0.5833054380585448,0.06884153492071411,99
global,0,vo_1,0.5953799471108601,0.6362425067810097,0.581962959031866,0.06769654485914442,99
global,0,vo_2,0.6102639626372944,0.648544268174605,0.5993352150074159,0.06013778469177208,99
global,0,vo_3,0.6201190891289952,0.6636316661882882,0.6095621158378293,0.06462651483639321,99
global,0,vo_4,0.597321652703815,0.6494225721166591,0.5872161156601376,0.07231198973727948,99
global,0,vo_5,0.5627170786111042,0.6217725180616283,0.5498153775027304,0.08485883685073467,99
global,0,vo_6,0.5436630667460085,0.6010017714115105,0.5263102494104944,0.09204434046540598,99
global,0,vo_7,0.5516591917986822,0.6081744083250412,0.5320310041759954,0.09577159372845082,99
global,0,vo_8,0.5615473552183672,0.6197710308161649,0.5385309587223361,0.10425647784664173,99
global,0,vo_9,0.555459568295816,0.6211628179357509,0.5310745540291372,0.11447327343201397,99
global,0,vo_10,0.5397319080251636,0.6176243183588741,0.5125811148171473,0.13219399930852832,99
global,0,vo_11,0.5250294816614401,0.6179243880088883,0.49242376588811776,0.158106344667348,99
global,0,vo_12,0.5002987740015743,0.6115481636740945,0.45960537442053206,0.19263620614403426,99
global,0,vo_13,0.4786798397097925,0.6008604271243317,0.4217731474023877,0.23599397037366424,99
global,0,vo_14,0.47635534405708313,0.6120739320311883,0.40486018194092643,0.2787089137115864,99
global,0,vo_15,0.4890394219846437,0.6541493498917782,0.39859611277628426,0.34599655264555806,99
global,0,vo_16,0.4752168017204362,0.6619076939544293,0.370675430454389,0.3957736287454162,99
global,0,vo_17,0.42615168925487634,0.6014474726686574,0.3195447428057892,0.3885096763119553,99
global,0,vo_18,0.3574980352864121,0.5472261285541034,0.277300737421922,0.3501226874915036,99
global,0,thetao_0,0.004692449471960315,0.004692449471960315,0.004692449471960315,0.0,99
global,0,thetao_1,0.004433717178839325,0.004617655645077577,0.00426946974811003,0.0005124333482753071,99
global,0,thetao_2,0.004371214284081802,0.004567033011522709,0.003919284151058004,0.0010996790046596692,99
global,0,thetao_3,0.004724812221177148,0.005106154850430109,0.003930970946458554,0.001969025225726643,99
global,0,thetao_4,0.005340117420248612,0.006511206004881497,0.0045713961002125285,0.0027085311706130854,99
global,0,thetao_5,0.00675109189916214,0.008594779946813078,0.00603492727804214,0.0032760173298719557,99
global,0,thetao_6,0.006602562531226814,0.009852218935548357,0.0060431125945402215,0.004368556327083045,99
global,0,thetao_7,0.0063026562577696765,0.010582081841850522,0.005888817718986309,0.00510710273690597,99
global,0,thetao_8,0.007221135710638882,0.012330281416499856,0.006930087011006445,0.005691243123940446,99
global,0,thetao_9,0.007927773478017612,0.01264511344182973,0.007424663390136427,0.005723560257165721,99
global,0,thetao_10,0.007009507425016526,0.011373987120359835,0.006326175393593131,0.0057311437534864505,99
global,0,thetao_11,0.005037031366931971,0.010857388433633429,0.0039607786474693,0.007972862529145046,99
global,0,thetao_12,0.0027525792970801845,0.00874126399632054,0.002010872016068209,0.007472099327115398,99
global,0,thetao_13,0.0020001894192337387,0.003358381772131631,0.0012154292498687,0.002927712698683444,99
global,0,thetao_14,0.0017184201919596004,0.002070766046991327,0.0009414312403856053,0.001906323765235191,99
global,0,thetao_15,0.0016963817143925662,0.0014909403198727904,0.0008285695315348078,0.0015301829758993905,99
global,0,thetao_16,0.0021650285302482622,0.0024294304529750587,0.0007961900955338896,0.0030020787709891194,99
global,0,thetao_17,0.002664477103436836,0.005719828687495355,0.002233891259888281,0.0039165232946738755,99
global,0,thetao_18,0.0029684055944660093,0.007358547648170379,0.0032990439065891984,0.003728865447096677,99
global,0,so_0,0.006448620756279037,0.010010514530644875,0.0039643408939938505,0.008530453458955192,99
global,0,so_1,0.00583263360565961,0.008220969642879385,0.003587899417992719,0.006877804349054291,99
global,0,so_2,0.004833821675298039,0.007238024323614258,0.0032764221459269673,0.00551900180113135,99
global,0,so_3,0.004478284668158552,0.0063998075343216915,0.0030226156378936287,0.004832860896119264,99
global,0,so_4,0.004008230459264884,0.006201809065209495,0.002722897663279766,0.004764244200266672,99
global,0,so_5,0.0036315528130290483,0.006020669759523989,0.002408599422190978,0.0048350236623199904,99
global,0,so_6,0.004385855516907994,0.008865191380145273,0.0033297032668170605,0.006591640304623529,99
global,0,so_7,0.005248815954822784,0.011169775596095456,0.004461307814721056,0.007495975944994375,99
global,0,so_8,0.0045413606367403206,0.009192689622968736,0.004086019139680447,0.005562011909793422,99
global,0,so_9,0.0030793910657968184,0.005987436049664864,0.0025589872725458457,0.003948852537444445,99
global,0,so_10,0.0016647234319173026,0.003247073127163781,0.0010639324477365749,0.0027839316694874957,99
global,0,so_11,0.0013746746223081243,0.004086708428921422,0.0006417979996632597,0.004177787087180398,99
global,0,so_12,0.001259801875226049,0.003555877319998061,0.0007580623261141356,0.0032995545559308744,99
global,0,so_13,0.0007046551950454637,0.0008070928901857274,0.0001869822699150936,0.00113778353981542,99
global,0,so_14,0.0006723067796121191,0.0002785836290003675,9.280299811066608e-05,0.0007652844075405162,99
global,0,so_15,0.0006237774381809162,0.00035754559535740153,0.0001072653794100842,0.0007667922705289616,99
global,0,so_16,0.000819643501385181,0.0008594542477195236,0.00016156740696375221,0.0013559629254024288,99
global,0,so_17,0.0024286199659767625,0.008903453639247503,0.003102028958800465,0.005128015773464935,99
global,0,so_18,0.002442900745216945,0.009725005530535874,0.0038784702844692,0.0044109657409158775,99
global,0,zos,0.006809747335736198,0.006809747335736198,0.006809747335736198,0.0,99
global,3,uo_0,0.1166491031345695,0.1357585975919107,0.11504883590069684,0.02231002909441789,99
global,3,uo_1,0.14067277011245188,0.1651368833551503,0.13987132244639927,0.026067008612432864,99
global,3,uo_2,0.16551883323024016,0.19310436766557018,0.16433319976233474,0.029956800731444598,99
global,3,uo_3,0.17425208305469667,0.2088035914030942,0.17354092167483437,0.035973833742165805,99
global,3,uo_4,0.15817126571530044,0.1929820766954711,0.1563371176069433,0.03847910761080607,99
global,3,uo_5,0.1497019479672114,0.18577127926277393,0.14708531354412888,0.04130260017935676,99
global,3,uo_6,0.1733246638317301,0.2134924487333105,0.169404527605182,0.048008058408294065,99
global,3,uo_7,0.2435002155376203,0.298437485791216,0.23782371375897918,0.06629027200467659,99
global,3,uo_8,0.2716055673481238,0.3321562003005635,0.26396583442134086,0.07583009677402901,99
global,3,uo_9,0.26359477232802997,0.32568685484654974,0.255354917561165,0.07857179558939403,99
global,3,uo_10,0.24824134900112343,0.3121235662638539,0.23863590320553443,0.08309310945597562,99
global,3,uo_11,0.23199954659047753,0.3016504536975514,0.2216134900697554,0.09042302082584362,99
global,3,uo_12,0.21466003644345988,0.2922661942665023,0.20129482764186282,0.10433657565201172,99
global,3,uo_13,0.2000790638755066,0.28367112065204464,0.18038717950835373,0.12297582257576663,99
global,3,uo_14,0.20056385539396845,0.2954982558284143,0.1745446924910401,0.14697273060528918,99
global,3,uo_15,0.20659685134887695,0.3245864646001296,0.16956412069725268,0.19205507771535354,99
global,3,uo_16,0.21722865104675293,0.3582704816803788,0.16638998085200185,0.24271916996951054,99
global,3,uo_17,0.1915049704939428,0.3200020025474857,0.13584447697256552,0.23981801909629744,99
global,3,uo_18,0.1447709621203066,0.25980070052724896,0.1053990488401567,0.1937735624084569,99
global,3,vo_0,0.22881359463990336,0.24842068342247395,0.2258963119803053,0.025441655494046932,99
global,3,vo_1,0.24643400296418352,0.26838431499823173,0.24446919906621029,0.02587991967947796,99
global,3,vo_2,0.2735314098271457,0.2968813009334333,0.2721538987725672,0.026104912086568698,99
global,3,vo_3,0.2986562971514885,0.3261714589716208,0.29717853304111597,0.030470691640118158,99
global,3,vo_4,0.30282065964708427,0.3348247435959903,0.30142230668453257,0.03480079542431566,99
global,3,vo_5,0.30750560038017505,0.3430927600523438,0.30457247447485875,0.04145341942256147,99
global,3,vo_6,0.3190366074894414,0.35689466529422337,0.31394407484266496,0.04804312272204293,99
global,3,vo_7,0.32862124027627887,0.3684024666294907,0.32165372040536666,0.05371626455223921,99
global,3,vo_8,0.33188629060080554,0.37265488505363464,0.32246857700925885,0.059604027919998075,99
global,3,vo_9,0.32199041169099135,0.3665777685666325,0.3117567969091011,0.06505457970379579,99
global,3,vo_10,0.3055968408030693,0.35532290194973803,0.293649316135079,0.0736211125146259,99
global,3,vo_11,0.28989636025043447,0.3462645574049516,0.2750988023148643,0.08596331626176834,99
global,3,vo_12,0.26965643917069293,0.336746537324154,0.24959532269323714,0.10721233208673168,99
global,3,vo_13,0.25148115660807097,0.3275634128637988,0.22171281955458902,0.13561892765338976,99
global,3,vo_14,0.24055520828926202,0.3304015009692221,0.20132192879012137,0.1683128566452951,99
global,3,vo_15,0.23683212802867698,0.3485310634579321,0.1841895357526914,0.21698412314207868,99
global,3,vo_16,0.23063476970701507,0.36081405721529564,0.16797035059543572,0.2555081227211037,99
global,3,vo_17,0.20405125166430618,0.3261077668931749,0.1400859027799934,0.2499872155562796,99
global,3,vo_18,0.1619080128994855,0.2797344947102094,0.1127219009730551,0.21619870370686656,99
global,3,thetao_0,0.0002488757148820135,0.0002488757148820135,0.0002488757148820135,0.0,99
global,3,thetao_1,0.0002798573854802684,0.00026470188752893885,0.00021003473831124304,0.00012448979690118288,99
global,3,thetao_2,0.00034851516800405775,0.0003297916816952027,0.00020810292717398643,0.0002621009935874191,99
global,3,thetao_3,0.0004624390778851441,0.00047697763239748476,0.00022921700094064528,0.00048098270751940404,99
global,3,thetao_4,0.0005627726516310088,0.0006767940711032486,0.00031490148382609467,0.0006097637656652792,99
global,3,thetao_5,0.0007840397560762034,0.0009428182137057637,0.0005093342906823664,0.0007081893972365769,99
global,3,thetao_6,0.0009946650866597816,0.0013726592273216205,0.0007458510144256206,0.0008756222904217664,99
global,3,thetao_7,0.0012882531754616084,0.0017543798594763784,0.0010445355549407653,0.0009535619250564564,99
global,3,thetao_8,0.0018268099214618254,0.002313565281737182,0.0015502375870416261,0.0010399000150048071,99
global,3,thetao_9,0.0023814970909646063,0.0028882528833969676,0.002049735620279204,0.0011702787584973254,99
global,3,thetao_10,0.0021415141862676,0.0025709776932166684,0.0017851116947095954,0.0011422684747782168,99
global,3,thetao_11,0.0014826234305427984,0.002246985689388833,0.0010914014007971443,0.0015468063453833263,99
global,3,thetao_12,0.0006967127979309721,0.0010793063650848438,0.0003285679185405524,0.0011188833271106235,99
