model,region,box_width_cells,channel,prediction_anomaly_energy,target_anomaly_energy,cross_anomaly_moment,anomaly_mse
original,extratropics,0,so_5,0.0038860269229520454,0.005175121787070024,0.0017997248185271718,0.0054616991082450965
original,extratropics,0,so_6,0.004882568582854789,0.008048902538539184,0.002747624428152587,0.007436222321532592
original,extratropics,0,so_7,0.006527390100551074,0.010887475185698332,0.004353079338078246,0.008708706440761535
original,extratropics,0,so_8,0.006459454135649433,0.010411978990893172,0.004559532353522802,0.0077523684806444434
original,extratropics,0,so_9,0.004523744430355352,0.0072707750815710044,0.002966233336300862,0.0058620528581392285
original,extratropics,0,so_10,0.002692313860123507,0.004347404140527502,0.001363371300741541,0.004312975475602229
original,extratropics,0,so_11,0.002243046066723764,0.006205945082874311,0.0010778839133134244,0.006293223267703346
original,extratropics,0,so_12,0.0018626318414309863,0.0054967284362499765,0.000997037800837948,0.005365284620737187
original,extratropics,0,so_13,0.0011441910749941011,0.0011849974545490262,0.00034673691367391837,0.001635714701019378
original,extratropics,0,so_14,0.0010478535621201224,0.0004154966957161599,0.0001604726711215188,0.0011424049147113105
original,extratropics,0,so_15,0.0015143175266043407,0.0005459001145532562,0.00024119884788759545,0.001577819935093173
original,extratropics,0,so_16,0.0022568489375496,0.0010712652865825505,0.0004306141734817019,0.002466885888045936
original,extratropics,0,so_17,0.005067726862946093,0.011120836015301522,0.005082361983379933,0.006023838953820594
original,extratropics,0,so_18,0.004733306760288249,0.012266194429060427,0.0061174648428204085,0.004764571310858233
original,extratropics,0,zos,0.008160030426965519,0.008160030426965519,0.008160030426965519,0.0
original,global,3,uo_0,0.10192796956710141,0.13575859759191072,0.0982904075221582,0.04110575267913366
original,global,3,uo_1,0.12386624206497213,0.16513688335515034,0.12021317325457179,0.04857677883572049
original,global,3,uo_2,0.14585696311310084,0.1931043676655702,0.14154421485433677,0.055872901483918685
original,global,3,uo_3,0.15582500217538892,0.20880359140309424,0.1512858763788686,0.062056840293937265
original,global,3,uo_4,0.14254987390354426,0.19298207669547113,0.13722752538895366,0.061076901138129865
original,global,3,uo_5,0.13702272066865306,0.18577127926277393,0.13030536525478267,0.06218326870690693
original,global,3,uo_6,0.15842776376791676,0.21349244873331052,0.1501264079953685,0.07166739500532247
original,global,3,uo_7,0.2222962955934833,0.29843748579121604,0.21075959127358718,0.09921459492408868
original,global,3,uo_8,0.2454949701675261,0.3321562003005635,0.23287156450025964,0.11190804048921124
original,global,3,uo_9,0.23864977152058575,0.3256868548465498,0.22510155508614552,0.11413351687217001
original,global,3,uo_10,0.222047340990317,0.3121235662638539,0.20861534744200083,0.11694021364956192
original,global,3,uo_11,0.2092094538789807,0.3016504536975514,0.1939899650487033,0.12287997778015908
original,global,3,uo_12,0.19321982457180217,0.29226619426650235,0.1752461682666432,0.1349936823802765
original,global,3,uo_13,0.1795809864997864,0.2836711206520447,0.15598742543446897,0.15127725522927565
original,global,3,uo_14,0.17932620554259332,0.2954982558284143,0.150618956396074,0.1735865500840274
original,global,3,uo_15,0.1856415973167227,0.3245864646001296,0.1474690331202565,0.21528999913822522
original,global,3,uo_16,0.19260703388488656,0.3582704816803788,0.14520884455755503,0.2604598288584237
original,global,3,uo_17,0.168510061020803,0.3200020025474857,0.11930419429384098,0.2499036752816403
original,global,3,uo_18,0.12407836536265383,0.25980070052724896,0.09358820067060115,0.19670266274249917
original,global,3,vo_0,0.215467586059763,0.24842068342247398,0.21130820296027444,0.041271861078161186
original,global,3,vo_1,0.23256025109628237,0.2683843149982318,0.22905316391978603,0.042838241265277674
original,global,3,vo_2,0.258792599493807,0.29688130093343335,0.255634152829045,0.0444055971397896
original,global,3,vo_3,0.2830530992059997,0.32617145897162086,0.28005027786047776,0.0491240027953278
original,global,3,vo_4,0.29105190917699025,0.3348247435959903,0.2868772341747477,0.052122184385855995
original,global,3,vo_5,0.2958378638281967,0.34309276005234385,0.29099694105109786,0.056936744751051226
original,global,3,vo_6,0.30835311370666585,0.35689466529422337,0.3017297944035193,0.06178818887682877
original,global,3,vo_7,0.31828720340825095,0.3684024666294907,0.3105520717423372,0.06558552775720154
original,global,3,vo_8,0.3207592018926987,0.3726548850536347,0.31185598776798057,0.06970211208769769
original,global,3,vo_9,0.31132262042074493,0.36657776856663254,0.3020541457214741,0.07379209506090242
original,global,3,vo_10,0.2940282014885334,0.35532290194973803,0.2846977075543067,0.07995568953379237
original,global,3,vo_11,0.27672194757244806,0.34626455740495166,0.266459295243928,0.09006791117817466
original,global,3,vo_12,0.2550128737483362,0.33674653732415405,0.24153574668999878,0.10868791603680814
original,global,3,vo_13,0.23287806441687575,0.32756341286379886,0.2131363693812881,0.1341687349056957
original,global,3,vo_14,0.21915235618750256,0.3304015009692221,0.19154638789518916,0.16646108497874906
original,global,3,vo_15,0.21208925334492118,0.34853106345793217,0.1719602399101161,0.21669983803623857
original,global,3,vo_16,0.20334304011229315,0.3608140572152957,0.1542027679958729,0.2557515608842927
original,global,3,vo_17,0.1806494537929092,0.32610776689317494,0.12937405208746594,0.24800911440391735
original,global,3,vo_18,0.14186829870397397,0.2797344947102094,0.10318304891839172,0.21523669392171535
original,global,3,thetao_0,0.0002488757148820136,0.0002488757148820136,0.0002488757148820136,0.0
original,global,3,thetao_1,0.00029150868831860903,0.00026470188752893885,0.000223173733272665,0.00010986310695039316
original,global,3,thetao_2,0.00035325353441882244,0.0003297916816952027,0.00021048165805463804,0.00026208189750593535
original,global,3,thetao_3,0.0004826709625165383,0.0004769776323974848,0.00021636276050221478,0.0005269230733216374
original,global,3,thetao_4,0.0006201563589980432,0.0006767940711032487,0.00027323806231531006,0.000750474306646584
original,global,3,thetao_5,0.0008047743990895048,0.0009428182137057638,0.000409495932134715,0.0009286007614608742
original,global,3,thetao_6,0.0010326674462042072,0.0013726592273216208,0.0006207534308413589,0.0011638198118431098
original,global,3,thetao_7,0.0013707354629525182,0.0017543798594763787,0.0009431010694243015,0.0012389131483029237
original,global,3,thetao_8,0.0020705101990394974,0.0023135652817371823,0.0014552617365626074,0.0014735519723740945
original,global,3,thetao_9,0.0027248924151251114,0.0028882528833969676,0.0019118229463470707,0.00178949942699436
original,global,3,thetao_10,0.0023301685619346725,0.0025709776932166684,0.0016736690780486574,0.001553808043786146
original,global,3,thetao_11,0.0017333464835761023,0.002246985689388833,0.0010174630101619647,0.001945406180862902
original,global,3,thetao_12,0.0011846063978443243,0.0010793063650848438,0.0003300753267448998,0.0016037620994441136
original,global,3,thetao_13,0.0009062286440490021,0.0003724066053183204,0.00017473252558953723,0.0009291702011280289
original,global,3,thetao_14,0.0007986293828133683,0.0003600328486892536,0.00019847133594936683,0.0007617195604858225
original,global,3,thetao_15,0.0008171476262640397,0.00035509458922950387,0.00018962441118683366,0.0007929933901800953
original,global,3,thetao_16,0.001285436201012797,0.00036751158386139635,8.422987579104652e-05,0.001484488018299218
original,global,3,thetao_17,0.000956796435992036,0.00014219667663741293,2.6139388856937893e-05,0.0010467143258964173
original,global,3,thetao_18,0.00035471078173041044,5.638599237738733e-05,1.1622281510077449e-05,0.00038785221039863173
original,global,3,so_0,0.0018311136453929876,0.002064980183154194,0.0003560645211587373,0.0031839647692524726
original,global,3,so_1,0.0015926851110175404,0.0016351196005931032,0.00033783599307450157,0.002552132707822955
original,global,3,so_2,0.0011710045380621322,0.0010247621708784742,0.00023157344901736715,0.0017326198156095215
original,global,3,so_3,0.0008011978664059155,0.0008004789529932719,0.00016715283577055248,0.0012673711571183923
original,global,3,so_4,0.000759358033937675,0.000864466277746051,0.00017857832970530398,0.001266667655800855
original,global,3,so_5,0.0007780528535614864,0.0009642199588459777,0.00020013620322593725,0.001342000400957962
original,global,3,so_6,0.000930381309114058,0.0014365651795283112,0.00029643734821795743,0.0017740717957341913
original,global,3,so_7,0.0011547364793115795,0.0016800679249990018,0.0004990008330993317,0.0018368027210611888
original,global,3,so_8,0.001227158989587968,0.001570019925088443,0.0006204821813776337,0.0015562145530970562
original,global,3,so_9,0.00098259300946004,0.0011629470520549351,0.00047448592353377004,0.0011965682320861204
original,global,3,so_10,0.0005747104208267323,0.0006058146821974655,0.00018880204291722616,0.0008029210183656578
original,global,3,so_11,0.0004803417720878968,0.0006671086708648187,0.0001446717841176768,0.0008581068656040413
original,global,3,so_12,0.0004336530409725101,0.00038461209976848107,0.00011680055960290832,0.000584664026679791
original,global,3,so_13,0.0002584377235516605,0.00010231410543025105,4.4576399721501566e-05,0.0002715990304208427
original,global,3,so_14,0.00023464637019464542,3.234788612580172e-05,7.905816847146572e-06,0.0002511826214778021
original,global,3,so_15,0.0002678896111172784,4.3129187535595695e-05,1.3027437985742424e-05,0.00028496392122987244
original,global,3,so_16,0.0005125293915037705,7.227879115192201e-05,6.194929943374041e-06,0.0005724183236709749
original,global,3,so_17,0.000773773339901571,0.00010885363537289034,1.5170127554860431e-05,0.0008522867162787177
original,global,3,so_18,0.00025435211034044816,4.516671723456856e-05,1.4607139268944116e-05,0.00027030454731000723
original,global,3,zos,0.0012481199151770485,0.0012481199151770485,0.0012481199151770485,0.0
original,tropics,3,uo_0,0.07633458668685923,0.11357210832412798,0.07367686163445916,0.04255297196784405
original,tropics,3,uo_1,0.09218282455747778,0.13722494929426848,0.08994700112427124,0.049513770963507474
original,tropics,3,uo_2,0.10553855501642131,0.15556599922252426,0.1031504242558672,0.05480370599061552
original,tropics,3,uo_3,0.10684250776815897,0.1645757897634699,0.10435476221821526,0.06270877143951378
original,tropics,3,uo_4,0.0909932523664802,0.14691175294644906,0.0855636028478844,0.0667777999934524
original,tropics,3,uo_5,0.06705527639750279,0.1196795574793912,0.05956488576802341,0.06760506173878006
original,tropics,3,uo_6,0.04440615995965823,0.08920764260821873,0.034577407450838524,0.0644589885316714
original,tropics,3,uo_7,0.038009347902102905,0.08835533246247457,0.0261566328693821,0.0740514137227126
original,tropics,3,uo_8,0.034545777271492314,0.08521732928776983,0.021721662708906214,0.07631978001257386
original,tropics,3,uo_9,0.03397628006459487,0.08541669312751655,0.02013683927744025,0.07911929360242806
original,tropics,3,uo_10,0.03336948455508912,0.08690270638526089,0.018089111687408555,0.08409396799826864
original,tropics,3,uo_11,0.034968593769302274,0.09072436821280104,0.01634876249884867,0.0929954368809257
original,tropics,3,uo_12,0.03748279315127869,0.10140342272893348,0.015231741399438394,0.10842273211238361
original,tropics,3,uo_13,0.040646983780945195,0.10585624829988288,0.01462707156785811,0.1172490886064491
original,tropics,3,uo_14,0.04017311167160068,0.09520996467332649,0.01364716131127242,0.10808875283809624
original,tropics,3,uo_15,0.04316886390248935,0.099489238903378,0.01322905192471514,0.11619999967139177
original,tropics,3,uo_16,0.045850059788937525,0.09432488318645593,0.014609024145010144,0.11095689613409718
original,tropics,3,uo_17,0.04355261847376824,0.09210750167116975,0.01405503321439028,0.1075500524555794
original,tropics,3,uo_18,0.032464662265747485,0.08469381134467896,0.015034845611550893,0.08708878267895093
original,tropics,3,vo_0,0.12495186646478346,0.17073375746758299,0.12041246612565687,0.05486069344962487
original,tropics,3,vo_1,0.13301268325309562,0.18243906368510893,0.1295448122452004,0.056362125759172925
original,tropics,3,vo_2,0.14416338556041622,0.19343309872078174,0.14146057727059935,0.05467532353118213
original,tropics,3,vo_3,0.15004023706371136,0.20542403739510162,0.1471626278426912,0.0611390189992057
original,tropics,3,vo_4,0.13843957078878327,0.1950764118721991,0.13371996348253407,0.06607605784077837
original,tropics,3,vo_5,0.10081728818741713,0.15952767476891028,0.09407552245138873,0.07219391794066238
original,tropics,3,vo_6,0.06302785952434396,0.11821465216802829,0.053713557094034525,0.07381539622491057
original,tropics,3,vo_7,0.04782694916833531,0.10117205706509677,0.03790914361374547,0.07318071915645792
original,tropics,3,vo_8,0.042247149886356465,0.09620697427578648,0.031765198523197515,0.0749237271721917
original,tropics,3,vo_9,0.03966841895622437,0.09679016741839323,0.02825073734151595,0.07995711266994476
original,tropics,3,vo_10,0.03795027127019083,0.09924273877733887,0.024845852695330226,0.08750130288829708
original,tropics,3,vo_11,0.037460322369529744,0.10381893617938265,0.021879650530113717,0.09751995750749955
original,tropics,3,vo_12,0.038485501601238446,0.11597142752372858,0.019949044524268673,0.11455884161922668
original,tropics,3,vo_13,0.04036945420684237,0.12109653147483114,0.019029054009929453,0.12340787828269632
original,tropics,3,vo_14,0.044167712594222544,0.1183386037897582,0.020203188597930202,0.12209993721258762
original,tropics,3,vo_15,0.053173338486389686,0.12715600152509382,0.024345510987320334,0.1316383191280895
original,tropics,3,vo_16,0.05690866117977133,0.11649062890898099,0.025831353907106502,0.12173658353511735
original,tropics,3,vo_17,0.053262128748677,0.10880847922479264,0.021846129511943972,0.11837834857328974
original,tropics,3,vo_18,0.04611200903250714,0.11527665689437078,0.02468855642346722,0.11201155501784701
original,tropics,3,thetao_0,7.860092261001807e-05,7.860092261001807e-05,7.860092261001807e-05,0.0
original,tropics,3,thetao_1,0.00011261439096709395,9.766586226025466e-05,6.18341832475812e-05,8.661188790809853e-05
original,tropics,3,thetao_2,0.00017476959784298835,0.00017689650805109662,5.809120862389624e-05,0.00023548368739688565
original,tropics,3,thetao_3,0.00031290529589780207,0.0003301415847017044,6.850772275136093e-05,0.0005060314345455757
original,tropics,3,thetao_4,0.00045864359443922615,0.0005092720231840933,0.00011552197027027213,0.0007368716713502026
original,tropics,3,thetao_5,0.0006324201416591127,0.0006691259202650852,0.00019600143144024782,0.0009095431963978994
original,tropics,3,thetao_6,0.0006551727425598662,0.00080464957364261,0.00016132856626886724,0.00113716519160215
original,tropics,3,thetao_7,0.0005675794626115774,0.0007047224748700933,0.0001035477851271733,0.0010652063517934747
original,tropics,3,thetao_8,0.0008296141603190189,0.000558999232122336,6.726312840144583e-05,0.0012540871105768314
original,tropics,3,thetao_9,0.0011935543628748169,0.00047756252061302844,4.6108396000276156e-05,0.0015789000776060152
original,tropics,3,thetao_10,0.0007111038771608488,0.000374636095725094,2.9609912721385593e-05,0.001026520152773821
original,tropics,3,thetao_11,0.0006750162333400563,0.00026112078260418707,8.524124207295618e-06,0.0009190887612563493
original,tropics,3,thetao_12,0.0009354620030140411,0.00019934446776680875,-1.3103851295199457e-05,0.001161014182596571
original,tropics,3,thetao_13,0.0010091028302070695,0.00010494667021886945,-4.9988099501447175e-06,0.0011240471321430925
original,tropics,3,thetao_14,0.000731267045590688,4.433570222428182e-05,-9.231487800234667e-06,0.0007940657246349888
original,tropics,3,thetao_15,0.0006550913606064789,2.4254564134870903e-05,-5.0128341612345615e-06,0.0006893715848252554
original,tropics,3,thetao_16,0.001089475819643474,4.6248007474603566e-05,-2.566825840018062e-05,0.0011870603269963254
original,tropics,3,thetao_17,0.0008628131378432643,4.768873553286834e-05,1.694399372471802e-05,0.0008766138832075428
original,tropics,3,thetao_18,0.0003038100887094672,3.22410163826502e-05,3.689737151862321e-06,0.00032867163224522064
original,tropics,3,so_0,0.0016654234901635034,0.0019704228845622506,0.000281203745711849,0.003073438924426834
original,tropics,3,so_1,0.0013699806648108997,0.0013562309458108638,0.00028255650657670094,0.0021610985947490644
original,tropics,3,so_2,0.0010192865297678068,0.0009668911607333959,0.00019784049225729012,0.0015904967275664514
original,tropics,3,so_3,0.0005648432554079765,0.0007780613448245057,8.366550336902929e-05,0.0011755735930902038
original,tropics,3,so_4,0.0005375737173840253,0.0008886780265267149,7.245844106805497e-05,0.001281334855123376
original,tropics,3,so_5,0.0005388230013642272,0.0009032753255039529,4.5353147665096145e-05,0.001351392024779937
original,tropics,3,so_6,0.0005193089362530208,0.0012778811688262104,6.91984430592827e-05,0.001658793216608841
original,tropics,3,so_7,0.0005387329203053143,0.0012205922070683706,6.183120802399407e-05,0.0016356627151106647
original,tropics,3,so_8,0.000531699389367449,0.0008030447337513018,3.6958996999619745e-05,0.0012608261313289404
original,tropics,3,so_9,0.0005263577584609992,0.0004591584262071234,3.28999471940329e-05,0.0009197162992245697
original,tropics,3,so_10,0.00033265216637054707,0.00017574272601220833,2.4301828619668255e-06,0.0005035345252095299
original,tropics,3,so_11,0.00026505244022700936,8.189756574045698e-05,-1.0221737973220064e-06,0.0003489943540471634
original,tropics,3,so_12,0.00024135046385139266,4.3943580510471056e-05,-1.979215315105689e-06,0.0002892524755978487
original,tropics,3,so_13,0.00018306190252064192,1.3986680458383307e-05,-2.0342732476487787e-06,0.0002011171282819388
original,tropics,3,so_14,0.0001747721464859999,5.268781556750206e-06,-3.1860418845487194e-07,0.00018067813667732132
original,tropics,3,so_15,0.00020777039151083718,4.778025767235603e-06,2.2793689769545824e-07,0.00021209254213538247
original,tropics,3,so_16,0.00044669277996596215,1.623418439071475e-05,-5.629859218903919e-06,0.00047418668353459755
original,tropics,3,so_17,0.0008230298490621,5.693658279440827e-05,2.950101522649427e-05,0.0008209644001908601
original,tropics,3,so_18,0.0002449296219062738,3.0816548583015444e-05,9.067328757296448e-06,0.00025761151460535603
original,tropics,3,zos,0.00014180140965206625,0.00014180140965206625,0.00014180140965206625,0.0
original,extratropics,3,uo_0,0.11669575919707617,0.1485605575520583,0.11249281435903878,0.04027068919756196
original,extratropics,3,uo_1,0.1421480792941469,0.18124252045997466,0.13767723799353898,0.04803612538509899
original,extratropics,3,uo_2,0.16919398955022447,0.21483225849541754,0.16376723604972918,0.05649177410235309
original,extratropics,3,uo_3,0.18425123107553734,0.2344705096699975,0.17852161854806575,0.061678502708673484
original,extratropics,3,uo_4,0.17248804927474323,0.2197344492782246,0.16722800740689944,0.05776648464226964
original,extratropics,3,uo_5,0.17762978630836565,0.224128993924218,0.17136107701243777,0.05903662906752693
original,extratropics,3,uo_6,0.22508959968884787,0.28615459649249764,0.21768122655574723,0.07588174051106579
original,extratropics,3,uo_7,0.3313202451575886,0.4227218513536935,0.3199704921606816,0.11410110880329152
original,extratropics,3,uo_8,0.37162474490175346,0.47980475847167203,0.3591213497248563,0.13318680708456523
original,extratropics,3,uo_9,0.36269653084302195,0.47130774879696397,0.34932481550207045,0.13535465029152957
original,extratropics,3,uo_10,0.33765099235255314,0.4501172569062975,0.32535150797680173,0.1370652290907773
original,extratropics,3,uo_11,0.3168700593288499,0.4319782774857801,0.3037515914801396,0.14134516228329053
original,extratropics,3,uo_12,0.2901031031753078,0.411001028436603,0.2747903953899037,0.15152334730432493
original,extratropics,3,uo_13,0.26629034994226514,0.39464621531842936,0.24421108401182928,0.17251439377515004
original,extratropics,3,uo_14,0.2663137145114668,0.42070265821736275,0.23624288313316577,0.21453060179647776
original,extratropics,3,uo_15,0.2746157619086179,0.4651596034416045,0.23130184848501226,0.2771716718420838
original,extratropics,3,uo_16,0.28639848379775734,0.5269564351048133,0.2286743587917752,0.35600619815816786
original,extratropics,3,uo_17,0.2469044744667381,0.4629759318900831,0.18533424265456924,0.33921191788683036
original,extratropics,3,uo_18,0.18308736775258577,0.37258822508532596,0.14418494437981136,0.2673057063360407
original,extratropics,3,vo_0,0.26769658501702126,0.2932472701626595,0.2637564783746546,0.03343089801645038
original,extratropics,3,vo_1,0.2900007653115976,0.31797609184727527,0.28647105410845597,0.03503475360798113
original,extratropics,3,vo_2,0.32514205936229595,0.35675899127517086,0.32171987734659757,0.0384612979009898
original,extratropics,3,vo_3,0.36024504177498096,0.39624534983827614,0.3571695601097261,0.04215127500620756
original,extratropics,3,vo_4,0.37967163685596356,0.4159745501749444,0.37581339899939725,0.04401938906974263
original,extratropics,3,vo_5,0.40902211268742883,0.4496285834095695,0.40528437796265193,0.04808193934385223
original,extratropics,3,vo_6,0.45178059827197686,0.4964370697435707,0.4467305450728446,0.05475658381527121
original,extratropics,3,vo_7,0.47829118491423256,0.526495675847988,0.4718473174355247,0.06109222517621638
original,extratropics,3,vo_8,0.4872858611622242,0.5379473518843603,0.47932660007717637,0.06658002263819329
original,extratropics,3,vo_9,0.47596447847106244,0.5300883358777172,0.46799857116708854,0.07005566742384073
original,extratropics,3,vo_10,0.45092814378064094,0.5122242073218028,0.4439099491244615,0.07533245804634962
original,extratropics,3,vo_11,0.4245578357667634,0.49606779097306614,0.41758109885032735,0.08546342256695334
original,extratropics,3,vo_12,0.3897135396196385,0.4740896974549149,0.3793837997046384,0.1050356420302632
original,extratropics,3,vo_13,0.3530235913666812,0.4564203625977642,0.33427965911951935,0.14088463753160804
original,extratropics,3,vo_14,0.3285389127153339,0.4629664601701679,0.29865659758298085,0.19419217410713738
original,extratropics,3,vo_15,0.31133218516003003,0.4867797129684025,0.2641455793019497,0.2698207291388753
original,extratropics,3,vo_16,0.2969283223754228,0.5169596045908302,0.2362441264017664,0.34139967265755244
original,extratropics,3,vo_17,0.2605682990767739,0.4624345880566222,0.19683372914189043,0.3293354339671858
original,extratropics,3,vo_18,0.2035455679652667,0.38566289495940165,0.1537418780904828,0.28172470839938735
original,extratropics,3,thetao_0,0.0003471269379275842,0.0003471269379275842,0.0003471269379275842,0.0
original,extratropics,3,thetao_1,0.000394733503315071,0.0003610842915915066,0.0003162691833550167,0.00012327943098933597
original,extratropics,3,thetao_2,0.00045656324822850757,0.0004182901645591953,0.0002986879941696922,0.00027747743385561716
original,extratropics,3,thetao_3,0.0005811918268187179,0.0005621916612708998,0.00030216813702465536,0.0005390472108065481
original,extratropics,3,thetao_4,0.0007139444909754652,0.0007740717012002463,0.00036482145860461954,0.000758373266735086
original,extratropics,3,thetao_5,0.0009048038710266202,0.0011016613082969655,0.0005334019149427838,0.0009396613529657551
original,extratropics,3,thetao_6,0.001253366820758792,0.001704741682095284,0.0008893525821740053,0.0011794033455615393
original,extratropics,3,thetao_7,0.0018458816768469836,0.0023753559851849623,0.0014397798522347302,0.001341677950507011
original,extratropics,3,thetao_8,0.0028124610620616666,0.003362647370632851,0.002285167549012436,0.0016047733229105222
original,extratropics,3,thetao_9,0.003652992832352116,0.004349303539992884,0.0030425792639943387,0.0019171379337256606
original,extratropics,3,thetao_10,0.003322175739220146,0.003916684686290947,0.002680990543931422,0.0018768793129540907
original,extratropics,3,thetao_11,0.0023872716389972755,0.003474019484293431,0.001640869978335545,0.0025795511901378636
original,extratropics,3,thetao_12,0.0013395979473687183,0.0016267265456568715,0.0005435654864119686,0.0018791935307848635
original,extratropics,3,thetao_13,0.0008420243681728313,0.0005393296123289438,0.00028690369388163843,0.0008075465965602134
original,extratropics,3,thetao_14,0.0008407390824603764,0.0005573817232454365,0.00032831070359062517,0.000741499396760694
original,extratropics,3,thetao_15,0.0009183517434972932,0.0005617040515797345,0.00031117529248480093,0.0008577052186327902
original,extratropics,3,thetao_16,0.0014106731443204966,0.0005728291016015592,0.00015446507813517157,0.0016745720917095593
original,extratropics,3,thetao_17,0.0010157586604526098,0.00020148802176470673,3.1908294345433234e-05,0.0011534301136065313
original,extratropics,3,thetao_18,0.00038749628819083104,7.193793576196627e-05,1.6731686513355613e-05,0.0004259708517988335
original,extratropics,3,so_0,0.0019267196249630719,0.0021195414057471836,0.0003992603900530752,0.0032477402481052913
original,extratropics,3,so_1,0.0017211892079994687,0.001796042842959816,0.0003697331520732295,0.002777765741374231
original,extratropics,3,so_2,0.0012588217123082341,0.0010582589964156575,0.0002510987013176253,0.001814883319905611
original,extratropics,3,so_3,0.0009383626065847248,0.0008134886456625254,0.00021560341451961473,0.0013206444229140427
original,extratropics,3,so_4,0.0008881449507728144,0.0008504070380392175,0.00024020057533176222,0.0012581508284472307
original,extratropics,3,so_5,0.0009168949380347675,0.0009995905801211719,0.0002899677601450057,0.0013365499849308923
original,extratropics,3,so_6,0.0011707115930157028,0.001529338667310323,0.0004292907892382996,0.0018414687094833666
original,extratropics,3,so_7,0.0015191634884104135,0.001951893294145438,0.0007576298831745682,0.0019557970079753287
original,extratropics,3,so_8,0.0016429849895601622,0.0020286061746924364,0.0009693797158002102,0.0017328317785127597
original,extratropics,3,so_9,0.001259104252294308,0.0015894933227412027,0.0007421185622330416,0.0013643604235234435
original,extratropics,3,so_10,0.000723020432309972,0.0008693214281311616,0.00030299280699568266,0.0009863562493895492
original,extratropics,3,so_11,0.0006133655933992505,0.0010287011309169385,0.00023469371992196288,0.0011726792929976277
original,extratropics,3,so_12,0.000553283578777366,0.0005965403897330316,0.00019069290129030406,0.0007684381697515045
original,extratropics,3,so_13,0.0003054801261786259,0.00015743966614169003,7.366633912574293e-05,0.0003155871121579725
original,extratropics,3,so_14,0.0002720750185703351,4.9275599693176294e-05,1.3047074049848222e-05,0.000295256469116518
original,extratropics,3,so_15,0.00030543405393307864,6.707947356673429e-05,2.1020721135875023e-05,0.0003304720822147875
original,extratropics,3,so_16,0.0005546051225709645,0.0001080965435407548,1.3752078137424014e-05,0.0006351975043247821
original,extratropics,3,so_17,0.0007428713854298824,0.00014142478411109424,6.17937618567586e-06,0.0008719374168184446
original,extratropics,3,so_18,0.00026042122309180826,5.440976026948928e-05,1.81753687068733e-05,0.0002784802420523413
original,extratropics,3,zos,0.0018864829972800284,0.0018864829972800284,0.0018864829972800284,0.0
original,global,9,uo_0,0.23193748852219245,0.28231362998485565,0.22551791068881452,0.06321529791963221
original,global,9,uo_1,0.27954163575413254,0.33831282456715905,0.2738827739400093,0.0700889096943417
original,global,9,uo_2,0.32199053360958296,0.38378720903637437,0.3155603809188111,0.07465698645271437
original,global,9,uo_3,0.33181615881245546,0.40136792141981803,0.3260614062198485,0.08106127080291209
original,global,9,uo_4,0.29087070247741664,0.358536133260438,0.2827798558606042,0.08384712409190458
original,global,9,uo_5,0.2537490833889355,0.32109582243543683,0.2419712046782176,0.09090249564009484
original,global,9,uo_6,0.25168776843282914,0.31744887220739115,0.2358827264320971,0.09737118679766704
original,global,9,uo_7,0.3333480502619888,0.41742661444827767,0.3107473913467292,0.1292798835972343
original,global,9,uo_8,0.36280723593451764,0.46115719278653466,0.3376230106811331,0.14871840991757135
original,global,9,uo_9,0.35417072821145107,0.4595657683382131,0.3269955088393857,0.1597454802255438
original,global,9,uo_10,0.333131717612045,0.45134549881472735,0.30486159372811367,0.17475403363656516
original,global,9,uo_11,0.31994923256864455,0.44788803385965753,0.28632323323476194,0.19519079333603986
original,global,9,uo_12,0.30311821416170914,0.44411199803304197,0.2630571278959814,0.22111596121932522
original,global,9,uo_13,0.2881141103277303,0.4347141544626217,0.23948569535607042,0.24385687483079507
original,global,9,uo_14,0.2935184889068507,0.4456514908809855,0.23831341844616516,0.26254314274498913
original,global,9,uo_15,0.3113960638792828,0.49025433382602657,0.24473539130254227,0.3121796166053926
original,global,9,uo_16,0.32222489485836997,0.5337443032650033,0.24626100439615925,0.3634471842134842
original,global,9,uo_17,0.29126311913885256,0.49148731400268253,0.21351153110012866,0.3557273652216401
original,global,9,uo_18,0.2256689180027355,0.41378050560903074,0.17320291765711526,0.2930435839325491
original,global,9,vo_0,0.44858240238343833,0.49969480344743444,0.43570582403077024,0.0768655568662316
original,global,9,vo_1,0.4815757699085005,0.534844407529542,0.4703118524166069,0.07579647268008705
original,global,9,vo_2,0.5282729930347867,0.5778750400952619,0.5182670288615757,0.06961397973425461
original,global,9,vo_3,0.5670305511566124,0.6219498078630429,0.557465196859957,0.07404998178132857
original,global,9,vo_4,0.5687041749255827,0.6250576774279277,0.5565823518266582,0.08059714057228783
original,global,9,vo_5,0.5426243113146888,0.6097550711246452,0.5292730259172844,0.09383331811187244
original,global,9,vo_6,0.5298279337208681,0.5941722579676696,0.5127380050794044,0.09852420147320237
original,global,9,vo_7,0.5392156231282937,0.6035425277671429,0.5209927417413154,0.10077267057365842
original,global,9,vo_8,0.5463987028960026,0.6156825338951265,0.5268068984903471,0.10846745448582101
original,global,9,vo_9,0.538846424432716,0.6171180051986618,0.5188862389386303,0.11819195054998302
original,global,9,vo_10,0.5198631024721897,0.612499880670297,0.49925153935798494,0.1338599171451848
original,global,9,vo_11,0.4985045736486262,0.6104038724995623,0.47640179654564524,0.1561048643456565
