region,channel,mse,mean_bias_mse,temporal_amplitude_mse,temporal_pattern_mse,origins
global,uo_0,0.1259356721043515,0.007231793199389902,0.00872778920994244,0.10997608969501915,99
global,uo_1,0.11864173900688987,0.0064401483283754585,0.007384517772118077,0.10481707290639633,99
global,uo_2,0.10713715518776333,0.005711467126649566,0.0062247523091426326,0.09520093575197112,99
global,uo_3,0.10393730474442563,0.005450715386585602,0.0060076839108937005,0.09247890544694631,99
global,uo_4,0.10265627016640537,0.006009282590217265,0.006152473352449679,0.09049451422373841,99
global,uo_5,0.10531968921936055,0.007654656346089889,0.006969293711884999,0.09069573916138565,99
global,uo_6,0.11172334297339341,0.007346278035247687,0.007619078352817704,0.09675798658532804,99
global,uo_7,0.149615351752424,0.009905138854185315,0.01007512426130296,0.1296350886369357,99
global,uo_8,0.17219952639247707,0.01005011829281405,0.012505271356041412,0.1496441367436216,99
global,uo_9,0.18606477093062387,0.011107035442172127,0.013547262997347254,0.1614104724911045,99
global,uo_10,0.2022065467461199,0.01189730903876426,0.01619405205974021,0.17411518564761544,99
global,uo_11,0.22193500476195693,0.013336942094094285,0.01816282628284373,0.1904352363850189,99
global,uo_12,0.24970403713291553,0.014748467968374156,0.021534240965062193,0.21342132819947918,99
global,uo_13,0.2763370693492793,0.017555711351012533,0.023360140216445474,0.23542121778182135,99
global,uo_14,0.30379423747630924,0.021785361958777075,0.02418912051068463,0.25781975500684756,99
global,uo_15,0.36817374906730566,0.026581163865106307,0.032718756256310336,0.308873828945889,99
global,uo_16,0.4377181468877701,0.028879380062168888,0.04359737595043032,0.3652413908751709,99
global,uo_17,0.4378926883217392,0.030159721647356766,0.04063017630420698,0.36710279037017546,99
global,uo_18,0.36262600675937473,0.027125003211632782,0.03713250945467126,0.2983684940930707,99
global,vo_0,0.17023988865162626,0.009863990228369241,0.009038556340045554,0.15133734208321145,99
global,vo_1,0.14418397682458423,0.007431810256962655,0.007865842998076371,0.1288863235695452,99
global,vo_2,0.11307356429837707,0.005718016417119382,0.006779723141571694,0.10057582473968599,99
global,vo_3,0.10059459755681034,0.004640402158438467,0.006807696803184745,0.08914649859518714,99
global,vo_4,0.0990613445208496,0.004420437679097163,0.00715791003347159,0.08748299680828084,99
global,vo_5,0.1088213622785676,0.0048315250712404265,0.009762751416996744,0.09422708579033044,99
global,vo_6,0.11253429740826902,0.005004554770186282,0.010597663676785196,0.09693207896129753,99
global,vo_7,0.11444056213760703,0.004917414278493126,0.011023163688005017,0.0984999841711089,99
global,vo_8,0.12305815347409076,0.005552012821257479,0.012226618681244514,0.10527952197158875,99
global,vo_9,0.13544910646671632,0.006751998876709322,0.01324965004531777,0.11544745754468921,99
global,vo_10,0.153766595033791,0.008027874419527951,0.01609814407874935,0.1296405765355137,99
global,vo_11,0.1813438891430816,0.009702946202418435,0.019584550646937936,0.15205639229372522,99
