region,variable,box_width_cells,predicted_anomaly_second_moment,target_anomaly_second_moment,anomaly_cross_moment,anomaly_mse,anomaly_rms_ratio,anomaly_correlation,run
extratropics,vo,9,0.6234005193232476,0.7155817991428588,0.5819486649523765,0.17508498991798488,0.9333702130701703,0.8713075022654141,A
extratropics,zos,0,0.0081600304269655,0.0081600304269655,0.0081600304269655,0.0,1.0,1.0,A
extratropics,zos,3,0.00188648299728,0.00188648299728,0.00188648299728,0.0,1.0,1.0,A
extratropics,zos,9,0.0045925453399317,0.0045925453399317,0.0045925453399317,0.0,1.0,1.0,A
global,so,0,0.003547850832308884,0.005848825363852453,0.0019125671339358075,0.0055715419229635365,0.7788401805742967,0.4198553440832325,A
global,so,3,0.0007081655099311527,0.0008034343685033046,0.00020648634087428757,0.0010986271994989894,0.9388412929201544,0.2737466037503218,A
global,so,9,0.0017060397296903632,0.0023167754722177142,0.0006205683133063126,0.0027816785871691107,0.8581290356426088,0.31214260663469845,A
global,sst,0,0.0046924494719603,0.0046924494719603,0.0046924494719603,0.0,1.0,1.0,A
global,sst,3,0.000248875714882,0.000248875714882,0.000248875714882,0.0,1.0,1.0,A
global,sst,9,0.0007781343084214,0.0007781343084214,0.0007781343084214,0.0,1.0,1.0,A
global,thetao,0,0.005087643774622422,0.007122614420689051,0.0036355305737324,0.004939197040546155,0.8451594082484928,0.6039343563500592,A
global,thetao,3,0.0010516765106891057,0.001031713265675866,0.0005576755771941244,0.0009680386209409182,1.0096284493926715,0.535378628831155,A
global,thetao,9,0.002426939173613272,0.002720648763092356,0.0014065462386281193,0.0023344954631061947,0.9444809592727149,0.5473792483818558,A
global,uo,0,0.35328352292885745,0.46828191182766743,0.3003929276167871,0.22077958056072422,0.8685763497155001,0.7385405081637023,A
global,uo,3,0.18169156351839205,0.2631157381952221,0.15410202403158216,0.1366032535989572,0.8309864993469486,0.7048026832534854,A
global,uo,9,0.3101427378108183,0.4154731379599092,0.2624806602906825,0.2006545537356871,0.8639912279063988,0.7312148902372868,A
global,vo,0,0.516318137851058,0.6227195203969733,0.4612378384333732,0.21656198005832172,0.910568140711316,0.8134296476896901,A
global,vo,3,0.262760138247065,0.33125217580560795,0.23720539837544866,0.11960151731167806,0.8906362573307293,0.8040174192217454,A
global,vo,9,0.491887927166266,0.5910971056331288,0.4440301931455755,0.19492464748660276,0.9122285606992412,0.8234742135951604,A
global,zos,0,0.0068097473357361,0.0068097473357361,0.0068097473357361,0.0,1.0,1.0,A
global,zos,3,0.001248119915177,0.001248119915177,0.001248119915177,0.0,1.0,1.0,A
global,zos,9,0.0032416057603603,0.0032416057603603,0.0032416057603603,0.0,1.0,1.0,A
tropics,so,0,0.0032033527721199843,0.00556262085767442,0.0016747887050690845,0.005416396228969831,0.7588617346697072,0.3967508895665126,A
tropics,so,3,0.0004888810175874948,0.0005817810999804177,6.263776497966737e-05,0.0009453865904140317,0.9166885000571158,0.11745049768856103,A
tropics,so,9,0.0013525835515045526,0.002007177723696619,0.0003274126221245216,0.0027049360321183,0.8208978849046583,0.19871033378613673,A
tropics,sst,0,0.0035379888146476,0.0035379888146476,0.0035379888146476,0.0,1.0,1.0,A
tropics,sst,3,7.860092261001806e-05,7.860092261001806e-05,7.860092261001806e-05,0.0,1.0,1.0,A
tropics,sst,9,0.0003904461821851,0.0003904461821851,0.0003904461821851,0.0,1.0,1.0,A
tropics,thetao,0,0.004340226253545261,0.005018571690612044,0.002733130011220433,0.0038925379294504053,0.9299639609383266,0.5856174914655198,A
tropics,thetao,3,0.0005734548796821777,0.000303547318987435,4.7711878027907634e-05,0.0007815784431541599,1.3744736727539515,0.11435724509546775,A
tropics,thetao,9,0.00149747259712285,0.0013055355775087021,0.0004125013798197719,0.0019780054084197443,1.0709891872506145,0.2950201014440943,A
tropics,uo,0,0.3254625493465491,0.46313475221316275,0.2605991067158346,0.26739908830876175,0.8382949034431775,0.671225931955434,A
tropics,uo,3,0.05974082853536157,0.10718101578537353,0.03946914083106453,0.08798356270858225,0.7465805757055568,0.49324548397948514,A
tropics,uo,9,0.23409525859172137,0.351497530172728,0.17700537285070111,0.23158204382021078,0.8160845761993886,0.6170622829222376,A
tropics,vo,0,0.3185592560985822,0.4424643999224074,0.24798284463113066,0.26505796533674075,0.8485080118589688,0.6605221052122765,A
tropics,vo,3,0.0795740551775215,0.13395883679659296,0.05867710677983116,0.09617867884421712,0.770726091512123,0.5683256567579563,A
tropics,vo,9,0.27741473748416484,0.3895317894673487,0.21859421187854314,0.22975810262701854,0.8439045170842248,0.6649705941570554,A
tropics,zos,0,0.0044696328919286,0.0044696328919286,0.0044696328919286,0.0,1.0,1.0,A
tropics,zos,3,0.000141801409652,0.000141801409652,0.000141801409652,0.0,1.0,1.0,A
tropics,zos,9,0.0009003529893093,0.0009003529893093,0.0009003529893093,0.0,1.0,1.0,A
extratropics,so,0,0.003802158054617142,0.0060622746614476,0.0023613039857437105,0.005141824751948479,0.7919491166844598,0.49183452630601615,B
extratropics,so,3,0.0007882124024665737,0.0009373131444178054,0.00032999248902984205,0.0010655405681447632,0.9170209939958469,0.38391940973568023,B
extratropics,so,9,0.0018620008244332159,0.0025095795711831473,0.0009082401549177077,0.002555100089088179,0.8613694194445712,0.4201557188868866,B
extratropics,sst,0,0.0053585917016284,0.0053585917016284,0.0053585917016284,0.0,1.0,1.0,B
extratropics,sst,3,0.0003471269379275,0.0003471269379275,0.0003471269379275,0.0,1.0,1.0,B
extratropics,sst,9,0.001001836462158,0.001001836462158,0.001001836462158,0.0,1.0,1.0,B
extratropics,thetao,0,0.005596817546998611,0.008439573906043206,0.004466607949477456,0.005103175571447894,0.814348525489968,0.6499006921441168,B
extratropics,thetao,3,0.001300021039777828,0.0014739693815193037,0.0008780475121946224,0.0010178953944569445,0.9391413428847604,0.6343056723605072,B
extratropics,thetao,9,0.0029192461232250668,0.0035871181333156665,0.0020493497302638093,0.002407664789725222,0.9021162717137121,0.6332976597604116,B
extratropics,uo,0,0.39529691734002154,0.47577047637965314,0.36098168824404747,0.14910401690678032,0.9115132151412091,0.8323858973466373,B
extratropics,uo,3,0.28214218842181543,0.35889915138847456,0.2618318232908203,0.11737769430207164,0.8866409786224886,0.8228149974154427,B
extratropics,uo,9,0.37852625462490463,0.4573543696153804,0.34625210505273984,0.14337641663912723,0.9097490011485273,0.8321813952626679,B
extratropics,vo,0,0.6528504414326456,0.7347522544486924,0.6143868584334374,0.15882897949770114,0.94261942972475,0.8870837076498422,B
extratropics,vo,3,0.3848098813536825,0.4512844520607633,0.36159017413521877,0.11291398769437644,0.9234171203105501,0.8676974618165917,B
extratropics,vo,9,0.6358885962173445,0.7155817991428588,0.5995762445694078,0.15231790753939978,0.9426725815293049,0.8888413625500917,B
extratropics,zos,0,0.0081600304269655,0.0081600304269655,0.0081600304269655,0.0,1.0,1.0,B
extratropics,zos,3,0.00188648299728,0.00188648299728,0.00188648299728,0.0,1.0,1.0,B
extratropics,zos,9,0.0045925453399317,0.0045925453399317,0.0045925453399317,0.0,1.0,1.0,B
global,so,0,0.0035710086524169157,0.005848825363852453,0.002159809546656666,0.005100214924437484,0.7813779006486284,0.4725912518372753,B
global,so,3,0.0006633347269842947,0.0008034343685033046,0.00024154944788142333,0.0009836701988933422,0.9086385624900672,0.33087539995240206,B
global,so,9,0.0016576890647973894,0.0023167754722177142,0.0007248812471254958,0.002524702046367263,0.8458815705475644,0.36989065126875004,B
global,sst,0,0.0046924494719603,0.0046924494719603,0.0046924494719603,0.0,1.0,1.0,B
global,sst,3,0.000248875714882,0.000248875714882,0.000248875714882,0.0,1.0,1.0,B
global,sst,9,0.0007781343084214,0.0007781343084214,0.0007781343084214,0.0,1.0,1.0,B
global,thetao,0,0.005033541257403256,0.007122614420689051,0.0038123370313064664,0.0045314816079992,0.8406536423300276,0.6366998594565553,B
global,thetao,3,0.0010084692101425276,0.001031713265675866,0.0005676497311557231,0.0009048830057910612,0.9886710427052795,0.5565056879761187,B
global,thetao,9,0.002353050578358111,0.002720648763092356,0.0014397933400344775,0.002194112664785667,0.929992384604531,0.5690471993894405,B
global,uo,0,0.3745360140912017,0.46828191182766743,0.3316496374805451,0.17951865222132754,0.8943203245975276,0.7919158646570885,B
global,uo,3,0.1996168467567234,0.2631157381952221,0.17994982791209968,0.10283292877521996,0.8710140940283565,0.7851984382883103,B
global,uo,9,0.32765577552104364,0.4154731379599092,0.2882724127463366,0.16658408705943253,0.8880500411537495,0.7813087609878963,B
global,vo,0,0.530796819183815,0.6227195203969733,0.4855582907138385,0.1823997582244087,0.9232470230135552,0.8445609133272872,B
global,vo,3,0.2717565473590931,0.33125217580560795,0.25027849490356724,0.10245173388833631,0.9057547876686148,0.8341692121583244,B
global,vo,9,0.5040418792205057,0.5910971056331288,0.462375961652086,0.17038706208221266,0.9234298193243808,0.8470957837642955,B
global,zos,0,0.0068097473357361,0.0068097473357361,0.0068097473357361,0.0,1.0,1.0,B
global,zos,3,0.001248119915177,0.001248119915177,0.001248119915177,0.0,1.0,1.0,B
global,zos,9,0.0032416057603603,0.0032416057603603,0.0032416057603603,0.0,1.0,1.0,B
tropics,so,0,0.0031999727878772263,0.00556262085767442,0.001849669856039145,0.00506325394135129,0.7584612764876214,0.4384109031823274,B
tropics,so,3,0.0004530030223777421,0.0005817810999804177,9.347634870198176e-05,0.0008478314215596316,0.8824106591706581,0.1820838325581883,B
tropics,so,9,0.0013157081052723317,0.002007177723696619,0.00041889414047382,0.0024850975550421736,0.809630500993227,0.25776953980590345,B
tropics,sst,0,0.0035379888146476,0.0035379888146476,0.0035379888146476,0.0,1.0,1.0,B
tropics,sst,3,7.860092261001806e-05,7.860092261001806e-05,7.860092261001806e-05,0.0,1.0,1.0,B
tropics,sst,9,0.0003904461821851,0.0003904461821851,0.0003904461821851,0.0,1.0,1.0,B
tropics,thetao,0,0.00413447803115795,0.005018571690612044,0.0027663288773222194,0.0036203919465954393,0.9076539000343491,0.6073001659113743,B
tropics,thetao,3,0.0005259076386966834,0.000303547318987435,5.409525445645142e-05,0.0007212644477711057,1.3162595607567618,0.13539144638844178,B
tropics,thetao,9,0.0014218871283966832,0.0013055355775087021,0.00043614614174820876,0.0018551304240774667,1.043609937007298,0.32011433145827045,B
tropics,uo,0,0.34612826049597195,0.46313475221316275,0.2890000681183412,0.23126287662098846,0.8644996956618807,0.7218147127789246,B
tropics,uo,3,0.06448135810375906,0.10718101578537353,0.04565608582720811,0.08035020232953202,0.7756363494261309,0.5491900416104507,B
tropics,uo,9,0.24756990032887471,0.351497530172728,0.19635186526936252,0.20636369949053218,0.8392431052786034,0.6656178675881069,B
tropics,vo,0,0.3326695227974719,0.4424643999224074,0.27576599690760145,0.22360192779164437,0.8670963154004762,0.7187784375934346,B
tropics,vo,3,0.0850957101790243,0.13395883679659296,0.0661374675842761,0.08677961167041158,0.7970180366494553,0.6194525488075683,B
tropics,vo,9,0.28910283060276015,0.3895317894673487,0.23817713065830426,0.20228035971799593,0.8614988835039723,0.7097451509226068,B
tropics,zos,0,0.0044696328919286,0.0044696328919286,0.0044696328919286,0.0,1.0,1.0,B
tropics,zos,3,0.000141801409652,0.000141801409652,0.000141801409652,0.0,1.0,1.0,B
tropics,zos,9,0.0009003529893093,0.0009003529893093,0.0009003529893093,0.0,1.0,1.0,B
extratropics,so,0,0.003076212634105295,0.0060622746614476,0.0022758836885437787,0.004586719898938937,0.7123449852115832,0.527016342916271,C
extratropics,so,3,0.0006854507224026105,0.0009373131444178054,0.000352686115059641,0.0009173916354781738,0.8551568237420031,0.4400052813062156,C
extratropics,so,9,0.0016227696449094262,0.0025095795711831473,0.0009439688970249695,0.0022444114284770264,0.8041331248010838,0.4677661190304607,C
extratropics,sst,0,0.0053585917016284,0.0053585917016284,0.0053585917016284,0.0,1.0,1.0,C
extratropics,sst,3,0.0003471269379275,0.0003471269379275,0.0003471269379275,0.0,1.0,1.0,C
extratropics,sst,9,0.001001836462158,0.001001836462158,0.001001836462158,0.0,1.0,1.0,C
extratropics,thetao,0,0.005131482133941267,0.008439573906043206,0.004469374955589144,0.004632306162825917,0.7797603540469732,0.679149085346646,C
extratropics,thetao,3,0.0012637820538909945,0.0014739693815193037,0.0009403858913703585,0.0008569796502421916,0.9259592210774622,0.6890104071383166,C
extratropics,thetao,9,0.0027964568062772165,0.0035871181333156665,0.002175155226140381,0.0020332644921361555,0.8829400527521414,0.6867732288235098,C
extratropics,uo,0,0.37543203916592777,0.47577047637965314,0.34067881500258335,0.16984488602959366,0.8883148490372091,0.8060847731363792,C
extratropics,uo,3,0.2563885573271993,0.35889915138847456,0.2347475281742771,0.14579265240276826,0.8452070357489153,0.7738655129774669,C
extratropics,uo,9,0.36070692989181036,0.4573543696153804,0.3285753909163751,0.1609105178823913,0.8880774173434247,0.8089680579609118,C
extratropics,vo,0,0.6440552265038203,0.7347522544486924,0.6040867361884241,0.17063400674767784,0.9362484048909799,0.8781471213926333,C
extratropics,vo,3,0.38005537205018747,0.4512844520607633,0.35343769190319035,0.12446444101457355,0.917694760659616,0.8534227955508394,C
extratropics,vo,9,0.6298452768472836,0.7155817991428588,0.5934662191729035,0.15849463810776848,0.9381824305785367,0.8839942132405472,C
extratropics,zos,0,0.0081600304269655,0.0081600304269655,0.0081600304269655,0.0,1.0,1.0,C
extratropics,zos,3,0.00188648299728,0.00188648299728,0.00188648299728,0.0,1.0,1.0,C
extratropics,zos,9,0.0045925453399317,0.0045925453399317,0.0045925453399317,0.0,1.0,1.0,C
global,so,0,0.0029300450230112687,0.005848825363852453,0.002144547312735757,0.004489775772992695,0.7077873880681845,0.5180410297961651,C
global,so,3,0.0005545390525125316,0.0008034343685033046,0.0002525779604993302,0.000852817499777121,0.8307892440251561,0.3784026605699015,C
global,so,9,0.0014012722398269316,0.0023167754722177142,0.0007589849307908358,0.0022000778551066473,0.7777128698865655,0.4212403071646525,C
global,sst,0,0.0046924494719603,0.0046924494719603,0.0046924494719603,0.0,1.0,1.0,C
global,sst,3,0.000248875714882,0.000248875714882,0.000248875714882,0.0,1.0,1.0,C
global,sst,9,0.0007781343084214,0.0007781343084214,0.0007781343084214,0.0,1.0,1.0,C
global,thetao,0,0.004578910877718511,0.007122614420689051,0.003866321702347133,0.00396888188536755,0.8017913710059837,0.6770132595416872,C
global,thetao,3,0.0009320760176079111,0.001031713265675866,0.0006116812787627332,0.0007404267301717535,0.9504869522553414,0.6237635808878959,C
global,thetao,9,0.0021714763542089,0.002720648763092356,0.0015478416693066289,0.001796441784597689,0.8933904657756483,0.6368142057860859,C
global,uo,0,0.3526164125423365,0.46828191182766743,0.31357582422059493,0.19374667600407233,0.8677558895683158,0.7716806666252097,C
global,uo,3,0.18170386828097934,0.2631157381952221,0.16214791474421245,0.12052377756211678,0.8310146374681585,0.7415763454139124,C
global,uo,9,0.30938645587329977,0.4154731379599092,0.2739680177714836,0.1769235574643799,0.8629371651996085,0.7641484626201538,C
global,vo,0,0.5172133055742848,0.6227195203969733,0.47281919040304743,0.19429444463043244,0.9113571486459114,0.833132374103049,C
global,vo,3,0.26704781954827805,0.33125217580560795,0.2440168350332915,0.11026632521402507,0.8978734885280762,0.8204382544726689,C
global,vo,9,0.4944097013358801,0.5910971056331288,0.4550419247479973,0.17542295901185015,0.9145639438264842,0.8417410422559621,C
global,zos,0,0.0068097473357361,0.0068097473357361,0.0068097473357361,0.0,1.0,1.0,C
global,zos,3,0.001248119915177,0.001248119915177,0.001248119915177,0.0,1.0,1.0,C
global,zos,9,0.0032416057603603,0.0032416057603603,0.0032416057603603,0.0,1.0,1.0,C
tropics,so,0,0.0027011665283358526,0.00556262085767442,0.0019520143827112242,0.0043597586417311734,0.6968446174088695,0.5035789913090043,C
tropics,so,3,0.0003346911073190207,0.0005817810999804177,8.491169755179652e-05,0.0007466488117863235,0.7584767671337866,0.19242683310835726,C
tropics,so,9,0.0010314514634348316,0.002007177723696619,0.00045110275825194267,0.002136423673205537,0.716855272751659,0.3135148887460504,C
tropics,sst,0,0.0035379888146476,0.0035379888146476,0.0035379888146476,0.0,1.0,1.0,C
tropics,sst,3,7.860092261001806e-05,7.860092261001806e-05,7.860092261001806e-05,0.0,1.0,1.0,C
tropics,sst,9,0.0003904461821851,0.0003904461821851,0.0003904461821851,0.0,1.0,1.0,C
tropics,thetao,0,0.003698961264078794,0.005018571690612044,0.002905580882453611,0.0029063711767995113,0.8585188308245023,0.6743774059746312,C
tropics,thetao,3,0.0003839551941938286,0.000303547318987435,6.80918343136086e-05,0.0005513188452343454,1.1246750813070678,0.19945345303583878,C
tropics,thetao,9,0.00114492332243605,0.0013055355775087021,0.0005164413526944428,0.001417576189892161,0.9364699485960798,0.42241414558804935,C
tropics,uo,0,0.3209279435491194,0.46313475221316275,0.2746746159786955,0.23471346354148667,0.8324345197998689,0.7124609640557621,C
tropics,uo,3,0.059634945250885155,0.10718101578537353,0.04330415275355857,0.08020765552716103,0.7459186710812024,0.5416518106680471,C
tropics,uo,9,0.2287622837132909,0.351497530172728,0.18777213941770365,0.2047155351991478,0.8067353226954651,0.6621826597788857,C
tropics,vo,0,0.31130148880361935,0.4424643999224074,0.25913447312266025,0.2354969419836047,0.8387864999676409,0.6982250504707119,C
tropics,vo,3,0.08055184140270655,0.13395883679659296,0.06311815324180509,0.08827437234449294,0.7754468792116229,0.6076183250518986,C
tropics,vo,9,0.27375228028073073,0.3895317894673487,0.2290394470632345,0.20520517708518793,0.8383153525547529,0.7013906317670092,C
tropics,zos,0,0.0044696328919286,0.0044696328919286,0.0044696328919286,0.0,1.0,1.0,C
tropics,zos,3,0.000141801409652,0.000141801409652,0.000141801409652,0.0,1.0,1.0,C
tropics,zos,9,0.0009003529893093,0.0009003529893093,0.0009003529893093,0.0,1.0,1.0,C
extratropics,so,0,0.0033105589518226943,0.0060622746614476,0.002574309139952274,0.004224215333257363,0.7389802957490103,0.5746352073096077,D
extratropics,so,3,0.0007004976564131367,0.0009373131444178054,0.00037408908208001095,0.0008896326375887684,0.8644920217994553,0.46166753584357345,D
extratropics,so,9,0.0016686729303738105,0.0025095795711831473,0.0010324362780762138,0.0021133799429753158,0.8154270707733532,0.5045185756104019,D
extratropics,sst,0,0.0053585917016284,0.0053585917016284,0.0053585917016284,0.0,1.0,1.0,D
extratropics,sst,3,0.0003471269379275,0.0003471269379275,0.0003471269379275,0.0,1.0,1.0,D
extratropics,sst,9,0.001001836462158,0.001001836462158,0.001001836462158,0.0,1.0,1.0,D
extratropics,thetao,0,0.005346986351745811,0.008439573906043206,0.004656405191017661,0.004473749900774461,0.7959655607959052,0.6931639479407317,D
extratropics,thetao,3,0.0012466371872576945,0.0014739693815193037,0.0009331065892815581,0.0008543933909788984,0.9196568454072535,0.6883621562863039,D
extratropics,thetao,9,0.0027799207624282724,0.0035871181333156665,0.002187871275311093,0.0019912963319988278,0.8803256760220913,0.6928396253298781,D
extratropics,uo,0,0.3902978373296333,0.47577047637965314,0.3677663949656398,0.13053552423450837,0.9057311995782872,0.8534443858460005,D
extratropics,uo,3,0.2775448090429004,0.35889915138847456,0.2659313260661294,0.10458130841299387,0.8793876027364558,0.8425908311103482,D
extratropics,uo,9,0.3739500926616406,0.4573543696153804,0.35272694659131687,0.12585057198094246,0.90423311169201,0.8529143079594834,D
extratropics,vo,0,0.6509609103583073,0.7347522544486924,0.622988931062309,0.13973530115245786,0.9412543396403894,0.9008083674141962,D
extratropics,vo,3,0.38331375647769966,0.4512844520607633,0.365915322643623,0.10276756288680793,0.9216202683348901,0.8797883513014051,D
extratropics,vo,9,0.6347799210995833,0.7155817991428588,0.6079527899535776,0.13445614096409042,0.9418504457172018,0.902045870009434,D
extratropics,zos,0,0.0081600304269655,0.0081600304269655,0.0081600304269655,0.0,1.0,1.0,D
extratropics,zos,3,0.00188648299728,0.00188648299728,0.00188648299728,0.0,1.0,1.0,D
extratropics,zos,9,0.0045925453399317,0.0045925453399317,0.0045925453399317,0.0,1.0,1.0,D
global,so,0,0.003113352739029184,0.005848825363852453,0.0024056058304275266,0.004150966444858016,0.7295916200492061,0.5637362683062759,D
global,so,3,0.0005717536396066,0.0008034343685033046,0.0002759737417053899,0.000823240522461358,0.8435858105729473,0.4071815489510058,D
global,so,9,0.0014478696346898105,0.0023167754722177142,0.0008403161191980728,0.002084012859336142,0.7905380109417395,0.45881329196840653,D
global,sst,0,0.0046924494719603,0.0046924494719603,0.0046924494719603,0.0,1.0,1.0,D
global,sst,3,0.000248875714882,0.000248875714882,0.000248875714882,0.0,1.0,1.0,D
global,sst,9,0.0007781343084214,0.0007781343084214,0.0007781343084214,0.0,1.0,1.0,D
global,thetao,0,0.004781783447435188,0.007122614420689051,0.004052147445537767,0.00380010299703915,0.8193608987026675,0.6943374180678107,D
global,thetao,3,0.0009224260137028555,0.001031713265675866,0.0006083345972078149,0.0007374700875307521,0.9455538422830244,0.6235872657954342,D
global,thetao,9,0.0021679444686467557,0.002720648763092356,0.001562911371892444,0.0017627704876887777,0.8926636245729714,0.6435377613665023,D
global,uo,0,0.36750137608682515,0.46828191182766743,0.34042790553501345,0.15492747774162482,0.8858818285903971,0.8206197720122448,D
global,uo,3,0.19552982900765012,0.2631157381952221,0.18335157704719324,0.09194241352636781,0.8620512723834202,0.8083598348610819,D
global,uo,9,0.3208580057491716,0.4154731379599092,0.29574757663890566,0.14483599140665776,0.8787897138060378,0.8100154073653003,D
global,vo,0,0.5269635045769239,0.6227195203969733,0.49552175504042073,0.158639516089268,0.919907224224486,0.8650201356696392,D
global,vo,3,0.2699551321150203,0.33125217580560795,0.25400507935322325,0.09319715074410559,0.9027477700920536,0.8494097414694751,D
global,vo,9,0.5007646293050111,0.5910971056331288,0.47138634995853945,0.14908903473191026,0.9204228811098983,0.8664245774444437,D
global,zos,0,0.0068097473357361,0.0068097473357361,0.0068097473357361,0.0,1.0,1.0,D
global,zos,3,0.001248119915177,0.001248119915177,0.001248119915177,0.0,1.0,1.0,D
global,zos,9,0.0032416057603603,0.0032416057603603,0.0032416057603603,0.0,1.0,1.0,D
tropics,so,0,0.002801788767658205,0.00556262085767442,0.0021525430196667533,0.004059323579478768,0.7097051635199471,0.5452484189352981,D
tropics,so,3,0.000355605938571637,0.0005817810999804177,0.00011176969472827174,0.0007138476487377211,0.7818162595695445,0.24573089250612676,D
tropics,so,9,0.0010790650489184263,0.002007177723696619,0.0005204373656075614,0.0020453680464043735,0.7332142531734795,0.3536321510274107,D
tropics,sst,0,0.0035379888146476,0.0035379888146476,0.0035379888146476,0.0,1.0,1.0,D
tropics,sst,3,7.860092261001806e-05,7.860092261001806e-05,7.860092261001806e-05,0.0,1.0,1.0,D
tropics,sst,9,0.0003904461821851,0.0003904461821851,0.0003904461821851,0.0,1.0,1.0,D
tropics,thetao,0,0.003878609053851944,0.005018571690612044,0.003087395467171815,0.0027223898254628057,0.8791195482805161,0.6997842965812368,D
tropics,thetao,3,0.00038654504146782225,0.000303547318987435,7.117868701637025e-05,0.0005477349861942786,1.1284617750400177,0.20779577766798862,D
tropics,thetao,9,0.0011622717342204168,0.0013055355775087021,0.0005352374589203994,0.0013973323890224111,0.9435381885026303,0.43450852975207227,D
tropics,uo,0,0.3359611396465385,0.46313475221316275,0.3013240984308789,0.19644769433448123,0.8517082180469133,0.7638985008777065,D
tropics,uo,3,0.06126139456369591,0.10718101578537353,0.04803566672135652,0.07237107714401443,0.7560221246717241,0.5928044419058004,D
tropics,uo,9,0.23727227362236208,0.351497530172728,0.20568742865972825,0.17739494730347583,0.8216036444717579,0.7122346763441239,D
tropics,vo,0,0.3257506313926358,0.4424643999224074,0.2882161901284411,0.19178264911332576,0.8580319628998303,0.7591656915542286,D
tropics,vo,3,0.08275435654201889,0.13395883679659296,0.0689488224314346,0.07881554872280797,0.7859768401975865,0.654855887405603,D
tropics,vo,9,0.2823523694470105,0.3895317894673487,0.24843142841136054,0.17502130358888388,0.8513816104130679,0.7490992549923592,D
tropics,zos,0,0.0044696328919286,0.0044696328919286,0.0044696328919286,0.0,1.0,1.0,D
tropics,zos,3,0.000141801409652,0.000141801409652,0.000141801409652,0.0,1.0,1.0,D
tropics,zos,9,0.0009003529893093,0.0009003529893093,0.0009003529893093,0.0,1.0,1.0,D
extratropics,so,0,0.006501054793674442,0.0060622746614476,0.0019026276986657137,0.008758074071100816,1.0355572386643057,0.3030708013342053,E
extratropics,so,3,0.002251147739648584,0.0009373131444178054,0.00018549087540891597,0.0028174791253539736,1.5497428642629953,0.12769626599262576,E
extratropics,so,9,0.004445001495124932,0.0025095795711831473,0.0006347832102389305,0.0056850146369192105,1.3308694944666672,0.19005924093235183,E
extratropics,sst,0,0.0053585917016284,0.0053585917016284,0.0053585917016284,0.0,1.0,1.0,E
extratropics,sst,3,0.0003471269379275,0.0003471269379275,0.0003471269379275,0.0,1.0,1.0,E
extratropics,sst,9,0.001001836462158,0.001001836462158,0.001001836462158,0.0,1.0,1.0,E
extratropics,thetao,0,0.007462784497163449,0.008439573906043206,0.00403730956528265,0.007827739309355911,0.940351431442128,0.5087229612930071,E
extratropics,thetao,3,0.0016113174729065335,0.0014739693815193037,0.0006829333635514632,0.0017194201302523778,1.045553661439799,0.44314263997436876,E
extratropics,thetao,9,0.0044159922258448225,0.0035871181333156665,0.0017901693170181898,0.004422771730972367,1.109535776401684,0.4497872282074181,E
extratropics,uo,0,0.28372369169919553,0.47577047637965314,0.23693163057215855,0.2856309077980225,0.772234245073741,0.6448764210461602,E
extratropics,uo,3,0.16549849209357356,0.35889915138847456,0.1415427400216119,0.2413121630605518,0.6790641524834842,0.5807702509979443,E
extratropics,uo,9,0.2696124351187819,0.4573543696153804,0.22890090038489935,0.2691650048001277,0.7677919300313844,0.6518551861861079,E
extratropics,vo,0,0.4766308695775026,0.7347522544486924,0.41774038678943193,0.37590235183367,0.8054166802047729,0.705902821220212,E
