reference,candidate,region,lead_days,variable,origins,years,bootstrap_draws,reference_rmse,candidate_rmse,candidate_minus_reference_rmse,difference_ci_low,difference_ci_high,rmse_reduction_percent,reduction_ci_low,reduction_ci_high
C,A,extratropics,5,vo,99,9,4000,0.4348878808150537,0.4491181472873734,0.01423026647231973,0.013612539813777318,0.014944898632442406,-3.272169011849635,-3.43839970599259,-3.1338246554379956
C,A,extratropics,5,zos,99,9,4000,0.036702967732816255,0.03705900397061174,0.00035603623779548177,4.4150390112032524e-05,0.0006570085500173791,-0.9700475459839986,-1.8109341168663289,-0.11776749410841915
C,A,extratropics,10,so,99,9,4000,0.06963699089812699,0.07635179421271956,0.0067148033145925795,0.00610122402828174,0.0072558545452319195,-9.642581087996426,-10.603190560146325,-8.621296334278837
C,A,extratropics,10,sst,99,9,4000,0.03130968204629786,0.03210122321325466,0.0007915411669568023,0.0007293884436550037,0.0008366626482902463,-2.528103497781764,-2.673535220166102,-2.3369594413203836
C,A,extratropics,10,thetao,99,9,4000,0.06968366390044053,0.07552036628632261,0.0058367023858820755,0.005328766212142992,0.006329825583042251,-8.37599813095531,-9.32356417779811,-7.451939100019748
C,A,extratropics,10,ts,99,9,4000,0.0696603313081964,0.07593721815921951,0.0062768868510231085,0.005741894146505786,0.006761496047614007,-9.010704849008588,-9.915186397914992,-8.073029575759254
C,A,extratropics,10,uo,99,9,4000,0.4317330681938456,0.4460472077612542,0.014314139567408624,0.01385849532357375,0.014711014786694098,-3.3155068772683594,-3.4273350642428433,-3.183383240510809
C,A,extratropics,10,vo,99,9,4000,0.4743887442396548,0.48382393594313317,0.00943519170347834,0.008790112655327718,0.0100701908398522,-1.988915592548679,-2.1380934003651477,-1.842054502095907
C,A,extratropics,10,zos,99,9,4000,0.040877691430266615,0.04139370925681613,0.0005160178265495169,0.00028548694825515067,0.0007278414016899802,-1.2623458138035781,-1.767307351412001,-0.7046581258440366
C,A,extratropics,15,so,99,9,4000,0.0706493965236733,0.07701347747313712,0.006364080949463821,0.005751813705518305,0.0069000839203349346,-9.007976377167415,-9.93086756863865,-8.016185686161611
C,A,extratropics,15,sst,99,9,4000,0.036875120905261786,0.03747593218528821,0.0006008112800264254,0.0005345086682906382,0.0006603791069866131,-1.629313383324238,-1.7970201412367215,-1.4446187110416113
C,A,extratropics,15,thetao,99,9,4000,0.07097977739847569,0.07645286323961598,0.005473085841140285,0.004979673700885964,0.005949835253694899,-7.7107678295675,-8.601014501113946,-6.85091334297021
C,A,extratropics,15,ts,99,9,4000,0.07081477963213748,0.07673368233716148,0.005918902705024001,0.005394454037834153,0.006396622821487314,-8.358287261177688,-9.20513007221344,-7.464304642289852
C,A,extratropics,15,uo,99,9,4000,0.4492056797367466,0.45964990343896606,0.01044422370221948,0.009950640957293587,0.011071936286499329,-2.325042663828336,-2.4879705090014848,-2.194084840514712
C,A,extratropics,15,vo,99,9,4000,0.510375455228845,0.517962950780269,0.007587495551424017,0.006968333101526747,0.008301534880664188,-1.486649773943749,-1.635702281387342,-1.3575895032457472
C,A,extratropics,15,zos,99,9,4000,0.04564184925947785,0.04627578446842787,0.0006339352089500261,0.0004252856091022194,0.0008301959686757434,-1.388934101565531,-1.8451578056839228,-0.9236801167139038
C,A,extratropics,20,so,99,9,4000,0.07156215452632378,0.07759493864548289,0.0060327841191591125,0.00543893924662181,0.006555665239004314,-8.430132042684635,-9.3049981665374,-7.488223684095086
C,A,extratropics,20,sst,99,9,4000,0.0409024138266816,0.04142320875886158,0.000520794932179984,0.000469252478835641,0.0005604456230022037,-1.2732620974077014,-1.3704908055282692,-1.147393348181692
C,A,extratropics,20,thetao,99,9,4000,0.07228465646039862,0.07743384734744216,0.005149190887043534,0.004678102178705081,0.00560888996250679,-7.123490847417302,-7.941384181918786,-6.324640794377005
C,A,extratropics,20,ts,99,9,4000,0.07192431271846568,0.07751443484417347,0.005590122125707794,0.00508162867415065,0.0060521580037468615,-7.772228769970013,-8.573739230927755,-6.936994198739675
C,A,extratropics,20,uo,99,9,4000,0.4676329773800835,0.47591277324714476,0.008279795867061235,0.007900646941129763,0.008786064038285567,-1.7705757009372602,-1.892230126790725,-1.682063589728377
C,A,extratropics,20,vo,99,9,4000,0.5424733721751589,0.548964033562227,0.0064906613870681085,0.006030650149289421,0.007028497114348223,-1.1964940068933672,-1.303841936866864,-1.1053879301764353
C,A,extratropics,20,zos,99,9,4000,0.048678802171033785,0.04924181194721163,0.0005630097761778474,0.00041319403258338605,0.0007266601443465125,-1.1565809984389164,-1.4905812339741185,-0.8495034922697862
C,A,extratropics,25,so,99,9,4000,0.0726176695834928,0.07833037670474641,0.005712707121253602,0.00513007815749093,0.006235055268700849,-7.866827941490695,-8.713667304833812,-6.969549738852036
C,A,extratropics,25,sst,99,9,4000,0.044375093543577875,0.044844852186596444,0.0004697586430185696,0.00037883659202301494,0.0005418206930836404,-1.0586087949476575,-1.2231709696437258,-0.8530974516423416
C,A,extratropics,25,thetao,99,9,4000,0.07373249559062146,0.07857543555582595,0.00484293996520449,0.004393442650341329,0.005284928063042954,-6.568257220118423,-7.319837720020823,-5.826941747247624
C,A,extratropics,25,ts,99,9,4000,0.07317720560993823,0.07845300181476564,0.005275796204827404,0.004778986236335062,0.005728114823927245,-7.209616930372231,-7.959214219212534,-6.418144984147621
C,A,extratropics,25,uo,99,9,4000,0.4842571415655907,0.4912909956916869,0.007033854126096195,0.006560784079699515,0.0074891311552599,-1.4525039534483586,-1.5523814087769072,-1.3535075167858632
C,A,extratropics,25,vo,99,9,4000,0.5703829016110209,0.5763724604787929,0.005989558867771971,0.005306053386750262,0.006780586266846317,-1.0500943928814621,-1.1959678620930343,-0.9224318969305189
C,A,extratropics,25,zos,99,9,4000,0.051535397168742635,0.05217412566724252,0.0006387284984998853,0.0004974030525875724,0.0008054809421389885,-1.2393976443190846,-1.5759116218435445,-0.9574218882839006
C,A,extratropics,30,so,99,9,4000,0.07366571967942037,0.07908823080581893,0.005422511126398563,0.004864355244571586,0.0059262332741406715,-7.360969457702082,-8.154078881690307,-6.520785100206663
C,A,extratropics,30,sst,99,9,4000,0.04756443107509908,0.048096074351428764,0.0005316432763296866,0.00045215562949525723,0.0006110578675881157,-1.1177328611169157,-1.2804671890806842,-0.9549143569178042
C,A,extratropics,30,thetao,99,9,4000,0.07517982032093887,0.0797473370805035,0.004567516759564627,0.004134255879054838,0.004996166266867955,-6.075455807244712,-6.786828643932107,-5.382869600209468
C,A,extratropics,30,ts,99,9,4000,0.0744266203699173,0.07941846769935171,0.004991847329434404,0.004521636296733219,0.005424894227859533,-6.707072421969151,-7.409656778087751,-5.970854230965481
C,A,extratropics,30,uo,99,9,4000,0.5007529195688278,0.507023923629463,0.006271004060635188,0.0054952655365339,0.007048281383983098,-1.252315027146489,-1.4130389207969047,-1.0974249808175003
C,A,extratropics,30,vo,99,9,4000,0.5966147362720662,0.6020708143813813,0.005456078109315143,0.004738645445128964,0.006221958598289515,-0.914506092056544,-1.0527850752734684,-0.7876420974780852
C,A,extratropics,30,zos,99,9,4000,0.054337212559352414,0.05510849166566363,0.0007712791063112165,0.0006330076970871556,0.0009054769912446517,-1.419430754694595,-1.6795340925071893,-1.1573140194404823
C,A,global,0,so,99,9,4000,0.06700578910324466,0.07464276200942091,0.007636972906176251,0.007090865576063309,0.0081762613147041,-11.397482230093514,-12.43067359447877,-10.387762174837883
C,A,global,0,sst,99,9,4000,0.0,0.0,0.0,0.0,0.0,,,
C,A,global,0,thetao,99,9,4000,0.06299906257867757,0.07027942115396922,0.007280358575291648,0.006769754194381042,0.007803146156628485,-11.556296676953615,-12.727626067017185,-10.475206971389927
C,A,global,0,ts,99,9,4000,0.06503329016411759,0.07249392718749632,0.007460637023378736,0.0069440713361275655,0.007985607698114662,-11.472027640845361,-12.573185943609026,-10.438837175887656
C,A,global,0,uo,99,9,4000,0.44016664560264807,0.46987187704521316,0.029705231442565094,0.028251347230163974,0.031110298135710736,-6.748632986921255,-7.050606645639136,-6.420980714181315
C,A,global,0,vo,99,9,4000,0.4407884348592112,0.4653622028489942,0.024573767989783002,0.023467360847966412,0.025619702411781155,-5.574957518482071,-5.80577575556416,-5.326648299385716
C,A,global,0,zos,99,9,4000,0.0,0.0,0.0,0.0,0.0,,,
C,A,global,5,so,99,9,4000,0.06800732510067674,0.0750259996818969,0.007018674581220158,0.006470446810131202,0.007549999749455612,-10.320468524280058,-11.309675425204496,-9.35605587790497
C,A,global,5,sst,99,9,4000,0.02349819001443789,0.02444743019542402,0.0009492401809861294,0.0009032640055521154,0.0009949595159317929,-4.039631054148818,-4.246703714529149,-3.8404501995276275
C,A,global,5,thetao,99,9,4000,0.06364381856897423,0.07027229793002347,0.006628479361049239,0.006140496961329469,0.007135814167099527,-10.414961751337405,-11.518075077965479,-9.40452126512915
C,A,global,5,ts,99,9,4000,0.06586171843107969,0.07268801993669236,0.00682630150561267,0.006317277526910206,0.007340768552878021,-10.364596716005803,-11.407019288923605,-9.381164339514243
C,A,global,5,uo,99,9,4000,0.44365634263974896,0.4663875092111972,0.022731166571448247,0.021674077826414062,0.0236642893985982,-5.123597791073631,-5.3317143911752085,-4.891067534881605
C,A,global,5,vo,99,9,4000,0.45256849753173606,0.469759198815099,0.01719070128336292,0.016387479618843,0.018041376062045082,-3.7984750103286613,-3.9883674273616068,-3.6216352711168076
C,A,global,5,zos,99,9,4000,0.030926686855312812,0.031258825095475194,0.0003321382401623822,9.624713934343003e-05,0.0005503233074380608,-1.0739535137282985,-1.806502995511812,-0.30426384794404815
C,A,global,10,so,99,9,4000,0.06856661300246852,0.07520716064089651,0.006640547638427988,0.00610591599087537,0.007146460214042138,-9.684812108465835,-10.605585497568196,-8.766906314440025
C,A,global,10,sst,99,9,4000,0.02922712354871739,0.0301399371825913,0.0009128136338739067,0.0008418492666879379,0.0009690284743239068,-3.123173008634872,-3.312269306413216,-2.8850671195032174
C,A,global,10,thetao,99,9,4000,0.06449107219872514,0.07073238805954585,0.006241315860820704,0.005771102870873655,0.006729155090399223,-9.677798256460179,-10.700037571850306,-8.737775765681645
C,A,global,10,ts,99,9,4000,0.06656004361466215,0.07300406746295647,0.006444023848294317,0.005952035246123252,0.006936880084157528,-9.681519870390831,-10.649289478367406,-8.752640446985335
C,A,global,10,uo,99,9,4000,0.45591470609728196,0.47406554137821916,0.018150835280937194,0.017253269275675123,0.019028680726557987,-3.9811910074829315,-4.167971604773049,-3.7922424712960057
C,A,global,10,vo,99,9,4000,0.48016540735158386,0.49349530296223126,0.013329895610647402,0.0127420664043013,0.013892300368931578,-2.776104943538149,-2.8962240827518086,-2.651022279949392
C,A,global,10,zos,99,9,4000,0.03477214513266844,0.03523355192005974,0.00046140678739129554,0.00029762975843292144,0.0006174881180367273,-1.326943694819116,-1.7741116957906646,-0.8654994829929075
C,A,global,15,so,99,9,4000,0.06946002540450669,0.07573967693380271,0.006279651529296021,0.005758269882346025,0.006775379502524754,-9.040669784852383,-9.928858669327965,-8.158050578707087
C,A,global,15,sst,99,9,4000,0.03433544242799463,0.03507124602090946,0.0007358035929148354,0.0006676233077524515,0.0007908667034015304,-2.1429856174356887,-2.3079003159112883,-1.943938543532621
C,A,global,15,thetao,99,9,4000,0.06570168247781555,0.07152524297555633,0.0058235604977407845,0.005366084788981276,0.0062912165997926,-8.863639830999958,-9.813121854550767,-7.9803813765368385
C,A,global,15,ts,99,9,4000,0.0676069752673879,0.07366260599771494,0.006055630730327041,0.00557368491284231,0.006534412006895999,-8.957109390527851,-9.859840842590893,-8.080360580946444
C,A,global,15,uo,99,9,4000,0.4692948799365305,0.48427210419856687,0.014977224262036348,0.014210180676679842,0.015725265388005557,-3.191431422405877,-3.3485247484959966,-3.033587508556345
C,A,global,15,vo,99,9,4000,0.5058654535212018,0.5171844071717517,0.011318953650549912,0.010792754961109883,0.01176624772357194,-2.2375423290445173,-2.3277344234130344,-2.1307181877279007
C,A,global,15,zos,99,9,4000,0.039051929883683265,0.039630094145765966,0.0005781642620827018,0.00041318642643402466,0.000726929216698103,-1.480501127101208,-1.8845445421567066,-1.051799149160661
C,A,global,20,so,99,9,4000,0.07027749191690522,0.07620904471768684,0.005931552800781628,0.00542971098893981,0.006414443492696001,-8.440188514119118,-9.275211131391945,-7.615481911123536
C,A,global,20,sst,99,9,4000,0.03807245290034428,0.038760572704046384,0.0006881198037021058,0.0006206250523730264,0.0007525590981922695,-1.8073955085144533,-1.9746673126936252,-1.634317071695405
C,A,global,20,thetao,99,9,4000,0.06692934867367407,0.07239372399485107,0.005464375321176995,0.0050301031420658645,0.0059147148199603095,-8.164393393127911,-9.039836964616955,-7.350052411025095
C,A,global,20,ts,99,9,4000,0.06862384273710162,0.07432586955638351,0.005702026819281891,0.00524616559659356,0.00616677609670812,-8.309104520897193,-9.16079524696196,-7.4876123693457055
C,A,global,20,uo,99,9,4000,0.4832454030338671,0.4961495171017789,0.01290411406791181,0.012167318442054263,0.013656599564344344,-2.6703024978403045,-2.8216353998082186,-2.5217937212405244
C,A,global,20,vo,99,9,4000,0.5309635380556391,0.5411617645340009,0.010198226478361772,0.009972136422275523,0.01042868787924022,-1.920701846252415,-1.9709786284969477,-1.8724021148968306
C,A,global,20,zos,99,9,4000,0.04193936939197733,0.04246829023142026,0.0005289208394429271,0.0004194457118438806,0.0006329593065153865,-1.2611559189159127,-1.511395589512045,-0.9904557905310292
C,A,global,25,so,99,9,4000,0.071230290758878,0.07683447620992045,0.005604185451042451,0.005110475653092166,0.006081161632135976,-7.867699810482609,-8.672750892523048,-7.079455295059553
C,A,global,25,sst,99,9,4000,0.041231000230846034,0.041868649452030116,0.000637649221184082,0.0005641155681052274,0.000701085480682597,-1.5465286255826438,-1.6946811057542464,-1.3700912320710699
C,A,global,25,thetao,99,9,4000,0.06830290742377602,0.0734241521546352,0.005121244730859176,0.004703161450312084,0.005548336406114926,-7.497842952841105,-8.306299625988553,-6.7461003110987035
C,A,global,25,ts,99,9,4000,0.06978195140627415,0.07514866217731313,0.005366710771038979,0.004920980322512816,0.00582080211225874,-7.6906860053163495,-8.48511885335083,-6.921051757648874
C,A,global,25,uo,99,9,4000,0.49637220840969,0.507962725098482,0.011590516688791963,0.010663204319369806,0.012556210266038797,-2.3350454542824695,-2.5223925032479926,-2.1495440059175617
C,A,global,25,vo,99,9,4000,0.5528022944068925,0.5623000782310156,0.00949778382412303,0.009082898959459264,0.00993809141352212,-1.718115847242152,-1.8054665578394673,-1.6357728733489856
C,A,global,25,zos,99,9,4000,0.044445770708375264,0.045044501821400164,0.0005987311130249001,0.0005016922725270979,0.0007031856222422117,-1.3471048054344514,-1.599188403578504,-1.1200496329692442
C,A,global,30,so,99,9,4000,0.07222842980859699,0.07752659236167193,0.005298162553074942,0.00481210310507879,0.0057794624116162124,-7.335286904498539,-8.115672136477908,-6.575343200657093
C,A,global,30,sst,99,9,4000,0.044094636557736516,0.04480579296196591,0.0007111564042293905,0.0006430110932099189,0.0007745561554331487,-1.6127957042989083,-1.7498918383383548,-1.4644550025827432
C,A,global,30,thetao,99,9,4000,0.0696864141020577,0.07450502990082075,0.004818615798763054,0.004425540245168259,0.005224155549227044,-6.914713378286419,-7.651619906516642,-6.223249842871781
C,A,global,30,ts,99,9,4000,0.07096880435451514,0.07603082270939539,0.005062018354880252,0.004631351139671213,0.005503813830701193,-7.132737265226585,-7.879936200881403,-6.409053989903447
C,A,global,30,uo,99,9,4000,0.5091625527078498,0.519818311968844,0.010655759260994158,0.009497568713717305,0.011762223922459994,-2.0928010523013185,-2.3049961566967783,-1.8689637883118149
C,A,global,30,vo,99,9,4000,0.5740474114446769,0.5828102653036236,0.008762853858946706,0.008290571193099167,0.009193562493649197,-1.5265035055020304,-1.608540003300546,-1.435437223822244
C,A,global,30,zos,99,9,4000,0.04698238861579393,0.04765989111447478,0.00067750249868085,0.000570976611107685,0.0007722183613512583,-1.44203502342386,-1.6561768229092124,-1.204626921242926
C,A,tropics,0,so,99,9,4000,0.06602846839125588,0.07359616996816407,0.007567701576908184,0.006995015741785504,0.008240909572468624,-11.461270814378555,-12.684377488660788,-10.3936018438002
C,A,tropics,0,sst,99,9,4000,0.0,0.0,0.0,0.0,0.0,,,
C,A,tropics,0,thetao,99,9,4000,0.053910770513458196,0.06239020701292981,0.008479436499471617,0.00791128560317601,0.009208738730882113,-15.728650172704949,-17.24168690174488,-14.496860107000236
C,A,tropics,0,ts,99,9,4000,0.06027491109678151,0.06822365486068277,0.007948743763901263,0.00738287253621845,0.008628240893948964,-13.18748318207923,-14.519097267166385,-12.061992539153872
C,A,tropics,0,uo,99,9,4000,0.4844723554598387,0.5171064577755443,0.032634102315705626,0.03051395682912095,0.03482134087752253,-6.736009175328661,-7.155510607261902,-6.303277153881421
C,A,tropics,0,vo,99,9,4000,0.4852802715543244,0.5148378047752842,0.029557533220959775,0.02821568321732426,0.03104386122120916,-6.090816988353698,-6.4057424561408,-5.812992323846113
C,A,tropics,0,zos,99,9,4000,0.0,0.0,0.0,0.0,0.0,,,
C,A,tropics,5,so,99,9,4000,0.0665682630007238,0.07351083990665858,0.0069425769059347775,0.006381491850856228,0.0076059820988585184,-10.429259519448909,-11.604836966440638,-9.412727051427066
C,A,tropics,5,sst,99,9,4000,0.020103372648226224,0.02122423730289972,0.0011208646546734952,0.0010296815215340288,0.0012181334971771579,-5.575505534751124,-6.111397422510005,-5.095880201226866
C,A,tropics,5,thetao,99,9,4000,0.05445513042512676,0.06206290216434473,0.007607771739217971,0.007030178597526124,0.008335281275381343,-13.970716220537383,-15.445023984020716,-12.773280489178775
C,A,tropics,5,ts,99,9,4000,0.06081403977927752,0.06802810966373904,0.007214069884461521,0.006654978566290052,0.007885878818362937,-11.862507260896905,-13.137054365264218,-10.792001193588018
C,A,tropics,5,uo,99,9,4000,0.48562336400445355,0.5127070056803185,0.02708364167586491,0.025261724915737506,0.028934181301422057,-5.577087859309948,-5.94518142410043,-5.215315634958777
C,A,tropics,5,vo,99,9,4000,0.4827895042315587,0.504478215904259,0.02168871167270031,0.020344394906004065,0.02336233232776742,-4.492374312739367,-4.853226327859292,-4.208463735396132
C,A,tropics,5,zos,99,9,4000,0.01671662642134549,0.017040576540934865,0.00032395011958937306,0.00016456859501638366,0.00048356167186727956,-1.9378917218352276,-2.9361930931583453,-0.9736388349304614
C,A,tropics,10,so,99,9,4000,0.06698263804796209,0.07349468811603056,0.006512050068068473,0.005961211637928564,0.007162187684617195,-9.721997009740946,-10.841929581177729,-8.73660930313772
C,A,tropics,10,sst,99,9,4000,0.025213807587305584,0.02639805249014257,0.0011842449028369867,0.0010211003819891502,0.0013525991235633474,-4.696811057736561,-5.414895045494233,-4.017634205228799
C,A,tropics,10,thetao,99,9,4000,0.05514223956785588,0.062281320222869335,0.007139080655013452,0.0065798890456623405,0.00783804264342364,-12.946664319334333,-14.328451248419483,-11.814884920928549
C,A,tropics,10,ts,99,9,4000,0.061348758685172707,0.06811913104986073,0.0067703723646880196,0.006229797969223482,0.00741455418601016,-11.035875068690416,-12.229108277359755,-10.012805961925935
C,A,tropics,10,uo,99,9,4000,0.49558163914615333,0.5193256161241178,0.02374397697796443,0.02160584157764375,0.02596499906848935,-4.791133307293904,-5.252515995640545,-4.3691742712575605
C,A,tropics,10,vo,99,9,4000,0.4924341003553911,0.5118863902050889,0.019452289849697768,0.018269711346623353,0.020771552171669948,-3.950232089056982,-4.216253651387313,-3.7119552935545723
C,A,tropics,10,zos,99,9,4000,0.020214656841615063,0.020575198701806043,0.0003605418601909799,0.00021193249645591893,0.0005172294745747465,-1.7835665626969588,-2.624403024461614,-1.0248873189043983
C,A,tropics,15,so,99,9,4000,0.06766742463849126,0.07379971512048948,0.006132290481998218,0.005598072380476076,0.006767423213228456,-9.062396736331513,-10.14351030104106,-8.129619477694577
C,A,tropics,15,sst,99,9,4000,0.02941931970093318,0.030457436206076608,0.0010381165051434292,0.0008700310612350379,0.0011970186502154962,-3.528689703557286,-4.105244326302573,-2.9294004888242857
C,A,tropics,15,thetao,99,9,4000,0.05618854608870842,0.06279646591477214,0.006607919826063721,0.006058555463463663,0.007297555466298434,-11.760261273946071,-13.074490754320886,-10.67328598179615
C,A,tropics,15,ts,99,9,4000,0.06219338014921205,0.06851931874752744,0.0063259385983153865,0.005787479457881862,0.00695741062670616,-10.171401816621684,-11.311879167313124,-9.199282113975903
C,A,tropics,15,uo,99,9,4000,0.503441119862314,0.5250574229430899,0.02161630308077589,0.01975632856372505,0.023534680343593614,-4.2937102727500065,-4.675789113876606,-3.9295009789740165
C,A,tropics,15,vo,99,9,4000,0.5016099497765772,0.5190795256806396,0.017469575904062395,0.016316859386965015,0.0185378141912599,-3.482701232669627,-3.702852220004853,-3.244499163119644
C,A,tropics,15,zos,99,9,4000,0.023617611552377238,0.024106772965056728,0.0004891614126794896,0.0003909072870566398,0.0006081343085644862,-2.071172233460894,-2.6014582934372505,-1.6339253851937101
C,A,tropics,20,so,99,9,4000,0.06831618661158821,0.07407027100142737,0.005754084389839154,0.005229221570562086,0.006354650798635812,-8.422724796619585,-9.438571993656378,-7.543184427967125
C,A,tropics,20,sst,99,9,4000,0.03259112295610653,0.03365077234551153,0.001059649389405004,0.0008746509392191584,0.0012292321654371516,-3.2513435969424354,-3.781949518425822,-2.6816361116592957
C,A,tropics,20,thetao,99,9,4000,0.05727297589204612,0.06344469106180647,0.006171715169760353,0.005628850071854932,0.006852560570331962,-10.775963835707469,-12.041833183965451,-9.747346328491766
C,A,tropics,20,ts,99,9,4000,0.06303687460796355,0.06896243133095345,0.0059255567229899025,0.005420053868257738,0.006530116151326345,-9.40014358237442,-10.469138434392722,-8.498094057743284
C,A,tropics,20,uo,99,9,4000,0.5110615686408164,0.5308447307749313,0.019783162134114907,0.017874353247449834,0.02177705641194221,-3.870993897414121,-4.268571997384609,-3.496869919008751
C,A,tropics,20,vo,99,9,4000,0.5149950698732985,0.531519265297566,0.01652419542426753,0.015805213502001973,0.017130613565231274,-3.2086123520236542,-3.339516869775867,-3.0535755562769644
C,A,tropics,20,zos,99,9,4000,0.026467108152416045,0.02696258940774572,0.0004954812553296765,0.0003104722135144542,0.0006735490798135754,-1.8720641955908057,-2.5506141264736586,-1.1586243630597288
C,A,tropics,25,so,99,9,4000,0.06908798516455228,0.07450094077495863,0.0054129556104063475,0.004903778253181496,0.006016409893832124,-7.834872586765829,-8.83563688197762,-6.982463198640409
C,A,tropics,25,sst,99,9,4000,0.0351217535696148,0.0361347806526248,0.0010130270830100013,0.0008469032246580362,0.0011746121043761536,-2.8843294541147646,-3.3274653624249586,-2.4094850290026817
C,A,tropics,25,thetao,99,9,4000,0.058510620373669324,0.06425961184843548,0.005748991474766159,0.005220241658071078,0.0064075930342787565,-9.825552075932675,-11.00799833533651,-8.857038761286868
C,A,tropics,25,ts,99,9,4000,0.0640181317698706,0.06956898695275608,0.005550855182885478,0.005049736020263717,0.006146229603398442,-8.67075472123966,-9.705193810658313,-7.791408539840682
C,A,tropics,25,uo,99,9,4000,0.5191448647556762,0.5376387169462931,0.018493852190616833,0.01652634986631919,0.020516563314925972,-3.5623683187775645,-3.9609241458863687,-3.1806192640445663
C,A,tropics,25,vo,99,9,4000,0.5263967091455369,0.5420581076558204,0.015661398510283475,0.014786421294405671,0.016483752918408597,-2.975208286485209,-3.1525980073959707,-2.7882323208846698
C,A,tropics,25,zos,99,9,4000,0.028215836397570207,0.028771006118602505,0.0005551697210322976,0.0003730842276109144,0.0007498783643432604,-1.9675820103638886,-2.644424543551321,-1.3181539007651768
C,A,tropics,30,so,99,9,4000,0.06999827637686239,0.07507644438668731,0.0050781680098249266,0.0045544709706086105,0.005700732290013919,-7.254704362268405,-8.260057923102282,-6.403479350075711
C,A,tropics,30,sst,99,9,4000,0.037325052079924044,0.03844230174708095,0.0011172496671569068,0.0009768615223201826,0.0012901619669972424,-2.993297008037765,-3.43596375717815,-2.6205283843645693
C,A,tropics,30,thetao,99,9,4000,0.05978118059527559,0.06516681493932051,0.005385634344044925,0.004880840710299971,0.006004946748876967,-9.00891265514845,-10.082305481528428,-8.100803544175607
C,A,tropics,30,ts,99,9,4000,0.065090507176917,0.07029646602455555,0.005205958847638553,0.004706919143018553,0.005790634271454591,-7.998030854927407,-8.989068655903694,-7.145329515891644
C,A,tropics,30,uo,99,9,4000,0.5263855158361851,0.5438111960185896,0.017425680182404535,0.015239126656365246,0.01964577735507449,-3.3104406671834674,-3.7430226549039407,-2.8851784868615016
C,A,tropics,30,vo,99,9,4000,0.538888682910385,0.5535998001932524,0.014711117282867336,0.013455335126468501,0.015747454436428016,-2.729899095935129,-2.945890961588803,-2.4759912961688375
C,A,tropics,30,zos,99,9,4000,0.03026373068983169,0.03073833335327101,0.0004746026634393184,0.00025557803587535516,0.0007128394732391248,-1.5682225972185826,-2.36620246080569,-0.8385437369439437
C,B,extratropics,0,so,99,9,4000,0.06772532688875063,0.07170651819729762,0.0039811913085469885,0.003532913121500344,0.004361245958511849,-5.878437936647707,-6.553158001916322,-5.1343037059255625
C,B,extratropics,0,sst,99,9,4000,0.0,0.0,0.0,0.0,0.0,,,
C,B,extratropics,0,thetao,99,9,4000,0.06806104730422091,0.07143651429200366,0.003375466987782752,0.0028352772783169318,0.0038931499316342756,-4.959469654786552,-5.888401361230284,-4.0934040950868855
C,B,extratropics,0,ts,99,9,4000,0.0678933946063073,0.07157164356842383,0.0036782489621165204,0.0031942859287127506,0.004118446848298707,-5.417683094865922,-6.215329155871847,-4.633025822251404
C,B,extratropics,0,uo,99,9,4000,0.412122416012588,0.38613989312327984,-0.025982522889308135,-0.027316453581892157,-0.024613992135759995,6.3045643429680664,5.998628102036928,6.598656272537947
C,B,extratropics,0,vo,99,9,4000,0.4130786934727809,0.39853353607928943,-0.014545157393491492,-0.015889790985510587,-0.013156915258626504,3.5211589518717057,3.183572735635724,3.8477481649333245
C,B,extratropics,0,zos,99,9,4000,0.0,0.0,0.0,0.0,0.0,,,
C,B,extratropics,5,so,99,9,4000,0.06899376301608053,0.07249774963669509,0.0035039866206145603,0.0030783160684827032,0.0038690967062670356,-5.078700548334902,-5.702117180881822,-4.390826358138192
C,B,extratropics,5,sst,99,9,4000,0.025250236865870843,0.026559088955210454,0.0013088520893396113,0.0011668719123520675,0.0014608326144284801,-5.18352400530826,-5.815899925307419,-4.6086292102884805
C,B,extratropics,5,thetao,99,9,4000,0.06875419711683904,0.07155571028778583,0.00280151317094679,0.0022838708318413154,0.0032956379872350916,-4.07467949365472,-4.927197447965581,-3.25834182120158
C,B,extratropics,5,ts,99,9,4000,0.06887408422730658,0.07202827006521274,0.003154185837906165,0.0026915504529591836,0.003575470459931076,-4.579641055547601,-5.318420117202035,-3.8514645300346104
C,B,extratropics,5,uo,99,9,4000,0.4174647254143018,0.39695245806816676,-0.020512267346135038,-0.021283909200040474,-0.019676912082890283,4.913533071753107,4.741163142507373,5.068319443492179
C,B,extratropics,5,vo,99,9,4000,0.4348878808150537,0.4289823099914036,-0.005905570823650119,-0.0071242489666236905,-0.0047035897804597404,1.357952494004222,1.0850316912529994,1.635748353955318
C,B,extratropics,5,zos,99,9,4000,0.036702967732816255,0.036102934648400004,-0.0006000330844162516,-0.0008848036165158989,-0.00029087424920586064,1.6348353320752351,0.7979353126329294,2.3650381498893935
C,B,extratropics,10,so,99,9,4000,0.06963699089812699,0.07305290216165437,0.003415911263527388,0.0030133855308547564,0.0037658117383080865,-4.905311414912483,-5.488590684818887,-4.276481099964174
C,B,extratropics,10,sst,99,9,4000,0.03130968204629786,0.03241605472960883,0.0011063726833109716,0.000988084573982917,0.0012437265697377979,-3.5336439433494515,-3.9681524874476706,-3.1599978488160514
