2026/09/22 11:37:31.965, 0, 0, 0
2026/09/22 11:37:31.967, 1, 0, 0
2026/09/22 11:37:46.970, 0, 0, 3
2026/09/22 11:37:46.971, 1, 0, 3
2026/09/22 11:38:01.971, 0, 0, 1323
2026/09/22 11:38:01.971, 1, 0, 1323
2026/09/22 11:38:16.973, 0, 0, 17531
2026/09/22 11:38:16.973, 1, 0, 17531
2026/09/22 11:38:31.974, 0, 0, 17531
2026/09/22 11:38:31.974, 1, 0, 17531
2026/09/22 11:38:46.975, 0, 0, 17531
2026/09/22 11:38:46.975, 1, 0, 17531
2026/09/22 11:39:01.976, 0, 0, 44993
2026/09/22 11:39:01.976, 1, 2, 44993
2026/09/22 11:39:16.977, 0, 5, 45005
2026/09/22 11:39:16.977, 1, 0, 45005
2026/09/22 11:39:31.978, 0, 100, 45005
2026/09/22 11:39:31.978, 1, 5, 45005
2026/09/22 11:39:46.978, 0, 0, 45197
2026/09/22 11:39:46.979, 1, 0, 45197
