region,channel,mse,mean_bias_mse,temporal_amplitude_mse,temporal_pattern_mse,origins
global,uo_0,0.13853546904384226,0.007144444726423718,0.007164263646080389,0.12422676067133814,99
global,uo_1,0.12876200181290887,0.00593363061919823,0.006560935068850474,0.11626743612486015,99
global,uo_2,0.11407355811695684,0.005067265919622925,0.005825012066768523,0.10318128013056538,99
global,uo_3,0.1091744793972021,0.00510632670006913,0.0056213027302352055,0.09844684996689777,99
global,uo_4,0.10829876966473137,0.00599848727764279,0.005833081268481385,0.0964672011186072,99
global,uo_5,0.1108183493085837,0.007892060966275224,0.006838936108526981,0.0960873522337815,99
global,uo_6,0.1186928571144548,0.0077550409705141946,0.0072903355681487566,0.10364748057579184,99
global,uo_7,0.15912413203966294,0.009201499763461239,0.009271947701523708,0.14065068457467797,99
global,uo_8,0.1838385358630576,0.01028382045092755,0.011475449981139283,0.16207926543099077,99
global,uo_9,0.19780425296328938,0.011478153692427474,0.012618001605707396,0.17370809766515455,99
global,uo_10,0.21408168479986708,0.012069397996394211,0.014772136312240915,0.18724015049123197,99
global,uo_11,0.23757232363991265,0.013911143608467355,0.016033598789505193,0.20762758124194008,99
global,uo_12,0.2676762531289223,0.01485695681817348,0.019200797990376953,0.23361849832037188,99
global,uo_13,0.29663981206598333,0.017667726128505513,0.020702053809061084,0.25827003212841676,99
global,uo_14,0.3262549505175133,0.021916781925064913,0.021491197651149253,0.2828469709412991,99
global,uo_15,0.4040392860967696,0.02758351660855317,0.02865043895591139,0.34780533053230495,99
global,uo_16,0.48181706619756526,0.030665581914136448,0.03789269317872184,0.4132587911047069,99
global,uo_17,0.47384468257571916,0.03007300693927278,0.03701737316919656,0.40675430246724975,99
global,uo_18,0.4019611862357501,0.029074407852974223,0.033936975395545264,0.33894980298723065,99
global,vo_0,0.19247011088481042,0.011080431795082052,0.007273793246808266,0.1741158858429201,99
global,vo_1,0.1600283096258726,0.008107254344390849,0.0062778642612810595,0.1456431910202007,99
global,vo_2,0.12312938278898562,0.006199612072684358,0.005629819444363028,0.11129995127193823,99
global,vo_3,0.10693679400254306,0.0045594616237748615,0.0057397445456578355,0.09663758783311034,99
global,vo_4,0.10499832034683931,0.004530399375633517,0.006303506975279308,0.0941644139959265,99
global,vo_5,0.11721300411008446,0.004896063941764945,0.007993652829908928,0.1043232873384106,99
global,vo_6,0.12305838131601347,0.005605899403747234,0.008105905859590196,0.10934657605267606,99
global,vo_7,0.12678843611832724,0.0054741195899073785,0.008395064831475558,0.1129192516969443,99
global,vo_8,0.13729107229335474,0.006043399172739652,0.009176387355787453,0.12207128576482763,99
global,vo_9,0.15055563053977927,0.007207255570360453,0.009903229482978101,0.1334451454864407,99
global,vo_10,0.17255447422980147,0.008508686606733566,0.011787861269538612,0.15225792635352928,99
global,vo_11,0.20573062347140006,0.01025446441880181,0.013213080843730683,0.18226307820886756,99
global,vo_12,0.24618739057750846,0.012489914571520625,0.01656344116389832,0.21713403484208949,99
global,vo_13,0.29467766976721954,0.016134512780697996,0.019522953884549717,0.2590202031019719,99
global,vo_14,0.35085171152911665,0.02086516201338083,0.02189074432037605,0.30809580519535973,99
global,vo_15,0.4435960411737074,0.025079486993629878,0.03028814356984342,0.388228410610234,99
global,vo_16,0.504597961073146,0.02615354804326952,0.03773890776582655,0.4407055052640501,99
global,vo_17,0.4876224233553487,0.02869687346671437,0.036012529638592805,0.42291302025004157,99
global,vo_18,0.4497049111127239,0.02853620309860546,0.03138962230418087,0.3897790857099376,99
global,thetao_0,0.0,0.0,0.0,0.0,99
global,thetao_1,0.0006304612092912291,0.00018803424643619305,5.0698101134007224e-05,0.00039172886172102834,99
global,thetao_2,0.0015966404023735386,0.0003381051059948156,0.00021875330427742194,0.0010397819921012994,99
global,thetao_3,0.0029943545426244274,0.0006350353825813446,0.00036116731573205814,0.001998151844311025,99
global,thetao_4,0.003907737380279736,0.0010324270099506029,0.00048395125024190764,0.002391359120087227,99
global,thetao_5,0.004440247670324615,0.0012518037747833084,0.0005569646149524259,0.0026314792805888798,99
global,thetao_6,0.005569093248211981,0.0018168084609058543,0.0006806168165709786,0.0030716679707351487,99
global,thetao_7,0.006238305679719085,0.0024342607079117845,0.0006287083501117852,0.0031753366216955153,99
global,thetao_8,0.0069712993790206155,0.003149611633187847,0.0006198191895054517,0.003201868556327316,99
global,thetao_9,0.006860627115595453,0.0029435936947109585,0.0006303582638126747,0.0032866751570718206,99
global,thetao_10,0.006657256966104327,0.0031799824034913107,0.000617529173468897,0.00285974538914412,99
global,thetao_11,0.008704506492386563,0.004705819502282817,0.0009590553097526677,0.0030396316803510833,99
global,thetao_12,0.008390792760737058,0.005726308492217848,0.000646334381842247,0.0020181498866769696,99
global,thetao_13,0.003682338632967707,0.0024139325481017907,0.0002946482162601157,0.0009737578686058026,99
global,thetao_14,0.002641725103227342,0.0016200097586546987,0.0002989949272680816,0.0007227204173045631,99
global,thetao_15,0.0023194419920046614,0.00126024640858182,0.00037058035230847305,0.0006886152311143656,99
global,thetao_16,0.004191623249347099,0.002438919403627292,0.0006517806745094889,0.0011009231712103245,99
global,thetao_17,0.005208792481240393,0.0034774198991325096,0.0008159826269457722,0.0009153899551621223,99
