2026/09/21 19:50:16.364, 0, 0, 0
2026/09/21 19:50:16.370, 1, 0, 0
2026/09/21 19:50:31.375, 0, 0, 3
2026/09/21 19:50:31.376, 1, 0, 3
2026/09/21 19:50:46.377, 0, 0, 1223
2026/09/21 19:50:46.378, 1, 3, 1337
2026/09/21 19:51:01.378, 0, 0, 61367
2026/09/21 19:51:01.379, 1, 0, 61367
2026/09/21 19:51:16.380, 0, 0, 61367
2026/09/21 19:51:16.381, 1, 0, 61367
2026/09/21 19:51:31.381, 0, 0, 61367
2026/09/21 19:51:31.382, 1, 0, 61367
2026/09/21 19:51:46.382, 0, 0, 61367
2026/09/21 19:51:46.382, 1, 0, 61367
2026/09/21 19:52:01.384, 0, 0, 61367
2026/09/21 19:52:01.384, 1, 0, 61367
2026/09/21 19:52:16.385, 0, 0, 61367
2026/09/21 19:52:16.385, 1, 0, 61367
2026/09/21 19:52:31.387, 0, 0, 61367
2026/09/21 19:52:31.387, 1, 0, 61367
2026/09/21 19:52:46.388, 0, 0, 61367
2026/09/21 19:52:46.388, 1, 0, 61367
2026/09/21 19:53:01.389, 0, 0, 61367
2026/09/21 19:53:01.389, 1, 0, 61367
2026/09/21 19:53:16.390, 0, 0, 61367
2026/09/21 19:53:16.390, 1, 0, 61367
2026/09/21 19:53:31.391, 0, 0, 61367
2026/09/21 19:53:31.392, 1, 0, 61367
2026/09/21 19:53:46.393, 0, 0, 61367
2026/09/21 19:53:46.393, 1, 0, 61367
2026/09/21 19:54:01.394, 0, 0, 61367
2026/09/21 19:54:01.394, 1, 0, 61367
2026/09/21 19:54:16.395, 0, 0, 61367
2026/09/21 19:54:16.395, 1, 0, 61367
2026/09/21 19:54:31.396, 0, 0, 61367
2026/09/21 19:54:31.396, 1, 0, 61367
2026/09/21 19:54:46.398, 0, 0, 59099
2026/09/21 19:54:46.398, 1, 0, 61483
2026/09/21 19:55:01.399, 0, 0, 90215
2026/09/21 19:55:01.399, 1, 15, 90133
2026/09/21 19:55:16.400, 0, 56, 90519
2026/09/21 19:55:16.400, 1, 73, 90519
2026/09/21 19:55:31.402, 0, 70, 90519
2026/09/21 19:55:31.402, 1, 87, 90519
2026/09/21 19:55:46.403, 0, 69, 90519
