run,mode,region,lead_days,variable,normalized_mse,physical_mse,prediction_second_moment,target_second_moment,normalized_rmse,physical_rmse,prediction_rms,target_rms,rms_ratio
E-lr1,inferred,global,5,sst,0.000971566607018494,0.1315721131183884,445.33878919813367,447.5149160057607,0.031169963218112627,0.3627287045691151,21.10305165605519,21.154548352677274,0.9975656915116523
E-lr1,inferred,global,5,thetao,0.00974788044513471,0.2436249322095529,142.4083894403227,142.85127031421823,0.09873135492402964,0.493583764126772,11.933498625311971,11.95204042472323,0.9984486498746353
E-lr1,inferred,global,5,ts,0.010141205299413649,,,,0.10070355157298896,,,,
E-lr1,inferred,global,5,uo,0.35232017798857257,0.0013024735058176724,0.004636793278066013,0.006021049417328951,0.5935656475812702,0.036089797807935586,0.0680940032459982,0.07759542136833172,0.8775518200071112
E-lr1,inferred,global,5,vo,0.422399974848475,0.0010098930684106226,0.0018394901359125085,0.0030267310920001978,0.6499230530212596,0.03177881477353463,0.042889277633372525,0.05501573494919611,0.7795820172715737
E-lr1,inferred,global,5,zos,0.0012957650822389172,0.0006006603644257202,0.3827266614846509,0.3824243370932762,0.0359967371054505,0.024508373353319887,0.618649061653415,0.6184046709827443,1.000395195382794
E-lr1,inferred,global,10,so,0.010337649677235905,0.03044928911554191,1210.40233226332,1210.2051304315771,0.10167423310375105,0.1744972467276831,34.7908369008755,34.78800267953849,1.0000814712291222
E-lr1,inferred,global,10,sst,0.0012834903289036627,0.17381364611363168,444.9635435162169,447.5531859735046,0.03582583326181909,0.41690963782770923,21.09415899049348,21.15545286618806,0.9971026913920361
E-lr1,inferred,global,10,thetao,0.009723469281121442,0.24081427030225866,142.46438865736545,142.85481616379704,0.09860765325836247,0.49072830599248973,11.935844698108527,11.9521887603818,0.9986325465066742
E-lr1,inferred,global,10,ts,0.010030559479178676,,,,0.10015268083870085,,,,
E-lr1,inferred,global,10,uo,0.34202335778859494,0.0012938964985892594,0.0047125549626092274,0.006058213364304922,0.5848276308354411,0.03597077283836503,0.06864805141159673,0.07783452552887389,0.8819743031147623
E-lr1,inferred,global,10,vo,0.40934751538885583,0.0009826584737320598,0.001907858861475367,0.0030354276251364294,0.6398027159905277,0.03134738384191031,0.04367904373352703,0.05509471503816341,0.7927991587445568
E-lr1,inferred,global,10,zos,0.0016278253287321071,0.0007545890573486929,0.38275109457247186,0.3825429512394799,0.04034631741227577,0.027469784443069314,0.6186688084690158,0.6185005668869511,1.0002720152431088
E-lr1,inferred,global,15,so,0.010187417553942691,0.029394856999025058,1210.3986422484509,1210.2040153150544,0.10093273777096652,0.17144928404348925,34.790783869416494,34.787986652220255,1.000080407562076
E-lr1,inferred,global,15,sst,0.0015522761310384394,0.21021332855176442,444.6026796283144,447.6225280761719,0.03939893565870072,0.45849027094559425,21.085603610717772,21.157091673388663,0.9966210827190011
E-lr1,inferred,global,15,thetao,0.009710493098393528,0.23888515332906046,142.5243889095406,142.8625363302485,0.09854183425527216,0.48875878849291343,11.938357881615905,11.95251171638198,0.9988158275765021
E-lr1,inferred,global,15,ts,0.009948955326168109,,,,0.09974445010208893,,,,
E-lr1,inferred,global,15,uo,0.3378776541927404,0.0012963734725944074,0.0048131681333749045,0.00607172364122181,0.5812724440335534,0.03600518674572328,0.06937700003152994,0.07792126565464533,0.8903474481409939
E-lr1,inferred,global,15,vo,0.4071459698588337,0.0009892124980630586,0.001968284548139595,0.003021085084922215,0.638079908678242,0.03145174872821953,0.04436535301493267,0.05496439834040044,0.8071652625063456
E-lr1,inferred,global,15,zos,0.0020847354034864473,0.0009663926997230929,0.38222160483851575,0.38176642012114476,0.04565890278452218,0.03108685734716671,0.6182407337263663,0.6178724950352983,1.0005959784486718
