split,precision,index,date,field_mse,current_field_mse,ts_mse,batch_full_mse,climatology_mse,bias,pred_anomaly_m2,true_anomaly_m2,cross_anomaly,pred_anomaly_mean,true_anomaly_mean,bf16_rounding_mse
train-selected,bf16,0,1975-04-03 12:00:00,8.288008393719792e-05,8.196844359897676e-05,0.0055490946397185326,0.07488784193992615,0.006240464934355183,0.002704352144456441,0.006120853692727631,0.006240464934355183,0.006139675084313842,-0.0009572299048129186,-0.0036615820514902804,3.928432256467736e-06
