2026/09/21 19:15:10.815, 0, 0, 0
2026/09/21 19:15:10.820, 1, 0, 0
2026/09/21 19:15:25.824, 0, 0, 3
2026/09/21 19:15:25.827, 1, 0, 3
2026/09/21 19:15:40.828, 0, 0, 57319
2026/09/21 19:15:40.828, 1, 0, 59705
2026/09/21 19:15:55.829, 0, 0, 61333
2026/09/21 19:15:55.829, 1, 37, 61333
2026/09/21 19:16:10.830, 0, 0, 61333
2026/09/21 19:16:10.830, 1, 0, 61333
2026/09/21 19:16:25.831, 0, 0, 61333
2026/09/21 19:16:25.832, 1, 0, 61333
2026/09/21 19:16:40.832, 0, 0, 61333
2026/09/21 19:16:40.832, 1, 0, 61333
2026/09/21 19:16:55.834, 0, 0, 61333
2026/09/21 19:16:55.834, 1, 0, 61333
2026/09/21 19:17:10.835, 0, 0, 61333
2026/09/21 19:17:10.835, 1, 0, 61333
2026/09/21 19:17:25.836, 0, 0, 61333
2026/09/21 19:17:25.836, 1, 0, 61333
2026/09/21 19:17:40.838, 0, 0, 61333
2026/09/21 19:17:40.838, 1, 0, 61333
2026/09/21 19:17:55.839, 0, 0, 61333
2026/09/21 19:17:55.839, 1, 0, 61333
2026/09/21 19:18:10.840, 0, 0, 82023
2026/09/21 19:18:10.840, 1, 0, 82023
2026/09/21 19:18:25.841, 0, 0, 90327
2026/09/21 19:18:25.841, 1, 0, 90327
2026/09/21 19:18:40.842, 0, 96, 90363
2026/09/21 19:18:40.842, 1, 95, 90363
2026/09/21 19:18:55.842, 0, 95, 90363
2026/09/21 19:18:55.842, 1, 96, 90363
2026/09/21 19:19:10.843, 0, 95, 90363
2026/09/21 19:19:10.843, 1, 94, 90363
2026/09/21 19:19:25.844, 0, 96, 90363
2026/09/21 19:19:25.844, 1, 94, 90363
2026/09/21 19:19:40.845, 0, 95, 90363
2026/09/21 19:19:40.845, 1, 96, 90363
2026/09/21 19:19:55.845, 0, 96, 90363
2026/09/21 19:19:55.846, 1, 96, 90363
2026/09/21 19:20:10.846, 0, 96, 90363
2026/09/21 19:20:10.847, 1, 95, 90363
2026/09/21 19:20:25.848, 0, 96, 90363
2026/09/21 19:20:25.848, 1, 95, 90363
2026/09/21 19:20:40.849, 0, 95, 90363
2026/09/21 19:20:40.849, 1, 96, 90363
2026/09/21 19:20:55.849, 0, 96, 90363
2026/09/21 19:20:55.849, 1, 95, 90363
2026/09/21 19:21:10.851, 0, 96, 90363
2026/09/21 19:21:10.851, 1, 96, 90363
2026/09/21 19:21:25.852, 0, 95, 90363
2026/09/21 19:21:25.852, 1, 96, 90363
2026/09/21 19:21:40.852, 0, 95, 90363
2026/09/21 19:21:40.853, 1, 96, 90363
2026/09/21 19:21:55.854, 0, 95, 90363
2026/09/21 19:21:55.854, 1, 97, 90363
2026/09/21 19:22:10.855, 0, 96, 90363
2026/09/21 19:22:10.855, 1, 93, 90363
2026/09/21 19:22:25.856, 0, 97, 90363
2026/09/21 19:22:25.856, 1, 96, 90363
2026/09/21 19:22:40.856, 0, 96, 90363
2026/09/21 19:22:40.856, 1, 96, 90363
2026/09/21 19:22:55.857, 0, 97, 90363
2026/09/21 19:22:55.857, 1, 97, 90363
2026/09/21 19:23:10.858, 0, 95, 90363
2026/09/21 19:23:10.859, 1, 96, 90363
2026/09/21 19:23:25.860, 0, 96, 90363
2026/09/21 19:23:25.860, 1, 96, 90363
2026/09/21 19:23:40.861, 0, 96, 90363
