run,date,rank,weight,calibrated_reference
diffusion,2015-05-03 12:00:00,1,0.0664507429298169,0.058823529411764705
diffusion,2015-05-03 12:00:00,2,0.0409303285323972,0.058823529411764705
diffusion,2015-05-03 12:00:00,3,0.03286917298373737,0.058823529411764705
diffusion,2015-05-03 12:00:00,4,0.030688169822326472,0.058823529411764705
diffusion,2015-05-03 12:00:00,5,0.02718269939066431,0.058823529411764705
diffusion,2015-05-03 12:00:00,6,0.023994728916250097,0.058823529411764705
diffusion,2015-05-03 12:00:00,7,0.02183085362150905,0.058823529411764705
diffusion,2015-05-03 12:00:00,8,0.023312538778100134,0.058823529411764705
diffusion,2015-05-03 12:00:00,9,0.02156127920659401,0.058823529411764705
diffusion,2015-05-03 12:00:00,10,0.02149076202863398,0.058823529411764705
diffusion,2015-05-03 12:00:00,11,0.0233573612267719,0.058823529411764705
diffusion,2015-05-03 12:00:00,12,0.02619001656648834,0.058823529411764705
diffusion,2015-05-03 12:00:00,13,0.028402242903212027,0.058823529411764705
diffusion,2015-05-03 12:00:00,14,0.03480049283007247,0.058823529411764705
diffusion,2015-05-03 12:00:00,15,0.04768876467323935,0.058823529411764705
diffusion,2015-05-03 12:00:00,16,0.22363553042532658,0.058823529411764705
diffusion,2015-06-02 12:00:00,0,0.29351095115822545,0.058823529411764705
diffusion,2015-06-02 12:00:00,1,0.0683476220805801,0.058823529411764705
diffusion,2015-06-02 12:00:00,2,0.04499201718783752,0.058823529411764705
diffusion,2015-06-02 12:00:00,3,0.0349191114555083,0.058823529411764705
diffusion,2015-06-02 12:00:00,4,0.030922488298415374,0.058823529411764705
diffusion,2015-06-02 12:00:00,5,0.028280552689409433,0.058823529411764705
diffusion,2015-06-02 12:00:00,6,0.02508085303122698,0.058823529411764705
diffusion,2015-06-02 12:00:00,7,0.02393644590722488,0.058823529411764705
diffusion,2015-06-02 12:00:00,8,0.023295468391211216,0.058823529411764705
diffusion,2015-06-02 12:00:00,9,0.02299005733254944,0.058823529411764705
diffusion,2015-06-02 12:00:00,10,0.023715123261354165,0.058823529411764705
diffusion,2015-06-02 12:00:00,11,0.023916806058537077,0.058823529411764705
diffusion,2015-06-02 12:00:00,12,0.02433250525245967,0.058823529411764705
diffusion,2015-06-02 12:00:00,13,0.028417759910553286,0.058823529411764705
diffusion,2015-06-02 12:00:00,14,0.033085020890212036,0.058823529411764705
diffusion,2015-06-02 12:00:00,15,0.04817892936125645,0.058823529411764705
diffusion,2015-06-02 12:00:00,16,0.2220782978220086,0.058823529411764705
diffusion,2015-07-02 12:00:00,0,0.25417126842535254,0.058823529411764705
diffusion,2015-07-02 12:00:00,1,0.06797135958117906,0.058823529411764705
diffusion,2015-07-02 12:00:00,2,0.046746276725855296,0.058823529411764705
diffusion,2015-07-02 12:00:00,3,0.03653045493268792,0.058823529411764705
diffusion,2015-07-02 12:00:00,4,0.031606363918513125,0.058823529411764705
diffusion,2015-07-02 12:00:00,5,0.028243490131217186,0.058823529411764705
diffusion,2015-07-02 12:00:00,6,0.027015441665241724,0.058823529411764705
diffusion,2015-07-02 12:00:00,7,0.02592045677403121,0.058823529411764705
diffusion,2015-07-02 12:00:00,8,0.023782519031669835,0.058823529411764705
diffusion,2015-07-02 12:00:00,9,0.02561686352964898,0.058823529411764705
diffusion,2015-07-02 12:00:00,10,0.02632597401577641,0.058823529411764705
diffusion,2015-07-02 12:00:00,11,0.027289985854054066,0.058823529411764705
diffusion,2015-07-02 12:00:00,12,0.027340027165564607,0.058823529411764705
diffusion,2015-07-02 12:00:00,13,0.031404658350993486,0.058823529411764705
diffusion,2015-07-02 12:00:00,14,0.03788728294898647,0.058823529411764705
diffusion,2015-07-02 12:00:00,15,0.05017077095453715,0.058823529411764705
diffusion,2015-07-02 12:00:00,16,0.23197681608326093,0.058823529411764705
diffusion,2015-08-01 12:00:00,0,0.23666664790920322,0.058823529411764705
diffusion,2015-08-01 12:00:00,1,0.06681406868693784,0.058823529411764705
diffusion,2015-08-01 12:00:00,2,0.050416673989275296,0.058823529411764705
diffusion,2015-08-01 12:00:00,3,0.041627998998933435,0.058823529411764705
diffusion,2015-08-01 12:00:00,4,0.03477456500468179,0.058823529411764705
diffusion,2015-08-01 12:00:00,5,0.03088968373560874,0.058823529411764705
diffusion,2015-08-01 12:00:00,6,0.0280542696719408,0.058823529411764705
diffusion,2015-08-01 12:00:00,7,0.027571399123246465,0.058823529411764705
diffusion,2015-08-01 12:00:00,8,0.02679325807667965,0.058823529411764705
diffusion,2015-08-01 12:00:00,9,0.026316065290529878,0.058823529411764705
diffusion,2015-08-01 12:00:00,10,0.02601629520120241,0.058823529411764705
diffusion,2015-08-01 12:00:00,11,0.027731226247453833,0.058823529411764705
diffusion,2015-08-01 12:00:00,12,0.02794517281165554,0.058823529411764705
diffusion,2015-08-01 12:00:00,13,0.030548753229140857,0.058823529411764705
diffusion,2015-08-01 12:00:00,14,0.03726687402559037,0.058823529411764705
diffusion,2015-08-01 12:00:00,15,0.05261188101940206,0.058823529411764705
diffusion,2015-08-01 12:00:00,16,0.2279551770670878,0.058823529411764705
diffusion,2015-08-31 12:00:00,0,0.289101333863357,0.058823529411764705
diffusion,2015-08-31 12:00:00,1,0.061187180440356315,0.058823529411764705
diffusion,2015-08-31 12:00:00,2,0.040879979119154086,0.058823529411764705
diffusion,2015-08-31 12:00:00,3,0.03255562824091385,0.058823529411764705
diffusion,2015-08-31 12:00:00,4,0.029187905170147133,0.058823529411764705
diffusion,2015-08-31 12:00:00,5,0.027540984230427057,0.058823529411764705
diffusion,2015-08-31 12:00:00,6,0.02494427644694497,0.058823529411764705
diffusion,2015-08-31 12:00:00,7,0.025336182897262916,0.058823529411764705
diffusion,2015-08-31 12:00:00,8,0.023576721633276065,0.058823529411764705
diffusion,2015-08-31 12:00:00,9,0.0234983826600228,0.058823529411764705
diffusion,2015-08-31 12:00:00,10,0.023986616346292067,0.058823529411764705
diffusion,2015-08-31 12:00:00,11,0.02569342572962796,0.058823529411764705
diffusion,2015-08-31 12:00:00,12,0.02842593357536316,0.058823529411764705
diffusion,2015-08-31 12:00:00,13,0.0309010816256432,0.058823529411764705
diffusion,2015-08-31 12:00:00,14,0.035066481760168244,0.058823529411764705
diffusion,2015-08-31 12:00:00,15,0.049917464978534554,0.058823529411764705
diffusion,2015-08-31 12:00:00,16,0.2282004313710786,0.058823529411764705
diffusion,2015-09-30 12:00:00,0,0.3159943777990861,0.058823529411764705
diffusion,2015-09-30 12:00:00,1,0.05517899423318795,0.058823529411764705
diffusion,2015-09-30 12:00:00,2,0.035090254793260556,0.058823529411764705
diffusion,2015-09-30 12:00:00,3,0.030101169480929002,0.058823529411764705
diffusion,2015-09-30 12:00:00,4,0.02526043563955227,0.058823529411764705
diffusion,2015-09-30 12:00:00,5,0.023157359857179927,0.058823529411764705
diffusion,2015-09-30 12:00:00,6,0.022345997359479952,0.058823529411764705
diffusion,2015-09-30 12:00:00,7,0.021203599892771763,0.058823529411764705
diffusion,2015-09-30 12:00:00,8,0.021957215067345714,0.058823529411764705
diffusion,2015-09-30 12:00:00,9,0.020791184998302015,0.058823529411764705
diffusion,2015-09-30 12:00:00,10,0.023183144062784322,0.058823529411764705
diffusion,2015-09-30 12:00:00,11,0.023159447098464625,0.058823529411764705
diffusion,2015-09-30 12:00:00,12,0.025456125679852448,0.058823529411764705
diffusion,2015-09-30 12:00:00,13,0.027209015504013223,0.058823529411764705
diffusion,2015-09-30 12:00:00,14,0.033328260714824864,0.058823529411764705
diffusion,2015-09-30 12:00:00,15,0.050267635278032685,0.058823529411764705
diffusion,2015-09-30 12:00:00,16,0.24631579262950254,0.058823529411764705
diffusion,2015-10-30 12:00:00,0,0.30740672476497366,0.058823529411764705
diffusion,2015-10-30 12:00:00,1,0.06285871746518978,0.058823529411764705
diffusion,2015-10-30 12:00:00,2,0.040806642786265,0.058823529411764705
diffusion,2015-10-30 12:00:00,3,0.034296509460034486,0.058823529411764705
diffusion,2015-10-30 12:00:00,4,0.027522796894174917,0.058823529411764705
diffusion,2015-10-30 12:00:00,5,0.025584683626391325,0.058823529411764705
diffusion,2015-10-30 12:00:00,6,0.022955639425731533,0.058823529411764705
diffusion,2015-10-30 12:00:00,7,0.021272975596730248,0.058823529411764705
diffusion,2015-10-30 12:00:00,8,0.020651291907597624,0.058823529411764705
diffusion,2015-10-30 12:00:00,9,0.021415841706129868,0.058823529411764705
diffusion,2015-10-30 12:00:00,10,0.022363473588939087,0.058823529411764705
diffusion,2015-10-30 12:00:00,11,0.021745656717484962,0.058823529411764705
diffusion,2015-10-30 12:00:00,12,0.023519554029917344,0.058823529411764705
diffusion,2015-10-30 12:00:00,13,0.02817735727649051,0.058823529411764705
diffusion,2015-10-30 12:00:00,14,0.031978191111193155,0.058823529411764705
diffusion,2015-10-30 12:00:00,15,0.05079306864809041,0.058823529411764705
diffusion,2015-10-30 12:00:00,16,0.23665088508323606,0.058823529411764705
diffusion,2015-11-29 12:00:00,0,0.31812673095589616,0.058823529411764705
diffusion,2015-11-29 12:00:00,1,0.06451410586174688,0.058823529411764705
diffusion,2015-11-29 12:00:00,2,0.04006618551545671,0.058823529411764705
diffusion,2015-11-29 12:00:00,3,0.030774637971433094,0.058823529411764705
diffusion,2015-11-29 12:00:00,4,0.027221817489476052,0.058823529411764705
diffusion,2015-11-29 12:00:00,5,0.023636075376657573,0.058823529411764705
diffusion,2015-11-29 12:00:00,6,0.023844578755301882,0.058823529411764705
diffusion,2015-11-29 12:00:00,7,0.023120602924905143,0.058823529411764705
diffusion,2015-11-29 12:00:00,8,0.021177569361725546,0.058823529411764705
diffusion,2015-11-29 12:00:00,9,0.021770514721993095,0.058823529411764705
diffusion,2015-11-29 12:00:00,10,0.021215614835114138,0.058823529411764705
diffusion,2015-11-29 12:00:00,11,0.023094503225934204,0.058823529411764705
diffusion,2015-11-29 12:00:00,12,0.023623254312951758,0.058823529411764705
diffusion,2015-11-29 12:00:00,13,0.027031028146666358,0.058823529411764705
diffusion,2015-11-29 12:00:00,14,0.03130874640055481,0.058823529411764705
diffusion,2015-11-29 12:00:00,15,0.04744733167672166,0.058823529411764705
diffusion,2015-11-29 12:00:00,16,0.2320267125560349,0.058823529411764705
diffusion,2015-12-29 12:00:00,0,0.329633903555532,0.058823529411764705
diffusion,2015-12-29 12:00:00,1,0.06203933925257843,0.058823529411764705
diffusion,2015-12-29 12:00:00,2,0.04149490701263403,0.058823529411764705
diffusion,2015-12-29 12:00:00,3,0.030914303441250013,0.058823529411764705
diffusion,2015-12-29 12:00:00,4,0.028240894714940623,0.058823529411764705
diffusion,2015-12-29 12:00:00,5,0.026692034642223916,0.058823529411764705
diffusion,2015-12-29 12:00:00,6,0.023075812861350187,0.058823529411764705
diffusion,2015-12-29 12:00:00,7,0.021469561854758012,0.058823529411764705
diffusion,2015-12-29 12:00:00,8,0.021162835257769075,0.058823529411764705
diffusion,2015-12-29 12:00:00,9,0.02094907435832738,0.058823529411764705
diffusion,2015-12-29 12:00:00,10,0.02168670127673522,0.058823529411764705
diffusion,2015-12-29 12:00:00,11,0.021806953241821248,0.058823529411764705
diffusion,2015-12-29 12:00:00,12,0.025048585632475806,0.058823529411764705
diffusion,2015-12-29 12:00:00,13,0.02650719258690515,0.058823529411764705
diffusion,2015-12-29 12:00:00,14,0.03183857423891823,0.058823529411764705
diffusion,2015-12-29 12:00:00,15,0.0447758585110023,0.058823529411764705
diffusion,2015-12-29 12:00:00,16,0.22266347764934835,0.058823529411764705
diffusion,2016-01-28 12:00:00,0,0.36143297632389704,0.058823529411764705
diffusion,2016-01-28 12:00:00,1,0.06368723905069373,0.058823529411764705
diffusion,2016-01-28 12:00:00,2,0.03919664522794619,0.058823529411764705
diffusion,2016-01-28 12:00:00,3,0.029893093359817158,0.058823529411764705
diffusion,2016-01-28 12:00:00,4,0.025210751237750628,0.058823529411764705
diffusion,2016-01-28 12:00:00,5,0.02319921841518635,0.058823529411764705
diffusion,2016-01-28 12:00:00,6,0.021096587863212335,0.058823529411764705
diffusion,2016-01-28 12:00:00,7,0.020464728212516548,0.058823529411764705
diffusion,2016-01-28 12:00:00,8,0.020558915654646626,0.058823529411764705
diffusion,2016-01-28 12:00:00,9,0.01977454284747182,0.058823529411764705
diffusion,2016-01-28 12:00:00,10,0.01994894480003495,0.058823529411764705
diffusion,2016-01-28 12:00:00,11,0.020940456620564873,0.058823529411764705
diffusion,2016-01-28 12:00:00,12,0.022311329874241892,0.058823529411764705
diffusion,2016-01-28 12:00:00,13,0.024412319619386835,0.058823529411764705
diffusion,2016-01-28 12:00:00,14,0.029383412420429522,0.058823529411764705
diffusion,2016-01-28 12:00:00,15,0.04238065761046528,0.058823529411764705
diffusion,2016-01-28 12:00:00,16,0.2161081909503082,0.058823529411764705
diffusion,2016-02-27 12:00:00,0,0.31089933525942115,0.058823529411764705
diffusion,2016-02-27 12:00:00,1,0.058089723155205775,0.058823529411764705
diffusion,2016-02-27 12:00:00,2,0.03932434715028421,0.058823529411764705
diffusion,2016-02-27 12:00:00,3,0.0313488884888784,0.058823529411764705
diffusion,2016-02-27 12:00:00,4,0.026907988789560022,0.058823529411764705
diffusion,2016-02-27 12:00:00,5,0.02339446868631967,0.058823529411764705
diffusion,2016-02-27 12:00:00,6,0.022098171967172675,0.058823529411764705
diffusion,2016-02-27 12:00:00,7,0.022160714697577077,0.058823529411764705
diffusion,2016-02-27 12:00:00,8,0.021436227696767673,0.058823529411764705
diffusion,2016-02-27 12:00:00,9,0.02147078429084104,0.058823529411764705
diffusion,2016-02-27 12:00:00,10,0.022583032128238756,0.058823529411764705
diffusion,2016-02-27 12:00:00,11,0.022105194492723967,0.058823529411764705
diffusion,2016-02-27 12:00:00,12,0.023939341272466663,0.058823529411764705
diffusion,2016-02-27 12:00:00,13,0.027468091908531278,0.058823529411764705
diffusion,2016-02-27 12:00:00,14,0.03179320706010458,0.058823529411764705
diffusion,2016-02-27 12:00:00,15,0.047919724952407705,0.058823529411764705
diffusion,2016-02-27 12:00:00,16,0.24706076809206934,0.058823529411764705
diffusion,2016-03-28 12:00:00,0,0.33294927855547485,0.058823529411764705
diffusion,2016-03-28 12:00:00,1,0.0638611026948297,0.058823529411764705
diffusion,2016-03-28 12:00:00,2,0.04268811623859392,0.058823529411764705
diffusion,2016-03-28 12:00:00,3,0.03236885623107355,0.058823529411764705
diffusion,2016-03-28 12:00:00,4,0.030913131404588512,0.058823529411764705
diffusion,2016-03-28 12:00:00,5,0.026400177152140714,0.058823529411764705
diffusion,2016-03-28 12:00:00,6,0.02236109577938805,0.058823529411764705
diffusion,2016-03-28 12:00:00,7,0.02146057337313323,0.058823529411764705
diffusion,2016-03-28 12:00:00,8,0.022218511817357012,0.058823529411764705
diffusion,2016-03-28 12:00:00,9,0.020932578739405017,0.058823529411764705
diffusion,2016-03-28 12:00:00,10,0.02219368407276079,0.058823529411764705
diffusion,2016-03-28 12:00:00,11,0.0207374867238741,0.058823529411764705
diffusion,2016-03-28 12:00:00,12,0.02253900482901372,0.058823529411764705
diffusion,2016-03-28 12:00:00,13,0.02563862307533782,0.058823529411764705
diffusion,2016-03-28 12:00:00,14,0.030253643909873063,0.058823529411764705
diffusion,2016-03-28 12:00:00,15,0.045695190475271374,0.058823529411764705
diffusion,2016-03-28 12:00:00,16,0.21678895501645457,0.058823529411764705
diffusion,2016-04-27 12:00:00,0,0.32500714598899094,0.058823529411764705
diffusion,2016-04-27 12:00:00,1,0.0651372283120395,0.058823529411764705
diffusion,2016-04-27 12:00:00,2,0.03974723317514872,0.058823529411764705
diffusion,2016-04-27 12:00:00,3,0.03323674076551697,0.058823529411764705
diffusion,2016-04-27 12:00:00,4,0.02657880395304346,0.058823529411764705
diffusion,2016-04-27 12:00:00,5,0.02430300625798054,0.058823529411764705
diffusion,2016-04-27 12:00:00,6,0.022925332239481122,0.058823529411764705
diffusion,2016-04-27 12:00:00,7,0.021978165890971013,0.058823529411764705
diffusion,2016-04-27 12:00:00,8,0.021569465913898966,0.058823529411764705
diffusion,2016-04-27 12:00:00,9,0.021363369929360942,0.058823529411764705
diffusion,2016-04-27 12:00:00,10,0.022151813959055744,0.058823529411764705
diffusion,2016-04-27 12:00:00,11,0.022491596252336876,0.058823529411764705
diffusion,2016-04-27 12:00:00,12,0.02404574859457398,0.058823529411764705
diffusion,2016-04-27 12:00:00,13,0.02609982169394698,0.058823529411764705
diffusion,2016-04-27 12:00:00,14,0.030876951213826942,0.058823529411764705
diffusion,2016-04-27 12:00:00,15,0.04667685155300205,0.058823529411764705
diffusion,2016-04-27 12:00:00,16,0.22581073439539523,0.058823529411764705
diffusion,2016-05-27 12:00:00,0,0.35133551728671364,0.058823529411764705
diffusion,2016-05-27 12:00:00,1,0.06382509176000895,0.058823529411764705
diffusion,2016-05-27 12:00:00,2,0.040748978021383664,0.058823529411764705
diffusion,2016-05-27 12:00:00,3,0.03156543855726568,0.058823529411764705
diffusion,2016-05-27 12:00:00,4,0.027516157643901806,0.058823529411764705
diffusion,2016-05-27 12:00:00,5,0.023800066977287315,0.058823529411764705
diffusion,2016-05-27 12:00:00,6,0.02216811320602119,0.058823529411764705
diffusion,2016-05-27 12:00:00,7,0.02055343353936223,0.058823529411764705
diffusion,2016-05-27 12:00:00,8,0.020434112265149906,0.058823529411764705
diffusion,2016-05-27 12:00:00,9,0.019917767736842507,0.058823529411764705
diffusion,2016-05-27 12:00:00,10,0.02123915351512551,0.058823529411764705
diffusion,2016-05-27 12:00:00,11,0.02015685529113398,0.058823529411764705
diffusion,2016-05-27 12:00:00,12,0.02158931697567823,0.058823529411764705
diffusion,2016-05-27 12:00:00,13,0.02546341097649929,0.058823529411764705
diffusion,2016-05-27 12:00:00,14,0.02774335159256225,0.058823529411764705
diffusion,2016-05-27 12:00:00,15,0.04340786688953813,0.058823529411764705
diffusion,2016-05-27 12:00:00,16,0.2185353778540957,0.058823529411764705
diffusion,2016-06-26 12:00:00,0,0.33230011730466913,0.058823529411764705
diffusion,2016-06-26 12:00:00,1,0.06662511959808626,0.058823529411764705
diffusion,2016-06-26 12:00:00,2,0.043141765859331827,0.058823529411764705
diffusion,2016-06-26 12:00:00,3,0.031996425420913965,0.058823529411764705
diffusion,2016-06-26 12:00:00,4,0.027826059385347435,0.058823529411764705
diffusion,2016-06-26 12:00:00,5,0.02383048801584664,0.058823529411764705
diffusion,2016-06-26 12:00:00,6,0.023106101102939647,0.058823529411764705
diffusion,2016-06-26 12:00:00,7,0.020206967912940854,0.058823529411764705
diffusion,2016-06-26 12:00:00,8,0.020032707046368614,0.058823529411764705
diffusion,2016-06-26 12:00:00,9,0.02062437721463084,0.058823529411764705
diffusion,2016-06-26 12:00:00,10,0.02142449023892823,0.058823529411764705
diffusion,2016-06-26 12:00:00,11,0.022321844765201604,0.058823529411764705
diffusion,2016-06-26 12:00:00,12,0.023847572411909823,0.058823529411764705
diffusion,2016-06-26 12:00:00,13,0.026385918955270427,0.058823529411764705
diffusion,2016-06-26 12:00:00,14,0.03144202820362807,0.058823529411764705
diffusion,2016-06-26 12:00:00,15,0.04398095245971945,0.058823529411764705
diffusion,2016-06-26 12:00:00,16,0.22090707419283717,0.058823529411764705
diffusion,2016-07-26 12:00:00,0,0.3116794031863037,0.058823529411764705
diffusion,2016-07-26 12:00:00,1,0.06833635924078862,0.058823529411764705
diffusion,2016-07-26 12:00:00,2,0.045003187367001374,0.058823529411764705
diffusion,2016-07-26 12:00:00,3,0.03439354549863083,0.058823529411764705
diffusion,2016-07-26 12:00:00,4,0.029640235828708228,0.058823529411764705
diffusion,2016-07-26 12:00:00,5,0.028210877199285278,0.058823529411764705
diffusion,2016-07-26 12:00:00,6,0.024626969937457943,0.058823529411764705
diffusion,2016-07-26 12:00:00,7,0.023602529847551068,0.058823529411764705
diffusion,2016-07-26 12:00:00,8,0.0234972133501401,0.058823529411764705
diffusion,2016-07-26 12:00:00,9,0.020658224220369448,0.058823529411764705
diffusion,2016-07-26 12:00:00,10,0.021517966163173696,0.058823529411764705
diffusion,2016-07-26 12:00:00,11,0.02158895122266813,0.058823529411764705
diffusion,2016-07-26 12:00:00,12,0.02200470883502703,0.058823529411764705
diffusion,2016-07-26 12:00:00,13,0.02659867540455707,0.058823529411764705
diffusion,2016-07-26 12:00:00,14,0.03130766252218109,0.058823529411764705
diffusion,2016-07-26 12:00:00,15,0.04594754666334211,0.058823529411764705
diffusion,2016-07-26 12:00:00,16,0.22138595360138424,0.058823529411764705
diffusion,2016-08-25 12:00:00,0,0.29204210599169755,0.058823529411764705
diffusion,2016-08-25 12:00:00,1,0.07018826666353561,0.058823529411764705
diffusion,2016-08-25 12:00:00,2,0.042908172222723806,0.058823529411764705
diffusion,2016-08-25 12:00:00,3,0.0347539639774368,0.058823529411764705
diffusion,2016-08-25 12:00:00,4,0.03053649120852242,0.058823529411764705
diffusion,2016-08-25 12:00:00,5,0.026942679221804156,0.058823529411764705
diffusion,2016-08-25 12:00:00,6,0.024017459964170484,0.058823529411764705
diffusion,2016-08-25 12:00:00,7,0.024712609651544426,0.058823529411764705
diffusion,2016-08-25 12:00:00,8,0.023394567423906665,0.058823529411764705
diffusion,2016-08-25 12:00:00,9,0.023005858544024704,0.058823529411764705
diffusion,2016-08-25 12:00:00,10,0.023482794119559003,0.058823529411764705
diffusion,2016-08-25 12:00:00,11,0.02469622658099979,0.058823529411764705
diffusion,2016-08-25 12:00:00,12,0.025076522223344,0.058823529411764705
diffusion,2016-08-25 12:00:00,13,0.03047939772625341,0.058823529411764705
diffusion,2016-08-25 12:00:00,14,0.033220036488330607,0.058823529411764705
diffusion,2016-08-25 12:00:00,15,0.046392661675213276,0.058823529411764705
diffusion,2016-08-25 12:00:00,16,0.22415019640550327,0.058823529411764705
diffusion,2016-09-24 12:00:00,0,0.3463096571676374,0.058823529411764705
diffusion,2016-09-24 12:00:00,1,0.06511624549176531,0.058823529411764705
diffusion,2016-09-24 12:00:00,2,0.04287296657588513,0.058823529411764705
diffusion,2016-09-24 12:00:00,3,0.03128348496676381,0.058823529411764705
diffusion,2016-09-24 12:00:00,4,0.02751899241366118,0.058823529411764705
diffusion,2016-09-24 12:00:00,5,0.02501397496445179,0.058823529411764705
diffusion,2016-09-24 12:00:00,6,0.023413032713733628,0.058823529411764705
diffusion,2016-09-24 12:00:00,7,0.020007439317737408,0.058823529411764705
diffusion,2016-09-24 12:00:00,8,0.020265686022469254,0.058823529411764705
diffusion,2016-09-24 12:00:00,9,0.02010271571703015,0.058823529411764705
diffusion,2016-09-24 12:00:00,10,0.021505438555152523,0.058823529411764705
diffusion,2016-09-24 12:00:00,11,0.020814504911072618,0.058823529411764705
diffusion,2016-09-24 12:00:00,12,0.02189972366636539,0.058823529411764705
diffusion,2016-09-24 12:00:00,13,0.02406596659562865,0.058823529411764705
diffusion,2016-09-24 12:00:00,14,0.03111273023296235,0.058823529411764705
diffusion,2016-09-24 12:00:00,15,0.04550293363934088,0.058823529411764705
diffusion,2016-09-24 12:00:00,16,0.2131945171369125,0.058823529411764705
diffusion,2016-10-24 12:00:00,0,0.30901320345782324,0.058823529411764705
diffusion,2016-10-24 12:00:00,1,0.06496354518714043,0.058823529411764705
diffusion,2016-10-24 12:00:00,2,0.041915059061409465,0.058823529411764705
diffusion,2016-10-24 12:00:00,3,0.0309056441433313,0.058823529411764705
diffusion,2016-10-24 12:00:00,4,0.027577403463908468,0.058823529411764705
diffusion,2016-10-24 12:00:00,5,0.026687212207491484,0.058823529411764705
diffusion,2016-10-24 12:00:00,6,0.025045640920609458,0.058823529411764705
diffusion,2016-10-24 12:00:00,7,0.02334250610493882,0.058823529411764705
diffusion,2016-10-24 12:00:00,8,0.023324876669335026,0.058823529411764705
diffusion,2016-10-24 12:00:00,9,0.023961845431529127,0.058823529411764705
diffusion,2016-10-24 12:00:00,10,0.02189462977440826,0.058823529411764705
diffusion,2016-10-24 12:00:00,11,0.024937519821776277,0.058823529411764705
diffusion,2016-10-24 12:00:00,12,0.027435432510799274,0.058823529411764705
diffusion,2016-10-24 12:00:00,13,0.029691155430384697,0.058823529411764705
diffusion,2016-10-24 12:00:00,14,0.03351511552341435,0.058823529411764705
diffusion,2016-10-24 12:00:00,15,0.050865885532516586,0.058823529411764705
diffusion,2016-10-24 12:00:00,16,0.21492333484775372,0.058823529411764705
diffusion,2016-11-23 12:00:00,0,0.31551861746277154,0.058823529411764705
diffusion,2016-11-23 12:00:00,1,0.06010001735523929,0.058823529411764705
diffusion,2016-11-23 12:00:00,2,0.04220990478239628,0.058823529411764705
diffusion,2016-11-23 12:00:00,3,0.03262176359999103,0.058823529411764705
diffusion,2016-11-23 12:00:00,4,0.028258939218630985,0.058823529411764705
diffusion,2016-11-23 12:00:00,5,0.0252416591060296,0.058823529411764705
diffusion,2016-11-23 12:00:00,6,0.025127268852656925,0.058823529411764705
diffusion,2016-11-23 12:00:00,7,0.021993528802681794,0.058823529411764705
diffusion,2016-11-23 12:00:00,8,0.02226353190036434,0.058823529411764705
diffusion,2016-11-23 12:00:00,9,0.02225736428812297,0.058823529411764705
diffusion,2016-11-23 12:00:00,10,0.022317275102977874,0.058823529411764705
diffusion,2016-11-23 12:00:00,11,0.022999809279212968,0.058823529411764705
diffusion,2016-11-23 12:00:00,12,0.023354803981419536,0.058823529411764705
diffusion,2016-11-23 12:00:00,13,0.026058970269787096,0.058823529411764705
diffusion,2016-11-23 12:00:00,14,0.03309830498164956,0.058823529411764705
diffusion,2016-11-23 12:00:00,15,0.04823702590965695,0.058823529411764705
diffusion,2016-11-23 12:00:00,16,0.22834122519498123,0.058823529411764705
diffusion,2016-12-23 12:00:00,0,0.30763987987188557,0.058823529411764705
diffusion,2016-12-23 12:00:00,1,0.061657173668663745,0.058823529411764705
diffusion,2016-12-23 12:00:00,2,0.040927945947089484,0.058823529411764705
diffusion,2016-12-23 12:00:00,3,0.03255640959793027,0.058823529411764705
diffusion,2016-12-23 12:00:00,4,0.02700283930630576,0.058823529411764705
diffusion,2016-12-23 12:00:00,5,0.023521815428694026,0.058823529411764705
diffusion,2016-12-23 12:00:00,6,0.023957180162994973,0.058823529411764705
diffusion,2016-12-23 12:00:00,7,0.023897252751567066,0.058823529411764705
diffusion,2016-12-23 12:00:00,8,0.021731802504803,0.058823529411764705
diffusion,2016-12-23 12:00:00,9,0.020993194339666843,0.058823529411764705
diffusion,2016-12-23 12:00:00,10,0.02200894258567132,0.058823529411764705
diffusion,2016-12-23 12:00:00,11,0.023758785149311734,0.058823529411764705
diffusion,2016-12-23 12:00:00,12,0.024513311835107743,0.058823529411764705
diffusion,2016-12-23 12:00:00,13,0.027640814187179785,0.058823529411764705
diffusion,2016-12-23 12:00:00,14,0.031998580330764526,0.058823529411764705
diffusion,2016-12-23 12:00:00,15,0.04821447032918513,0.058823529411764705
diffusion,2016-12-23 12:00:00,16,0.237979612091749,0.058823529411764705
diffusion,2017-01-23 12:00:00,0,0.3005133674499234,0.058823529411764705
diffusion,2017-01-23 12:00:00,1,0.06551969927130585,0.058823529411764705
diffusion,2017-01-23 12:00:00,2,0.04283157670579385,0.058823529411764705
diffusion,2017-01-23 12:00:00,3,0.03457720287644861,0.058823529411764705
diffusion,2017-01-23 12:00:00,4,0.030576269501807474,0.058823529411764705
diffusion,2017-01-23 12:00:00,5,0.02731689131803705,0.058823529411764705
diffusion,2017-01-23 12:00:00,6,0.024302291283731847,0.058823529411764705
diffusion,2017-01-23 12:00:00,7,0.024525587672656002,0.058823529411764705
diffusion,2017-01-23 12:00:00,8,0.02199256045889797,0.058823529411764705
diffusion,2017-01-23 12:00:00,9,0.02373613732265767,0.058823529411764705
diffusion,2017-01-23 12:00:00,10,0.023072756745420975,0.058823529411764705
diffusion,2017-01-23 12:00:00,11,0.024365325228018264,0.058823529411764705
