index,date,members,mean_mse,sample_mse,d_mse,climatology_mse,crps,d_mae,spread_variance,coverage90,anomaly_correlation,mean_anomaly_m2,sample_anomaly_m2,truth_anomaly_m2
360,2019-10-10 12:00:00,1,0.0016009002714437756,0.0016009002714437756,0.0020230987599441446,0.003068089487253367,0.026430755998053,0.03186648660833957,0.0,0.0,0.6919616507600508,0.0013777089653712014,0.0013777089653712014,0.003068089487253367
366,2019-11-09 12:00:00,1,0.0017062214929008269,0.0017062214929008269,0.002116098874868892,0.0030252192497899322,0.02689812593924601,0.032262990324326335,0.0,0.0,0.6595759342480347,0.0012545797519153553,0.0012545797519153553,0.0030252192497899322
372,2019-12-09 12:00:00,1,0.0018050764168496066,0.0018050764168496066,0.0022268527651765394,0.0030081825857585227,0.02772552821859353,0.032936200970511864,0.0,0.0,0.6305715517720859,0.001189640190122608,0.001189640190122608,0.0030081825857585227
378,2020-01-08 12:00:00,1,0.0017245837122063826,0.0017245837122063826,0.002128575019844921,0.0030686845819444634,0.027458657068160752,0.032703523883337526,0.0,0.0,0.6610066444539457,0.0012522669389984239,0.0012522669389984239,0.0030686845819444634
384,2020-02-07 12:00:00,1,0.001695654405136318,0.001695654405136318,0.0021885343814778235,0.0030556519847897467,0.02732049910338441,0.032448290285918224,0.0,0.0,0.6663039473076949,0.0012634953992177367,0.0012634953992177367,0.0030556519847897467
390,2020-03-08 12:00:00,1,0.0018093810756334313,0.0018093810756334313,0.0022642587171883164,0.003048583683777554,0.028316486066703783,0.03372300523007321,0.0,0.0,0.6365014458267251,0.0012186986568629365,0.0012186986568629365,0.003048583683777554
396,2020-04-07 12:00:00,1,0.0017909190883867471,0.0017909190883867471,0.0022099566193720713,0.0030770835905657907,0.028153827156037092,0.03343541632919056,0.0,0.0,0.6459182103372887,0.0012037112169744212,0.0012037112169744212,0.0030770835905657907
402,2020-05-07 12:00:00,1,0.001759555068837879,0.001759555068837879,0.0022103556911365844,0.003065936982213671,0.02795885521224717,0.03345270754019469,0.0,0.0,0.65280930067289,0.0011918589729260113,0.0011918589729260113,0.003065936982213671
408,2020-06-06 12:00:00,1,0.0016383180504063201,0.0016383180504063201,0.0020586487003750715,0.0030449355964091126,0.026627133430651817,0.03214275762565588,0.0,0.0,0.6800715878153495,0.0012647136922453177,0.0012647136922453177,0.0030449355964091126
414,2020-07-06 12:00:00,1,0.0016549311690820239,0.0016549311690820239,0.0020521804121919184,0.0030393963679030862,0.026474170279249476,0.031487017839419984,0.0,0.0,0.6751811324805451,0.0012402308502697658,0.0012402308502697658,0.0030393963679030862
420,2020-08-05 12:00:00,1,0.0017085779835666326,0.0017085779835666326,0.0020800201175105756,0.003034512422728696,0.026795052356766824,0.03168149574860979,0.0,0.0,0.6612667318976594,0.0011787903094263796,0.0011787903094263796,0.003034512422728696
426,2020-09-04 12:00:00,1,0.00166836073022785,0.00166836073022785,0.0021790114612380107,0.003095769938581491,0.02649070326602776,0.03256887699868716,0.0,0.0,0.6801531077953765,0.0012393414869917498,0.0012393414869917498,0.003095769938581491
432,2020-10-04 12:00:00,1,0.0015870675400851504,0.0015870675400851504,0.00201958955142333,0.003174850552142477,0.02573591350531257,0.03136779698701608,0.0,0.0,0.7102506592884233,0.001452087487763164,0.001452087487763164,0.003174850552142477
438,2020-11-03 12:00:00,1,0.001718298097718253,0.001718298097718253,0.0021373979251175213,0.003231480802782095,0.027104180637835373,0.03268840431105691,0.0,0.0,0.6856958405628975,0.0013427239082125784,0.0013427239082125784,0.003231480802782095
444,2020-12-03 12:00:00,1,0.0017317100940857112,0.0017317100940857112,0.0021531865530966467,0.003260566670576677,0.027032915486294273,0.03240754167804538,0.0,0.0,0.6853736328068257,0.0013773377630550314,0.0013773377630550314,0.003260566670576677
450,2021-01-03 12:00:00,1,0.001683325218805965,0.001683325218805965,0.0021435277985707908,0.003275447316612717,0.02691287036225809,0.032742729623796096,0.0,0.0,0.6996237199701907,0.0013305742339171428,0.0013305742339171428,0.003275447316612717
456,2021-02-02 12:00:00,1,0.0016843865998134614,0.0016843865998134614,0.002152312763922117,0.0032472670887907715,0.027045237290438395,0.03271385633959989,0.0,0.0,0.6961669609261198,0.0012967365080814957,0.0012967365080814957,0.0032472670887907715
462,2021-03-04 12:00:00,1,0.0017026976470647063,0.0017026976470647063,0.0021160429017751605,0.0032194447140534367,0.02681538439036313,0.03210135911130374,0.0,0.0,0.687852475631641,0.001281166737240831,0.001281166737240831,0.0032194447140534367
468,2021-04-03 12:00:00,1,0.0016496211023844343,0.0016496211023844343,0.002057072788459925,0.003253526707406917,0.026701449972370117,0.032019655827649984,0.0,0.0,0.7043052459798644,0.0013340377740142012,0.0013340377740142012,0.003253526707406917
474,2021-05-03 12:00:00,1,0.0017229296955767611,0.0017229296955767611,0.0021915564601452412,0.0032213515463930305,0.026996909082203313,0.03272270140826938,0.0,0.0,0.6833144747029178,0.0012749121538611508,0.0012749121538611508,0.0032213515463930305
480,2021-06-02 12:00:00,1,0.0017717834333404018,0.0017717834333404018,0.002304911577030617,0.0032399266508124024,0.027430214413054488,0.03355535313548019,0.0,0.0,0.6752843374226053,0.0012165928741336984,0.0012165928741336984,0.0032399266508124024
486,2021-07-02 12:00:00,1,0.0017061964338170223,0.0017061964338170223,0.0021271684323932384,0.0032341066200495382,0.026656820418895277,0.03231192352680434,0.0,0.0,0.6892942501203073,0.001283784943104315,0.001283784943104315,0.0032341066200495382
