region,channel,mse,mean_bias_mse,temporal_amplitude_mse,temporal_pattern_mse,origins
global,uo_0,0.1273854924466251,0.00662706359567516,0.00831543966755925,0.11244298918339066,99
global,uo_1,0.1199098613942214,0.0058837229167079405,0.007407086446969226,0.10661905203054423,99
global,uo_2,0.108826513100922,0.005737418619306267,0.006628266190393972,0.09646082829122177,99
global,uo_3,0.10552372727540825,0.005958256434747571,0.0062031343086481104,0.09336233653201258,99
global,uo_4,0.10432319729226146,0.006483374188243365,0.006030236480939697,0.09180958662307838,99
global,uo_5,0.10736103950975663,0.008461543474301513,0.00694718017157526,0.09195231586387986,99
global,uo_6,0.11339904360578175,0.007567088052723518,0.007788978063876827,0.0980429774891814,99
global,uo_7,0.14967766718533773,0.008711717977628273,0.010099962308524842,0.1308659868991846,99
global,uo_8,0.1725461872478381,0.009594042687844586,0.012442195758200615,0.15050994880179283,99
global,uo_9,0.18596940212286295,0.010780871338718669,0.013636597445079432,0.1615519333390648,99
global,uo_10,0.20187257166947797,0.011667284537122211,0.0165331038834824,0.17367218324887335,99
global,uo_11,0.22468602379013586,0.013866880731314384,0.01852480241662817,0.19229434064219336,99
global,uo_12,0.25352677164200815,0.014945324436220696,0.02163694176425169,0.21694450544153582,99
global,uo_13,0.2795836382796582,0.017499824365119838,0.023193361983733198,0.2388904519308052,99
global,uo_14,0.30623991961403657,0.02230480424247577,0.02416496936027134,0.2597701460112895,99
global,uo_15,0.3763696451127553,0.02748982831421815,0.03196537244663563,0.31691444435190147,99
global,uo_16,0.44819735853706133,0.029572597271116337,0.04204946234803034,0.3765752989179145,99
global,uo_17,0.439506462795471,0.02830092993898016,0.04141314706369827,0.36979238579279256,99
global,uo_18,0.36990759350799435,0.02841355690132558,0.03886127246437142,0.30263276414229734,99
global,vo_0,0.17288752781164943,0.009640824850341073,0.00874460034974888,0.15450210261155947,99
global,vo_1,0.14704969788224131,0.007720683496243271,0.007477280030564925,0.13185173435543313,99
global,vo_2,0.11493131049306848,0.005936222507129883,0.006419329161692505,0.10257575882424608,99
global,vo_3,0.10223526167454969,0.004607265962562428,0.006318040170566335,0.09130995554142093,99
global,vo_4,0.10035891893595254,0.0048457815265319495,0.006707511760287318,0.0888056256491333,99
global,vo_5,0.10935818042554081,0.004758099864093093,0.009182016326462924,0.0954180642349848,99
global,vo_6,0.1137123553120611,0.004902240067582508,0.010354517313879874,0.0984555979305987,99
global,vo_7,0.11689875921961794,0.0048953110550006475,0.010459246629013054,0.10154420153560423,99
global,vo_8,0.12563869173877704,0.005329920378497263,0.011552015673607289,0.10875675568667248,99
global,vo_9,0.13764181485466587,0.006569730013940904,0.012373960656514407,0.11869812418421054,99
global,vo_10,0.15696663723183332,0.007649043878322571,0.014943588721165454,0.1343740046323453,99
global,vo_11,0.18535694383325318,0.009197234289186902,0.0176716256457273,0.158488083898339,99
global,vo_12,0.22249851069613757,0.011168688318815815,0.021833057601862448,0.18949676477545935,99
global,vo_13,0.26638708355317164,0.01487000100103612,0.025680458528939035,0.22583662402319649,99
global,vo_14,0.3170930295551746,0.019695818915424237,0.02778463953038109,0.26961257110936926,99
