run,mode,region,lead_days,variable,normalized_mse,physical_mse,prediction_second_moment,target_second_moment,normalized_rmse,physical_rmse,prediction_rms,target_rms,rms_ratio
A,inferred,extratropics,20,vo,0.30136119841673725,0.0005551961888036252,0.002845513817570658,0.0030871982566572026,0.5489637496381135,0.02356260148633052,0.05334335776430518,0.05556256164592488,0.9600593670291575
A,inferred,extratropics,20,zos,0.0024247537249454153,0.0011240104136922171,0.4849055990426227,0.4854934140287264,0.04924178840116812,0.03352626453531943,0.696351634623358,0.6967735744334212,0.9993944376974883
A,inferred,extratropics,25,so,0.006135461725017769,0.015763064129719177,1203.773435812691,1203.8151419364283,0.0783291882060434,0.12555104193004205,34.69543825653008,34.69603928312897,0.999982677371501
A,inferred,extratropics,25,sst,0.0020110479207953507,0.2723414148345138,262.63500421697444,264.69304988360165,0.044844708949834326,0.5218634062994969,16.206017531058468,16.26938996654766,0.9961048056737533
A,inferred,extratropics,25,thetao,0.006174072694068873,0.16152262515075502,90.69611753986608,91.897203308665,0.07857526769963226,0.401898774756474,9.523450925996631,9.58630290094492,0.9934435646778808
A,inferred,extratropics,25,ts,0.006154767209543321,,,,0.07845232443684076,,,,
A,inferred,extratropics,25,uo,0.24136539274536503,0.0006187013244594654,0.003357962327966864,0.003646291957531004,0.49128952028856165,0.024873707493244055,0.05794792772797716,0.060384534092191224,0.9596485027027946
A,inferred,extratropics,25,vo,0.33220505173348286,0.0006321204273165862,0.002829183763777627,0.0030822245559924397,0.5763723204088507,0.02514200523658736,0.05319007204147807,0.055517785942816915,0.9580726453368227
A,inferred,extratropics,25,zos,0.0027220152410198295,0.0012618079352323787,0.4853579109967357,0.48579827914334306,0.05217293590569568,0.0355219359724717,0.6966763315893082,0.6969923092426078,0.9995466554664815
A,inferred,extratropics,30,so,0.0062547140103798495,0.016091853450874476,1203.763920688173,1203.8158307478568,0.07908674990401268,0.1268536694418986,34.69530113269192,34.69604920949728,0.9999784391357976
A,inferred,extratropics,30,sst,0.0023132168953635705,0.3132619343020699,262.45876951891967,264.72332362936,0.048095913499626664,0.559698074234734,16.200579295781978,16.27032032964809,0.9957136041299058
A,inferred,extratropics,30,thetao,0.006359595007027369,0.16948313000537482,90.68252837841892,91.8930253497211,0.07974706895571379,0.41168328846988045,9.522737441430323,9.58608498552569,0.9933917189143411
A,inferred,extratropics,30,ts,0.00630715450870361,,,,0.07941759571218214,,,,
A,inferred,extratropics,30,uo,0.25706813012282936,0.0006782343076978081,0.003369988200897822,0.003653029506141431,0.5070188656478468,0.026042932010390228,0.05805159946890199,0.06044029703882527,0.9604783945984109
A,inferred,extratropics,30,vo,0.36248174553726153,0.0007121978524430482,0.002819879122736974,0.003089732657977778,0.6020645692425868,0.026687035287626993,0.053102534051935546,0.055585363702846974,0.9553330321955911
A,inferred,extratropics,30,zos,0.003036693406451181,0.0014076790563065547,0.48464229010572335,0.486308480151976,0.055106201161495255,0.037519049245770535,0.6961625457504327,0.6973582150888996,0.9982854301955638
A,inferred,global,0,so,0.005571528760110241,0.01572058244326991,1210.1493842750074,1210.2027203703358,0.07464267385423864,0.12538174685044834,34.78720144356265,34.787968040262655,0.9999779637402473
A,inferred,global,0,sst,0.0,0.0,447.4121497568458,447.4121497568458,0.0,0.0,21.15211927341669,21.15211927341669,1.0
A,inferred,global,0,thetao,0.004939187218411672,0.1421378921538013,141.260725187098,142.8450749442232,0.07027935129475564,0.3770117931229755,11.885315527452269,11.951781245664732,0.9944388441483087
A,inferred,global,0,ts,0.005255357989260957,,,,0.07249384794078016,,,,
A,inferred,global,0,uo,0.22077842886970114,0.000634292824527571,0.0055884746750348635,0.006036315295715531,0.4698706512112681,0.02518517072659169,0.07475610125625108,0.07769372751847817,0.9621896598856269
A,inferred,global,0,vo,0.21656205710706902,0.0003758286291003108,0.002813400364029252,0.003028792257069194,0.465362285866688,0.019386300036373903,0.05304149662320297,0.05503446426621408,0.9637869166242689
A,inferred,global,0,zos,0.0,0.0,0.3823900824845439,0.3823900824845439,0.0,0.0,0.6183769744132974,0.6183769744132974,1.0
A,inferred,global,5,so,0.005628850201866652,0.015542937185462347,1210.1577328849764,1210.2049461904198,0.07502566362163451,0.12467131661076795,34.78732143877962,34.788000031482404,0.9999804934833227
A,inferred,global,5,sst,0.0005976929296409646,0.08094115303170797,445.47883220634077,447.5149160057607,0.02444775919467804,0.2845015870460268,21.106369470051945,21.154548352677274,0.9977225284216842
A,inferred,global,5,thetao,0.004938168714153344,0.13955345940989788,141.42006178964536,142.85127031421823,0.07027210480804844,0.37356854713679777,11.892016725082645,11.95204042472323,0.9949779537629053
A,inferred,global,5,ts,0.005283509458009998,,,,0.07268775315010086,,,,
A,inferred,global,5,uo,0.21751569782258473,0.0006826659209386824,0.0055237681213226525,0.006021049417328951,0.4663857821831458,0.026127876318956394,0.074322056761924,0.07759542136833172,0.9578149773699965
A,inferred,global,5,vo,0.2206733082517672,0.0004232829714128361,0.0027454814143161653,0.0030267310920001978,0.46975877666283916,0.02057384192154776,0.05239734167222766,0.05501573494919611,0.9524064655432417
A,inferred,global,5,zos,0.0009771424928924192,0.0004529607828560172,0.382044296071987,0.3824243370932762,0.03125927850882709,0.021282875342773053,0.6180973192564315,0.6184046709827443,0.9995029925536876
A,inferred,global,10,so,0.005656031118200796,0.01558174182525699,1210.1673156316454,1210.2051304315771,0.07520658959293923,0.12482684737369998,34.78745917182865,34.78800267953849,0.9999843765761764
A,inferred,global,10,sst,0.0009084547660548242,0.12302534101587348,444.817477447818,447.5531859735046,0.03014058337283511,0.3507496842705257,21.090696466637084,21.15545286618806,0.9969390208774744
A,inferred,global,10,thetao,0.005003070358882528,0.14291706599568077,141.4718470765418,142.85481616379704,0.07073238550255836,0.3780437355593672,11.894193838867004,11.9521887603818,0.9951477572286146
A,inferred,global,10,ts,0.0053295507385416625,,,,0.07300377208433591,,,,
A,inferred,global,10,uo,0.22473575961852815,0.0007608659557545796,0.005533135100578783,0.006058213364304922,0.4740630333811403,0.027583798791221265,0.07438504621615008,0.07783452552887389,0.9556818868068493
A,inferred,global,10,vo,0.243540152598416,0.0005098127988351793,0.002724914623606694,0.0030354276251364294,0.4934978749684906,0.02257903449740886,0.052200714780610946,0.05509471503816341,0.9474722710599768
A,inferred,global,10,zos,0.0012414448963938667,0.0005754798878868071,0.3824170740565868,0.3825429512394799,0.03523414390039677,0.023989161883792586,0.6183987985568753,0.6185005668869511,0.9998354596009701
A,inferred,global,15,so,0.005736347550369257,0.015746944191171074,1210.1695065374136,1210.2040153150544,0.07573867935453626,0.12548682875573466,34.78749066169352,34.787986652220255,0.999985742476801
A,inferred,global,15,sst,0.001229988901424314,0.16656834173082097,444.3000405051491,447.6225280761719,0.03507119760464866,0.4081278497368453,21.07842594941921,21.157091673388663,0.9962818271441155
A,inferred,global,15,thetao,0.005115875855954963,0.14810196660922476,141.53600959437998,142.8625363302485,0.07152535114178023,0.38484018320495683,11.896890753233803,11.95251171638198,0.995346504193596
A,inferred,global,15,ts,0.005426111703162111,,,,0.07366214565950487,,,,
A,inferred,global,15,uo,0.23451722160591712,0.0008300889960356979,0.005554101032545029,0.00607172364122181,0.48426978184263897,0.028811265089122656,0.07452584137428458,0.07792126565464533,0.9564249341712493
A,inferred,global,15,vo,0.2674805871401613,0.0005928213307951748,0.0027064549830704736,0.003021085084922215,0.5171852541789657,0.024347922514973936,0.052023600250948356,0.05496439834040044,0.946496310734825
A,inferred,global,15,zos,0.0015706113795984516,0.0007280671546903132,0.3818743015178526,0.38176642012114476,0.039630939675945755,0.02698271955697411,0.6179597895638944,0.6178724950352983,1.0001412824317275
A,inferred,global,20,so,0.005807689342059537,0.01592985798781973,1210.1720615125348,1210.202575716042,0.07620819734162157,0.12621354122208808,34.787527384287245,34.78796596117746,0.999987392856176
A,inferred,global,20,sst,0.0015023283559282869,0.20344926898527624,443.84459863527854,447.5783386230469,0.03875988075224544,0.45105351011302003,21.06761967179203,21.156047329854573,0.9958202183667004
A,inferred,global,20,thetao,0.005240856755554091,0.15406385567510264,141.598646491097,142.8654907852846,0.07239376185524614,0.39250968863851327,11.899522952248843,11.95263530713142,0.9955564314046386
A,inferred,global,20,ts,0.005524273048806814,,,,0.07432545357282937,,,,
A,inferred,global,20,uo,0.24616250596199812,0.0009031302988074739,0.00556029661814619,0.006062034398403562,0.4961476654807499,0.030052126360833004,0.07456739648228433,0.07785906754131829,0.9577227012475185
A,inferred,global,20,vo,0.29285629953177034,0.0006851203847033682,0.0026960907856882765,0.0030253581323639433,0.5411619901025666,0.026174804387108,0.05192389416914217,0.055003255652406095,0.9440149233579191
A,inferred,global,20,zos,0.0018035825294902919,0.0008360624532073616,0.3821995866419089,0.3817692986040404,0.04246860639920142,0.02891474456410365,0.6182229263315208,0.6178748243811528,1.0005633858779026
A,inferred,global,25,so,0.005903422584866581,0.016137343764022156,1210.1722709335336,1210.2032899020012,0.07683373337842292,0.12703284521737737,34.78753039428832,34.78797622601811,0.9999871843154401
A,inferred,global,25,sst,0.0017529444221049222,0.2373883582726873,443.3784309156013,447.44390838314786,0.04186817911140777,0.48722516178117004,21.056553158473047,21.152869979819474,0.9954466310510907
A,inferred,global,25,thetao,0.0053910875287795975,0.1608548847527016,141.64842856539084,142.86061202031462,0.07342402555553323,0.401067182343185,11.901614536078323,11.952431217970451,0.995748422980613
A,inferred,global,25,ts,0.005647255056823088,,,,0.07514822058321201,,,,
A,inferred,global,25,uo,0.25802496868615954,0.0009721114181184054,0.005565586378599951,0.006050301252170681,0.5079615818998121,0.031178701353943614,0.0746028577106799,0.07778368242871175,0.9591067866843787
A,inferred,global,25,vo,0.31618236202562444,0.0007621649364071334,0.002680593752356339,0.0030246617876605224,0.5623009532497917,0.027607334829844288,0.05177445076827314,0.054996925256422496,0.9414062791124302
A,inferred,global,25,zos,0.002028960074918909,0.0009405376869394425,0.38271350631810197,0.3820452109129742,0.045043979341515876,0.030668186887056796,0.6186384293899806,0.6180980593020611,1.0008742465370781
A,inferred,global,30,so,0.006010226326735106,0.01644380736145586,1210.1736552407297,1210.2057858213093,0.07752564947638366,0.12823340969285602,34.787550290883225,34.78801209930383,0.9999867250701395
A,inferred,global,30,sst,0.0020075341101001526,0.27186556461483535,443.02939459290167,447.40683569089333,0.0448055142822862,0.5214072924450092,21.04826345789366,21.151993657593916,0.9950959611004321
A,inferred,global,30,thetao,0.00555096423039396,0.16806517504177843,141.7008405107708,142.8516729706198,0.07450479333837495,0.4099575283389469,11.903816216271604,11.952057269383367,0.9959637866499068
A,inferred,global,30,ts,0.005780595278564533,,,,0.07603022608518623,,,,
A,inferred,global,30,uo,0.2702083179627182,0.0010448679803369513,0.0055725078976402356,0.00603941450658323,0.5198156576736779,0.03232441771071756,0.07464923239819841,0.07771367001102979,0.9605675859550007
A,inferred,global,30,vo,0.33966382941877754,0.0008429496028925561,0.0026755887946379735,0.0030287501390764563,0.5828068542997564,0.029033594384653034,0.05172609394336647,0.05503408161381869,0.9398920164841706
A,inferred,global,30,zos,0.0022713415338798436,0.001052895193387974,0.3825603928228821,0.38252979486879674,0.04765859349456133,0.03244834654320577,0.6185146666190561,0.6184899310973435,1.000039993410513
A,inferred,tropics,0,so,0.005416445103507332,0.01695827788169133,1221.0333340212362,1221.1740320297963,0.07359650197874443,0.1302239527955258,34.94328739573935,34.94530057146163,0.9999423906594203
A,inferred,tropics,0,sst,0.0,0.0,764.1281806098091,764.1281806098091,0.0,0.0,27.642868530776777,27.642868530776777,1.0
A,inferred,tropics,0,thetao,0.003892513417329001,0.1514255376408876,228.33087468060313,230.62646323308667,0.06239001055721181,0.3891343439493456,15.110621253959188,15.186390724365243,0.9950106992648037
A,inferred,tropics,0,ts,0.004654479260418167,,,,0.06822374411023018,,,,
