2026/09/21 20:48:06.649, 0, 0, 0
2026/09/21 20:48:06.655, 1, 0, 0
2026/09/21 20:48:21.660, 0, 0, 3
2026/09/21 20:48:21.661, 1, 0, 3
2026/09/21 20:48:36.662, 0, 0, 1303
2026/09/21 20:48:36.664, 1, 0, 1303
2026/09/21 20:48:51.665, 0, 0, 61333
2026/09/21 20:48:51.665, 1, 0, 61333
2026/09/21 20:49:06.666, 0, 0, 61333
2026/09/21 20:49:06.668, 1, 0, 61333
2026/09/21 20:49:21.670, 0, 0, 61333
2026/09/21 20:49:21.670, 1, 0, 61333
2026/09/21 20:49:36.671, 0, 0, 61333
2026/09/21 20:49:36.671, 1, 0, 61333
2026/09/21 20:49:51.673, 0, 0, 61333
2026/09/21 20:49:51.674, 1, 0, 61333
2026/09/21 20:50:06.675, 0, 0, 61333
2026/09/21 20:50:06.675, 1, 0, 61333
2026/09/21 20:50:21.676, 0, 0, 61333
2026/09/21 20:50:21.676, 1, 0, 61333
2026/09/21 20:50:36.678, 0, 0, 61333
2026/09/21 20:50:36.678, 1, 0, 61333
2026/09/21 20:50:51.678, 0, 0, 61333
2026/09/21 20:50:51.678, 1, 0, 61333
2026/09/21 20:51:06.679, 0, 0, 61333
2026/09/21 20:51:06.680, 1, 0, 61333
2026/09/21 20:51:21.680, 0, 0, 61333
2026/09/21 20:51:21.680, 1, 20, 61333
2026/09/21 20:51:36.682, 0, 37, 61333
2026/09/21 20:51:36.682, 1, 2, 61333
2026/09/21 20:51:51.682, 0, 0, 61449
2026/09/21 20:51:51.682, 1, 0, 61449
2026/09/21 20:52:06.683, 0, 97, 90351
2026/09/21 20:52:06.683, 1, 97, 90351
2026/09/21 20:52:21.684, 0, 97, 90351
2026/09/21 20:52:21.684, 1, 96, 90351
2026/09/21 20:52:36.685, 0, 97, 90351
2026/09/21 20:52:36.685, 1, 98, 90351
2026/09/21 20:52:51.686, 0, 96, 90351
2026/09/21 20:52:51.686, 1, 96, 90351
2026/09/21 20:53:06.687, 0, 98, 90351
2026/09/21 20:53:06.688, 1, 96, 90351
2026/09/21 20:53:21.689, 0, 97, 90351
2026/09/21 20:53:21.689, 1, 96, 90351
2026/09/21 20:53:36.690, 0, 97, 90351
2026/09/21 20:53:36.690, 1, 97, 90351
2026/09/21 20:53:51.691, 0, 97, 90351
2026/09/21 20:53:51.691, 1, 96, 90351
2026/09/21 20:54:06.692, 0, 97, 90351
2026/09/21 20:54:06.692, 1, 96, 90351
2026/09/21 20:54:21.693, 0, 95, 90351
2026/09/21 20:54:21.693, 1, 97, 90351
2026/09/21 20:54:36.694, 0, 96, 90351
2026/09/21 20:54:36.694, 1, 97, 90351
2026/09/21 20:54:51.695, 0, 97, 90351
2026/09/21 20:54:51.695, 1, 96, 90351
2026/09/21 20:55:06.696, 0, 0, 90351
2026/09/21 20:55:06.696, 1, 100, 90351
2026/09/21 20:55:21.697, 0, 96, 90351
2026/09/21 20:55:21.698, 1, 97, 90351
2026/09/21 20:55:36.699, 0, 96, 90351
2026/09/21 20:55:36.699, 1, 98, 90351
2026/09/21 20:55:51.699, 0, 97, 90351
2026/09/21 20:55:51.700, 1, 97, 90351
2026/09/21 20:56:06.701, 0, 96, 90351
2026/09/21 20:56:06.701, 1, 96, 90351
2026/09/21 20:56:21.702, 0, 96, 90351
2026/09/21 20:56:21.703, 1, 95, 90351
2026/09/21 20:56:36.704, 0, 96, 90351
2026/09/21 20:56:36.704, 1, 96, 90351
2026/09/21 20:56:51.705, 0, 98, 90351
2026/09/21 20:56:51.705, 1, 96, 90351
2026/09/21 20:57:06.707, 0, 97, 90351
2026/09/21 20:57:06.707, 1, 95, 90351
2026/09/21 20:57:21.708, 0, 97, 90351
2026/09/21 20:57:21.708, 1, 97, 90351
2026/09/21 20:57:36.709, 0, 95, 90351
2026/09/21 20:57:36.709, 1, 96, 90351
2026/09/21 20:57:51.710, 0, 97, 90351
2026/09/21 20:57:51.710, 1, 98, 90351
2026/09/21 20:58:06.711, 0, 96, 90351
2026/09/21 20:58:06.711, 1, 95, 90351
2026/09/21 20:58:21.712, 0, 98, 90351
2026/09/21 20:58:21.712, 1, 97, 90351
2026/09/21 20:58:36.713, 0, 98, 90351
2026/09/21 20:58:36.713, 1, 98, 90351
2026/09/21 20:58:51.714, 0, 97, 90351
2026/09/21 20:58:51.714, 1, 99, 90351
2026/09/21 20:59:06.715, 0, 98, 90351
2026/09/21 20:59:06.715, 1, 97, 90351
2026/09/21 20:59:21.716, 0, 97, 90351
2026/09/21 20:59:21.716, 1, 98, 90351
2026/09/21 20:59:36.717, 0, 97, 90351
2026/09/21 20:59:36.717, 1, 98, 90351
2026/09/21 20:59:51.718, 0, 98, 90351
2026/09/21 20:59:51.718, 1, 98, 90351
2026/09/21 21:00:06.719, 0, 98, 90351
2026/09/21 21:00:06.719, 1, 98, 90351
2026/09/21 21:00:21.720, 0, 98, 90351
2026/09/21 21:00:21.721, 1, 97, 90351
2026/09/21 21:00:36.721, 0, 98, 90351
2026/09/21 21:00:36.721, 1, 98, 90351
2026/09/21 21:00:51.722, 0, 98, 90351
2026/09/21 21:00:51.722, 1, 97, 90351
2026/09/21 21:01:06.723, 0, 97, 90351
2026/09/21 21:01:06.723, 1, 98, 90351
2026/09/21 21:01:21.724, 0, 97, 90351
2026/09/21 21:01:21.724, 1, 98, 90351
2026/09/21 21:01:36.725, 0, 97, 90351
2026/09/21 21:01:36.725, 1, 97, 90351
2026/09/21 21:01:51.726, 0, 98, 90351
2026/09/21 21:01:51.726, 1, 96, 90351
2026/09/21 21:02:06.727, 0, 97, 90351
2026/09/21 21:02:06.727, 1, 97, 90351
2026/09/21 21:02:21.728, 0, 97, 90351
2026/09/21 21:02:21.728, 1, 98, 90351
2026/09/21 21:02:36.728, 0, 97, 90351
2026/09/21 21:02:36.729, 1, 98, 90351
2026/09/21 21:02:51.729, 0, 98, 90351
2026/09/21 21:02:51.729, 1, 97, 90351
2026/09/21 21:03:06.731, 0, 98, 90351
2026/09/21 21:03:06.731, 1, 98, 90351
2026/09/21 21:03:21.732, 0, 98, 90351
2026/09/21 21:03:21.732, 1, 98, 90351
2026/09/21 21:03:36.733, 0, 98, 90351
2026/09/21 21:03:36.733, 1, 98, 90351
2026/09/21 21:03:51.734, 0, 97, 90351
2026/09/21 21:03:51.734, 1, 98, 90351
2026/09/21 21:04:06.735, 0, 97, 90351
2026/09/21 21:04:06.735, 1, 97, 90351
2026/09/21 21:04:21.736, 0, 96, 90351
2026/09/21 21:04:21.736, 1, 98, 90351
2026/09/21 21:04:36.737, 0, 98, 90351
2026/09/21 21:04:36.737, 1, 97, 90351
2026/09/21 21:04:51.738, 0, 98, 90351
2026/09/21 21:04:51.738, 1, 97, 90351
2026/09/21 21:05:06.739, 0, 97, 90351
2026/09/21 21:05:06.739, 1, 97, 90351
2026/09/21 21:05:21.740, 0, 97, 90351
2026/09/21 21:05:21.740, 1, 98, 90351
